t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
555844068,-0.22949,-0.93970,-0.00830,-8.9771,-10.4351,0.4275,0.55713,-0.81409,0.18420,1.4427,-10.4046,5.8168
555845067,-0.21814,-0.94763,0.01624,-7.9618,-10.7786,0.2137,0.55469,-0.81848,0.18835,1.3130,-10.8244,6.0153
555846067,-0.21167,-0.96484,0.03967,-7.0611,-11.3817,-0.0229,0.55286,-0.82471,0.19250,1.2519,-11.2366,6.1756
555847067,-0.21265,-0.97400,0.03748,-6.6794,-12.1145,-0.1679,0.55139,-0.83191,0.19775,1.2748,-11.6183,6.3664
555848067,-0.21716,-0.96472,0.02197,-6.7099,-12.7252,-0.1603,0.54956,-0.83838,0.20349,1.4275,-11.9695,6.5649
555849067,-0.22107,-0.94873,0.01025,-6.9008,-13.0916,0.0305,0.54749,-0.84460,0.20862,1.7099,-12.2595,6.7634
555850068,-0.22961,-0.94263,-0.00708,-7.4122,-13.4275,0.4885,0.54614,-0.85217,0.21143,2.0687,-12.5191,6.9313
555851067,-0.24377,-0.95825,-0.03772,-8.2901,-13.7634,1.1450,0.54529,-0.85999,0.21436,2.4885,-12.7939,7.0916
555852067,-0.25293,-0.98242,-0.06079,-9.2595,-13.7863,1.6031,0.54492,-0.86792,0.21948,3.0000,-13.0534,7.2595
555853067,-0.25977,-0.98926,-0.07227,-10.0076,-13.6031,1.6260,0.54468,-0.87683,0.22461,3.6183,-13.2901,7.4504
555854068,-0.26355,-0.96875,-0.07666,-10.2137,-13.1450,1.3206,0.54492,-0.88647,0.22986,4.3435,-13.5115,7.6947
555855068,-0.26306,-0.94116,-0.07361,-9.6870,-12.6718,0.9771,0.54614,-0.89600,0.23486,5.1679,-13.7023,7.9542
555856067,-0.26233,-0.93518,-0.07812,-8.6641,-12.3282,0.7176,0.54810,-0.90552,0.23901,6.0382,-13.8321,8.1832
555857067,-0.26367,-0.95752,-0.09058,-7.6794,-12.0305,0.5038,0.55103,-0.91614,0.24353,7.0000,-13.8931,8.3435
555858068,-0.26331,-0.98779,-0.09290,-7.0382,-11.6794,0.2290,0.55579,-0.92761,0.24805,8.1069,-13.8702,8.4656
555859068,-0.25879,-0.99597,-0.08203,-6.7557,-11.4427,-0.1145,0.56201,-0.94006,0.25122,9.3053,-13.7634,8.5496
555860067,-0.25842,-0.95703,-0.08398,-7.0916,-11.4656,-0.2366,0.56787,-0.95361,0.25232,10.5802,-13.5573,8.6412
555861067,-0.25562,-0.94995,-0.06323,-7.4046,-11.1985,0.0153,0.57385,-0.96765,0.25232,11.9771,-13.2061,8.7023
555862067,-0.24487,-0.95227,-0.02722,-7.9237,-10.6947,0.2519,0.58008,-0.98169,0.25159,13.5420,-12.7176,8.7176
555863067,-0.23950,-0.95081,-0.00623,-8.6947,-10.3359,0.4351,0.58594,-0.99634,0.24915,15.3130,-12.0458,8.6947
555864067,-0.23657,-0.95081,-0.00037,-8.9466,-10.1832,0.4733,0.59277,-1.01196,0.24609,17.2901,-11.1679,8.6565
555865067,-0.22571,-0.95520,0.00989,-8.3282,-10.3282,0.3130,0.60059,-1.02783,0.24304,19.4580,-10.0992,8.6107
555866067,-0.21960,-0.96326,0.01501,-7.5725,-11.0763,0.1679,0.60864,-1.04395,0.23755,21.8550,-8.8702,8.5344
555867067,-0.21887,-0.96594,0.01245,-7.2901,-12.0000,0.1374,0.61694,-1.05920,0.22925,24.5038,-7.4656,8.4122
555868067,-0.22046,-0.95740,0.00305,-7.4122,-12.8855,0.2443,0.62451,-1.07117,0.22021,27.3511,-5.8702,8.2443
555869067,-0.22961,-0.94299,-0.01636,-7.8168,-13.5191,0.5267,0.63098,-1.08020,0.21021,30.3206,-4.1221,8.0534
555870067,-0.24536,-0.94055,-0.04443,-8.2290,-13.8855,0.9695,0.63733,-1.08813,0.19788,33.3511,-2.2824,7.8321
555871068,-0.26160,-0.95703,-0.07239,-8.4733,-13.8015,1.3359,0.64404,-1.09534,0.18298,36.4122,-0.3969,7.6336
555872067,-0.27295,-0.97766,-0.08813,-8.8015,-13.2901,1.4962,0.64978,-1.10217,0.16663,39.4275,1.5115,7.4656
555873067,-0.27844,-0.98645,-0.10010,-9.1832,-12.5344,1.3969,0.65576,-1.10840,0.14819,42.4122,3.4504,7.3053
555874067,-0.28064,-0.97803,-0.11316,-9.1145,-11.7023,1.0305,0.66162,-1.11450,0.12805,45.3053,5.3435,7.1832
555875067,-0.28333,-0.96069,-0.12634,-8.4275,-11.0305,0.5267,0.66711,-1.12158,0.10669,48.0840,7.1832,7.1145
555876065,-0.28125,-0.94995,-0.13416,-7.5191,-10.5191,0.1221,0.67212,-1.12976,0.08264,50.7176,8.9084,7.0687
555877065,-0.27234,-0.96204,-0.12537,-6.7557,-10.0611,-0.0763,0.67529,-1.13818,0.05554,53.1985,10.5191,7.0534
555878068,-0.26550,-0.98340,-0.10376,-6.3969,-9.7099,-0.1756,0.67773,-1.14624,0.02563,55.5267,11.9695,7.0687
555879068,-0.25818,-0.98730,-0.08850,-6.6947,-9.3206,-0.1908,0.68127,-1.15210,-0.00757,57.6947,13.2290,7.1069
555880067,-0.25037,-0.96802,-0.08752,-7.3511,-8.8550,-0.1374,0.68396,-1.15466,-0.04309,59.6489,14.3053,7.1908
555881067,-0.24963,-0.93762,-0.08191,-7.7099,-8.4122,-0.0534,0.68445,-1.15527,-0.08069,61.3893,15.1756,7.2519
555882067,-0.24158,-0.92151,-0.05005,-7.5954,-7.8321,0.0763,0.68408,-1.15430,-0.12012,62.9542,15.7710,7.3206
555883065,-0.22498,-0.92712,-0.00562,-7.5038,-7.4198,0.2519,0.68335,-1.15149,-0.15991,64.3053,16.0840,7.3817
555884065,-0.21301,-0.94116,0.03918,-7.3740,-7.1985,0.2595,0.68213,-1.14697,-0.20081,65.4122,16.1221,7.4275
555885069,-0.19775,-0.94836,0.08301,-6.7023,-7.1450,-0.0534,0.68164,-1.14099,-0.24438,66.2748,15.9237,7.4656
555886068,-0.18201,-0.94592,0.11157,-5.9160,-7.5344,-0.3817,0.68225,-1.13367,-0.28857,66.9466,15.4809,7.4809
555887067,-0.17310,-0.94043,0.13342,-5.6870,-8.4046,-0.3664,0.68311,-1.12402,-0.33179,67.4198,14.7786,7.4656
555888067,-0.15771,-0.93701,0.17310,-5.7634,-9.3282,-0.1145,0.68384,-1.11267,-0.37451,67.7176,13.8397,7.4198
555889065,-0.14417,-0.94434,0.19434,-5.7023,-10.7634,0.2290,0.68457,-1.10046,-0.41711,67.8702,12.6870,7.3511
555890065,-0.15613,-0.96753,0.15906,-5.4351,-12.8015,0.5267,0.68555,-1.08679,-0.45874,67.9084,11.2748,7.2595
555891065,-0.17859,-0.98962,0.10632,-5.0382,-14.7634,0.5496,0.68555,-1.07336,-0.49927,67.7710,9.5954,7.1069
555892069,-0.18921,-0.98438,0.08728,-5.1603,-15.9313,0.3588,0.68262,-1.06140,-0.54102,67.4046,7.6336,6.8168
555893067,-0.19849,-0.96045,0.08716,-5.9160,-16.5344,0.2061,0.67859,-1.05139,-0.58374,66.8550,5.3817,6.4427
555894068,-0.21521,-0.94690,0.06726,-6.0611,-16.6870,0.0382,0.67468,-1.04382,-0.62842,66.1985,2.8626,6.0229
555895067,-0.23315,-0.95544,0.02710,-4.9847,-16.4122,-0.3130,0.66931,-1.03662,-0.67529,65.4885,0.1527,5.5725
555896067,-0.24939,-0.97522,-0.02368,-3.8702,-15.6489,-0.7557,0.66162,-1.02893,-0.72205,64.7481,-2.7252,5.0916
555897065,-0.25806,-0.98792,-0.06177,-3.9542,-14.4656,-1.0153,0.65320,-1.02222,-0.76831,63.9237,-5.8015,4.5802
555898065,-0.25195,-0.97546,-0.04456,-4.9160,-13.0611,-1.0305,0.64551,-1.01672,-0.81421,62.9466,-9.0076,4.0000
555899064,-0.23364,-0.94861,0.01685,-5.7634,-11.8779,-0.7557,0.63806,-1.01257,-0.86084,61.8473,-12.2824,3.3359
555900065,-0.21802,-0.94067,0.04004,-6.1069,-11.4122,-0.2366,0.62915,-1.00916,-0.90747,60.6412,-15.6336,2.6107
555901065,-0.22131,-0.94153,0.02429,-6.0305,-11.3740,0.1679,0.61853,-1.00537,-0.95227,59.3206,-19.0992,1.8092
555902068,-0.24316,-0.95874,0.03601,-5.7252,-11.5878,0.5496,0.60706,-1.00110,-0.99719,57.8168,-22.7023,0.9160
555903068,-0.21228,-1.02673,0.69275,-3.9160,-7.7252,1.1069,0.59485,-0.99573,-1.04504,56.0763,-26.4275,-0.0763
555904067,-0.12769,-0.78198,1.99994,8.8550,2.9618,-1.5191,0.58203,-0.98816,-1.09448,54.0534,-30.2443,-1.1221
555905067,0.02441,-0.85889,1.99994,43.6336,0.6260,-2.2595,0.56848,-0.97815,-1.14441,51.7176,-34.1298,-2.2137
555906068,0.20166,-2.00000,1.65295,85.7710,-21.8092,0.4504,0.55554,-0.96545,-1.19348,49.0458,-38.0687,-3.3435
555907068,-0.11157,-2.00000,-0.41626,118.6107,-59.5802,-16.9771,0.54370,-0.95154,-1.24207,46.0229,-42.0687,-4.5191
555908068,-2.00000,-0.21960,-2.00000,140.3969,-140.2290,-36.8397,0.53320,-0.93701,-1.29150,42.7099,-46.1298,-5.7863
555909068,-2.00000,1.99994,-2.00000,140.3817,-200.6794,-36.0382,0.52356,-0.92200,-1.34119,39.1450,-50.2443,-7.1298
555910068,-2.00000,1.99994,-2.00000,182.0000,-109.1679,-19.8931,0.51501,-0.90771,-1.39209,35.3664,-54.3435,-8.5496
555911068,-1.80359,0.17444,-0.42505,250.1298,-13.5496,12.9618,0.50793,-0.89441,-1.44385,31.4198,-58.3893,-10.0076
555912068,-2.00000,-2.00000,-1.14526,250.1298,-48.3893,40.7634,0.50159,-0.88196,-1.49451,27.3130,-62.3282,-11.5191
555913068,-2.00000,-2.00000,-2.00000,244.0611,-2.2366,11.4198,0.49438,-0.87000,-1.54395,23.0534,-66.1832,-13.0458
555914068,-2.00000,-2.00000,-2.00000,248.3511,199.6565,-50.1374,0.48657,-0.85767,-1.59375,18.6031,-70.0000,-14.5420
555915068,-2.00000,-1.89648,-1.67310,216.2595,250.1298,-70.8015,0.47913,-0.84448,-1.64368,13.9924,-73.7405,-16.0000
555916067,-2.00000,-1.84436,-2.00000,98.0305,250.1298,-51.0840,0.47131,-0.83118,-1.69409,9.2290,-77.3893,-17.4198
555917067,-2.00000,-2.00000,-2.00000,49.2519,250.1298,-55.4275,0.46350,-0.81836,-1.74500,4.3130,-80.9542,-18.7634
555918068,-1.36804,-2.00000,1.31409,107.6183,250.1298,-91.1298,0.45581,-0.80432,-1.79639,-0.7863,-84.4427,-20.0229
555919067,1.11780,-2.00000,1.99994,103.1450,250.1298,-125.4275,0.44800,-0.78979,-1.84680,-6.0916,-87.9008,-21.1985
555920067,1.99994,-1.36670,1.99994,29.4198,250.1298,-151.3282,0.44019,-0.77515,-1.89600,-11.6336,-91.2977,-22.3206
555921067,1.99994,1.44312,1.99994,30.4046,250.1298,-170.9924,0.43164,-0.75928,-1.94299,-17.4198,-94.6336,-23.3817
555922067,1.99994,1.99994,1.99994,95.8473,250.1298,-167.2290,0.42126,-0.74390,-1.98779,-23.4504,-97.9008,-24.3511
555923065,1.99994,1.18115,1.99994,166.6870,250.1298,-151.8931,0.41113,-0.72949,-2.00000,-29.7710,-101.1069,-25.2824
555924065,1.99994,-0.68567,1.99994,244.3130,140.0458,-157.1450,0.40271,-0.71448,-2.00000,-36.3893,-104.2366,-26.1450
555925065,1.90759,-0.85815,1.99994,250.1298,73.0840,-173.8168,0.39502,-0.69910,-2.00000,-43.2901,-107.2595,-26.9313
555926068,1.99994,0.42236,1.99994,250.1298,48.9313,-175.4733,0.38794,-0.68530,-2.00000,-50.4504,-110.1832,-27.6489
555927068,1.45886,1.93616,1.99994,250.1298,0.0763,-160.1527,0.38171,-0.67371,-2.00000,-57.8855,-112.9618,-28.3435
555928067,0.08850,1.99994,1.99994,250.1298,-28.2748,-133.3511,0.37744,-0.66357,-2.00000,-65.5420,-115.5802,-29.0076
555929067,0.48511,0.69141,1.99994,250.1298,4.4809,-96.0916,0.37463,-0.65564,-2.00000,-73.3282,-118.0153,-29.6565
555930068,0.56274,-1.30286,1.99994,140.3511,37.8779,-63.0611,0.37341,-0.65039,-2.00000,-81.1985,-120.2366,-30.2977
555931068,0.39746,-1.29114,1.99994,31.3282,78.1679,-49.8626,0.37769,-0.64929,-2.00000,-97.0534,-123.7863,-32.0229
555932067,0.86914,0.90637,1.99994,-43.3435,120.2595,-46.9847,0.38196,-0.65027,-2.00000,-104.9466,-125.0916,-33.2595
555933067,0.99976,1.99994,1.99994,-88.2443,116.8702,-26.4504,0.38733,-0.64954,-2.00000,-112.8015,-126.1603,-34.5038
555934065,0.78259,1.09619,1.99994,-79.6718,87.9160,-2.1145,0.39404,-0.64807,-2.00000,-120.6336,-127.0229,-35.3359
555935065,1.10535,-1.42322,1.99994,-21.8397,51.1908,0.2061,0.40308,-0.64880,-2.00000,-128.4427,-127.6260,-35.5878
555936065,1.52783,-2.00000,1.99994,33.5802,15.4046,-24.3359,0.41553,-0.65356,-2.00000,-136.1527,-127.8473,-35.3969
555937069,0.88599,-2.00000,1.99994,78.4504,-21.7786,-59.0000,0.43066,-0.66284,-2.00000,-143.6565,-127.6107,-35.0305
555938068,0.53552,-1.50354,1.99994,133.6489,-38.5267,-83.0611,0.44861,-0.67615,-2.00000,-150.8779,-126.8397,-34.5878
555939067,0.68445,-1.53247,1.99994,179.6870,-50.2290,-98.9542,0.46936,-0.69482,-2.00000,-157.7710,-125.4580,-34.2061
555940068,0.27393,-1.89575,1.89648,192.3053,-74.7634,-115.6107,0.49084,-0.71362,-2.00000,-164.3511,-123.5115,-34.0534
555941067,0.31641,-2.00000,1.82861,158.6260,-65.1756,-128.9695,0.51184,-0.72888,-2.00000,-170.5878,-121.1145,-33.9466
555942068,0.87561,-1.30005,1.99994,65.9542,-46.9542,-125.6718,0.53381,-0.74475,-2.00000,-176.4656,-118.2137,-33.5802
555943068,0.99756,0.39929,1.99994,-35.5954,-55.2977,-109.2901,0.55798,-0.76270,-2.00000,-182.0305,-114.7939,-33.0153
555944067,0.58728,1.84387,1.40784,-63.1832,-77.0153,-91.4809,0.58606,-0.78284,-2.00000,-187.2595,-110.8168,-32.3588
555945068,0.44702,1.72998,1.65137,-39.8321,-96.7710,-68.2748,0.61829,-0.80481,-2.00000,-192.0534,-106.1145,-31.4580
555946067,0.64819,0.52185,1.99994,-54.7634,-110.2443,-33.2672,0.65320,-0.82947,-2.00000,-196.3511,-100.6031,-30.4580
555947067,0.35400,-0.35181,1.07666,-102.7710,-123.6565,-3.1221,0.69055,-0.85730,-2.00000,-200.1221,-94.2901,-29.5954
555948067,-0.10913,0.13489,0.00867,-99.3435,-133.4962,-1.8550,0.73486,-0.88892,-2.00000,-203.3282,-87.0840,-28.9618
555949067,-0.03320,1.55481,0.41101,-29.1679,-135.0916,-21.2824,0.77905,-0.93567,-2.00000,-205.8168,-78.4504,-28.6260
555950067,-0.02954,1.99994,0.47449,34.0076,-149.4580,-27.0534,0.80127,-0.96216,-2.00000,-207.7176,-69.1145,-29.8702
555951067,-0.66272,1.06897,-1.48682,31.7710,-175.1221,-10.1603,0.82251,-0.96631,-2.00000,-209.4427,-60.4580,-30.5649
555952067,-1.07397,-0.55615,-2.00000,-12.2214,-172.2748,8.4504,0.86084,-0.99231,-2.00000,-211.0305,-51.4656,-29.1298
555953067,-1.00378,-1.50269,-2.00000,-53.3130,-144.3969,10.5344,0.90051,-1.02869,-2.00000,-211.9847,-41.2672,-27.0611
555954068,-1.16956,-1.29871,-2.00000,-92.5420,-132.1756,8.7405,0.93750,-1.05969,-2.00000,-212.2901,-29.8626,-25.7023
555955067,-1.69385,-0.41748,-2.00000,-148.6260,-130.2061,20.6565,0.97217,-1.08398,-2.00000,-212.3740,-17.9084,-24.8321
555956067,-2.00000,0.97034,-2.00000,-209.8168,-109.6565,42.7328,1.00671,-1.10938,-2.00000,-212.4046,-5.5344,-23.5954
555957068,-2.00000,1.52063,-2.00000,-239.1450,-77.2443,68.0153,1.04065,-1.13745,-2.00000,-212.3053,7.3588,-21.9771
555958068,-2.00000,0.17139,-2.00000,-208.3359,-64.5115,80.7939,1.07214,-1.16174,-2.00000,-211.9847,20.9389,-20.2137
555959068,-2.00000,-1.40979,-2.00000,-138.1374,-54.6183,66.0611,1.10168,-1.18481,-2.00000,-211.4885,35.1450,-18.3969
555960068,-1.55920,-1.16858,-2.00000,-96.9924,-22.8321,40.4962,1.12952,-1.20837,-1.95386,-210.8931,49.8473,-16.5344
555961068,-1.18457,0.32751,-2.00000,-102.1832,-11.5802,28.4122,1.15393,-1.22864,-1.90137,-210.2366,65.1832,-14.5878
555962068,-1.99219,0.94678,-2.00000,-83.7710,-18.2443,18.7939,1.17639,-1.24805,-1.84912,-209.5420,81.0992,-12.5878
555963068,-1.70972,0.33228,-2.00000,-5.1908,-5.6718,-2.6489,1.19592,-1.26746,-1.79932,-208.7863,97.4656,-10.6260
555964068,-1.06458,-0.76147,-2.00000,59.2901,-16.3969,-20.2977,1.21326,-1.28540,-1.75049,-208.0076,114.2137,-8.7710
555965067,-1.47852,-1.40808,-2.00000,34.5420,-34.9542,-23.1603,1.22900,-1.30225,-1.70361,-207.2137,131.3053,-6.9847
555966068,-1.64551,-0.94373,-2.00000,-41.4275,-10.5115,-16.5420,1.24170,-1.31677,-1.65857,-206.3588,148.7099,-5.2672
555967067,-1.05664,0.34119,-2.00000,-92.4351,28.4809,-6.4504,1.25195,-1.32910,-1.61487,-205.4198,166.3511,-3.6260
555968067,-0.63672,1.30640,-2.00000,-111.6031,43.7634,10.6947,1.25842,-1.33997,-1.57336,-204.4046,184.1985,-2.1908
555969068,-0.96277,1.48413,-2.00000,-118.4504,33.1679,34.3130,1.25940,-1.34912,-1.53455,-203.2824,202.2061,-1.0000
555970068,-1.60339,1.55115,-2.00000,-113.2748,20.5802,53.3359,1.25720,-1.35791,-1.49927,-202.0305,220.2824,-0.0763
555971068,-2.00000,1.98010,-2.00000,-103.8244,1.0916,64.9313,1.25098,-1.36694,-1.46838,-200.6260,238.3359,0.5878
555972068,-2.00000,1.99994,-2.00000,-89.6718,2.8626,72.1298,1.23999,-1.37463,-1.44104,-199.0687,250.1298,0.9924
555973067,-1.56604,1.46545,-2.00000,-41.7863,30.7099,70.3588,1.22717,-1.38098,-1.41577,-197.3588,250.1298,1.1145
555974067,-1.23840,0.63000,-2.00000,-6.1145,36.1985,69.1985,1.21179,-1.38635,-1.39307,-195.4733,250.1298,0.9618
555975068,-2.00000,0.53784,-2.00000,-16.8092,21.1756,73.1679,1.19385,-1.39172,-1.37244,-193.4046,250.1298,0.5115
555976068,-2.00000,0.86328,-2.00000,-3.2137,41.6641,66.1603,1.17444,-1.39612,-1.35498,-191.1603,250.1298,-0.2290
555977068,-2.00000,0.38977,-2.00000,24.3740,117.5115,59.0992,1.15259,-1.39905,-1.34155,-188.6794,250.1298,-1.3206
555978068,-2.00000,-0.61389,-2.00000,-13.6260,192.5191,69.5038,1.12927,-1.40173,-1.32947,-185.9618,250.1298,-2.6565
555979068,-2.00000,-0.81812,-2.00000,-71.5038,233.8779,82.0076,1.10449,-1.40308,-1.31641,-182.9924,250.1298,-4.2519
555980068,-2.00000,-0.38501,-2.00000,-74.2137,250.1298,82.4275,1.07800,-1.40381,-1.30298,-179.8397,250.1298,-6.0916
555981067,-2.00000,0.27393,-2.00000,-60.8473,250.1298,81.2061,1.04980,-1.40454,-1.28955,-176.5038,250.1298,-8.1298
555982067,-1.38574,0.53137,-2.00000,-72.1832,250.1298,89.7328,1.01917,-1.40503,-1.27539,-173.0153,250.1298,-10.3588
555983068,-1.45496,0.06775,-2.00000,-79.5115,250.1298,99.5954,0.98523,-1.40515,-1.26062,-169.4046,250.1298,-12.7557
555984067,-1.51196,-0.12610,-2.00000,-58.5878,250.1298,97.5802,0.94812,-1.40393,-1.24597,-165.7252,250.1298,-15.3053
555985067,-1.42041,0.11731,-2.00000,-5.1450,217.1985,83.4733,0.90833,-1.40173,-1.22998,-162.0229,250.1298,-17.9695
555986068,-1.34753,0.04431,-2.00000,75.6947,190.3588,61.5267,0.86633,-1.39856,-1.21155,-158.3817,250.1298,-20.6794
555987068,-1.15393,-0.04761,-2.00000,121.3664,189.1908,48.6641,0.82239,-1.39404,-1.19067,-154.8626,250.1298,-23.4580
555988068,-1.43604,0.25842,-2.00000,84.6260,188.0763,58.4198,0.77637,-1.38855,-1.16638,-151.5191,250.1298,-26.2748
555989067,-2.00000,0.37354,-2.00000,40.5573,188.3130,74.0534,0.72839,-1.38220,-1.13879,-148.4122,250.1298,-29.0763
555990068,-2.00000,-0.21130,-2.00000,59.9695,215.8931,72.3053,0.67810,-1.37378,-1.10657,-145.5802,250.1298,-31.8397
555991067,-2.00000,-0.74097,-2.00000,87.7786,250.1298,61.2977,0.62537,-1.36243,-1.06848,-143.0992,250.1298,-34.5573
555992068,-2.00000,-0.25024,-2.00000,64.3664,250.1298,61.1832,0.56970,-1.34851,-1.02551,-141.0916,250.1298,-37.1985
555993067,-2.00000,0.67236,-2.00000,12.1221,250.1298,78.7328,0.51099,-1.33179,-0.97791,-139.5954,250.1298,-39.7405
555994068,-2.00000,0.96069,-2.00000,-31.8779,250.1298,106.0763,0.44983,-1.31226,-0.92578,-138.6412,250.1298,-42.1756
555995068,-1.96436,1.01208,-2.00000,-24.1221,250.1298,132.1145,0.38562,-1.29065,-0.86963,-138.3053,250.1298,-44.4885
555996068,-2.00000,0.87622,-2.00000,30.8168,250.1298,133.5649,0.31714,-1.26855,-0.80859,-138.6183,250.1298,-46.6947
555997068,-2.00000,0.49890,-2.00000,106.0992,250.1298,122.1374,0.24438,-1.24524,-0.74329,-139.6412,250.1298,-48.7557
555998068,-2.00000,-0.41675,-2.00000,173.7481,250.1298,109.8092,0.16833,-1.22021,-0.67456,-141.4427,250.1298,-50.6183
555999068,-1.79272,-1.65271,-2.00000,181.8168,250.1298,108.7786,0.08936,-1.19434,-0.60156,-144.0076,250.1298,-52.3206
556000068,-2.00000,-2.00000,-2.00000,173.7405,250.1298,99.3435,0.00793,-1.16711,-0.52502,-147.3511,250.1298,-53.8550
556001068,-2.00000,-2.00000,-2.00000,230.8702,250.1298,55.2748,-0.07642,-1.13989,-0.44531,-151.5115,250.1298,-55.2290
556002067,-2.00000,-2.00000,-2.00000,250.1298,250.1298,10.0229,-0.16284,-1.11389,-0.36304,-156.5344,250.1298,-56.4427
556003068,-2.00000,-2.00000,-2.00000,250.1298,250.1298,-6.8702,-0.24939,-1.08923,-0.27795,-162.4351,250.1298,-57.5344
556004068,-2.00000,-2.00000,-2.00000,212.6565,250.1298,-14.0458,-0.33484,-1.06653,-0.19006,-169.1603,250.1298,-58.5115
556005067,-2.00000,-2.00000,-2.00000,190.5725,250.1298,-25.2366,-0.41956,-1.04700,-0.10132,-176.6794,250.1298,-59.3893
556006068,-2.00000,-2.00000,-2.00000,176.3359,250.1298,-32.3740,-0.50378,-1.03076,-0.01233,-184.8931,250.1298,-60.2061
556007068,-2.00000,-2.00000,-1.90857,118.0305,250.1298,-24.5649,-0.58594,-1.01807,0.07764,-193.6947,250.1298,-60.9771
556008068,-1.32458,-2.00000,0.58850,59.6565,250.1298,-15.5344,-0.66345,-1.00916,0.16821,-202.9542,250.1298,-61.7405
556009068,-0.41931,0.81458,1.99994,62.1298,250.1298,-9.1985,-0.73718,-1.00354,0.25830,-212.5420,250.1298,-62.4198
556010067,-0.15112,1.99994,1.96350,113.8244,250.1298,3.0763,-0.80688,-1.00085,0.34680,-222.3588,250.1298,-63.0305
556011067,-1.59863,0.93677,-0.37659,174.4962,250.1298,14.4809,-0.87097,-1.00134,0.43396,-232.2672,250.1298,-63.5802
556012067,-2.00000,-1.28613,-0.68762,202.8626,250.1298,9.7481,-0.92908,-1.00403,0.52014,-242.1756,250.1298,-64.0611
556013065,-1.65137,-2.00000,0.47375,195.7557,250.1298,-6.6947,-0.97974,-1.00879,0.60474,-250.1374,250.1298,-64.4580
556014068,-2.00000,-2.00000,0.04614,206.3511,250.1298,-34.8626,-1.02148,-1.01355,0.68799,-250.1374,250.1298,-64.7405
556015067,-2.00000,-2.00000,-0.60266,250.1298,250.1298,-73.0229,-1.05396,-1.01746,0.77222,-250.1374,250.1298,-64.9008
556016068,-2.00000,-1.97266,-0.21899,250.1298,250.1298,-103.2519,-1.07886,-1.02185,0.85681,-250.1374,250.1298,-64.9237
556017067,-2.00000,-1.85596,-0.84412,250.1298,250.1298,-103.2824,-1.09595,-1.02783,0.94067,-250.1374,250.1298,-64.8015
556018067,-2.00000,-2.00000,-0.53015,250.1298,250.1298,-74.9084,-1.10522,-1.03455,1.02539,-250.1374,250.1298,-64.5420
556019067,-2.00000,-2.00000,1.30957,128.1603,250.1298,-43.9237,-1.10583,-1.04150,1.11011,-250.1374,250.1298,-64.1756
556020067,-1.77393,-2.00000,1.99994,41.7939,250.1298,-27.9160,-1.09753,-1.04932,1.19568,-250.1374,248.5115,-63.7176
556021067,-1.57715,-2.00000,1.85583,36.1679,250.1298,-32.0076,-1.08142,-1.05701,1.28308,-250.1374,229.5191,-63.1603
556022067,-1.13745,-1.03467,1.99994,70.5573,250.1298,-40.4351,-1.05774,-1.06396,1.37183,-250.1374,210.8473,-62.5038
556023065,0.17834,0.00757,1.99994,63.4351,250.1298,-30.2824,-1.02625,-1.07019,1.46118,-250.1374,192.6336,-61.7634
