t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
494388067,-0.67273,-0.70251,0.14795,-9.1145,-4.0305,-1.1832,0.46362,-0.90918,0.14575,-1.5725,2.7405,-0.0153
494389068,-0.66687,-0.72546,0.14771,-8.4427,-4.0229,-1.6336,0.46350,-0.90991,0.14636,-1.6718,2.6031,-0.0992
494390067,-0.66370,-0.71960,0.15991,-8.0000,-4.0153,-2.2366,0.46313,-0.91064,0.14795,-1.7939,2.4656,-0.1908
494391067,-0.66455,-0.69080,0.16333,-7.8702,-4.0305,-2.6870,0.46338,-0.91028,0.14832,-1.9237,2.2977,-0.2977
494392067,-0.66858,-0.66504,0.15710,-7.6641,-4.1527,-2.8168,0.46460,-0.90991,0.14819,-2.0611,2.1145,-0.3969
494393068,-0.67444,-0.66846,0.15845,-7.3053,-4.3740,-2.6641,0.46521,-0.90979,0.14832,-2.1756,1.9389,-0.4962
494394068,-0.67737,-0.69714,0.15759,-7.2519,-4.5191,-2.3893,0.46558,-0.90967,0.14771,-2.2824,1.7634,-0.5649
494395067,-0.67822,-0.71887,0.15271,-7.7481,-4.4580,-2.2290,0.46570,-0.90967,0.14600,-2.3588,1.5954,-0.6260
494396067,-0.67688,-0.70825,0.15356,-8.4275,-4.3053,-2.2443,0.46582,-0.91016,0.14417,-2.4046,1.4504,-0.7099
494397067,-0.67358,-0.67554,0.15051,-8.8779,-4.3435,-2.2595,0.46594,-0.91125,0.14380,-2.4809,1.3053,-0.8015
494398067,-0.67334,-0.66077,0.14246,-9.1603,-4.5420,-2.0382,0.46497,-0.91223,0.14331,-2.5649,1.1756,-0.9008
494399067,-0.67334,-0.68433,0.14844,-9.3053,-4.5954,-1.7634,0.46472,-0.91272,0.14258,-2.6183,1.0458,-1.0153
494400067,-0.66931,-0.71167,0.16467,-9.2748,-4.4427,-1.8092,0.46582,-0.91345,0.14355,-2.6641,0.9084,-1.1221
494401067,-0.66797,-0.70984,0.16553,-9.1450,-4.3740,-2.1298,0.46704,-0.91443,0.14661,-2.7328,0.7481,-1.2137
494402068,-0.67346,-0.70203,0.14856,-8.9084,-4.4885,-2.3664,0.46826,-0.91504,0.14832,-2.8168,0.5954,-1.2901
494403067,-0.67493,-0.70105,0.14075,-8.4504,-4.5191,-2.5496,0.46973,-0.91492,0.14844,-2.8702,0.4656,-1.3511
494404067,-0.67529,-0.68945,0.14441,-8.0916,-4.5267,-2.7634,0.47070,-0.91418,0.14905,-2.8855,0.3511,-1.4122
494405067,-0.68103,-0.68665,0.14429,-8.1374,-4.5496,-2.7405,0.47046,-0.91333,0.14941,-2.8855,0.2366,-1.4962
494406067,-0.67944,-0.71558,0.14478,-8.3359,-4.4122,-2.5878,0.46985,-0.91296,0.14978,-2.9008,0.1374,-1.5954
494407067,-0.67578,-0.73572,0.14673,-8.3740,-4.2137,-2.7405,0.47009,-0.91321,0.14905,-2.9389,0.0382,-1.6718
494408067,-0.67737,-0.71484,0.14026,-8.5115,-4.0153,-3.1298,0.47009,-0.91357,0.14758,-2.9466,-0.0763,-1.7481
494409067,-0.67480,-0.68396,0.13159,-8.9008,-3.8779,-3.2366,0.46960,-0.91431,0.14661,-2.9466,-0.1908,-1.8092
494410067,-0.66809,-0.68030,0.13440,-9.1450,-3.9542,-3.0076,0.46826,-0.91504,0.14636,-2.9466,-0.2824,-1.8550
494411067,-0.66040,-0.69678,0.14929,-8.8855,-4.0840,-2.9160,0.46570,-0.91516,0.14648,-2.9771,-0.3588,-1.9160
494412067,-0.65857,-0.69678,0.16003,-8.5573,-4.2137,-3.1374,0.46423,-0.91504,0.14648,-2.9924,-0.4427,-2.0000
494413067,-0.66687,-0.68066,0.15466,-8.6107,-4.3435,-3.2443,0.46545,-0.91541,0.14624,-3.0076,-0.6641,-2.0763
494414067,-0.67480,-0.68689,0.14429,-8.8092,-4.4580,-2.9924,0.46619,-0.91675,0.14514,-3.0153,-0.7710,-2.1069
494415067,-0.67468,-0.72668,0.13770,-8.8321,-4.5802,-2.6794,0.46704,-0.91736,0.14441,-3.0076,-0.8321,-2.1221
494416067,-0.67175,-0.75195,0.13306,-8.6641,-4.5649,-2.8168,0.46802,-0.91699,0.14319,-2.9924,-0.8626,-2.1450
494417065,-0.67212,-0.71814,0.13135,-8.4656,-4.3435,-3.3740,0.46851,-0.91626,0.14136,-2.9924,-0.9313,-2.1985
494418069,-0.67664,-0.66223,0.13086,-8.5191,-4.1298,-3.6718,0.46777,-0.91614,0.14087,-3.0000,-1.0076,-2.2595
494419068,-0.68237,-0.65686,0.13745,-8.8855,-4.0153,-3.3130,0.46741,-0.91614,0.14124,-3.0000,-1.0534,-2.3053
494420068,-0.68213,-0.71045,0.14807,-9.2061,-3.9618,-2.8321,0.46777,-0.91577,0.14087,-3.0000,-1.0916,-2.3664
494421068,-0.67639,-0.75696,0.15515,-9.1298,-3.8168,-3.0076,0.46729,-0.91528,0.13989,-2.9771,-1.1298,-2.4275
494422068,-0.67407,-0.75708,0.15454,-8.6183,-3.7099,-3.7099,0.46667,-0.91516,0.14026,-2.9771,-1.1832,-2.4962
494423068,-0.66980,-0.72913,0.15063,-8.2214,-3.6947,-4.2748,0.46631,-0.91565,0.14136,-2.9618,-1.2443,-2.5649
494424068,-0.66321,-0.68982,0.15454,-8.4504,-3.7939,-4.4198,0.46570,-0.91650,0.14099,-2.9542,-1.2901,-2.6183
494425068,-0.66272,-0.65808,0.16235,-8.8244,-3.9695,-4.2595,0.46411,-0.91699,0.14001,-2.9313,-1.3206,-2.6947
494426067,-0.66394,-0.67627,0.17102,-8.8473,-4.1145,-3.8855,0.46301,-0.91687,0.14001,-2.8931,-1.3206,-2.7710
494427068,-0.66321,-0.73242,0.17517,-8.8168,-4.2443,-3.6260,0.46313,-0.91626,0.14148,-2.8550,-1.3206,-2.8321
494428068,-0.66431,-0.74634,0.16724,-9.0458,-4.3359,-3.8550,0.46289,-0.91589,0.14319,-2.8244,-1.3206,-2.8550
494429068,-0.66846,-0.70569,0.15356,-9.4733,-4.3664,-4.2137,0.46252,-0.91589,0.14417,-2.8015,-1.3206,-2.8779
494430068,-0.66846,-0.67102,0.15247,-9.9313,-4.4122,-4.1756,0.46191,-0.91577,0.14294,-2.7939,-1.3130,-2.8855
494431067,-0.66431,-0.67004,0.15430,-10.0763,-4.6718,-3.8779,0.46155,-0.91516,0.14001,-2.7939,-1.2748,-2.8931
494432067,-0.66577,-0.69141,0.14941,-9.5878,-4.9771,-3.8168,0.46130,-0.91455,0.13770,-2.7634,-1.2672,-2.9008
494433067,-0.66443,-0.71680,0.15747,-8.7252,-4.8397,-4.1832,0.46094,-0.91406,0.13757,-2.7252,-1.2824,-2.8855
494434067,-0.66003,-0.72180,0.16748,-8.2137,-4.4962,-4.7634,0.46082,-0.91394,0.13843,-2.6870,-1.3053,-2.8397
494435067,-0.66577,-0.69238,0.15051,-8.2672,-4.4351,-5.2061,0.46082,-0.91357,0.13831,-2.6565,-1.3053,-2.7710
494436065,-0.67285,-0.65759,0.12280,-8.3817,-4.5420,-5.3282,0.46045,-0.91345,0.13696,-2.6031,-1.2901,-2.7176
494437065,-0.67407,-0.65369,0.11841,-8.1985,-4.5573,-5.2290,0.46033,-0.91382,0.13489,-2.5573,-1.2595,-2.6794
494438065,-0.67432,-0.68408,0.13538,-7.9771,-4.5191,-5.0534,0.46082,-0.91382,0.13379,-2.5344,-1.2290,-2.6336
494439069,-0.67639,-0.72449,0.14465,-8.0076,-4.5496,-4.9695,0.46069,-0.91309,0.13464,-2.5267,-1.1985,-2.5420
494440068,-0.67712,-0.72693,0.14221,-8.5420,-4.3053,-5.0611,0.45947,-0.91272,0.13489,-2.4885,-1.1450,-2.4198
494441067,-0.68030,-0.68115,0.13831,-9.5191,-3.8092,-5.0458,0.45874,-0.91260,0.13489,-2.4427,-1.0611,-2.2748
494442067,-0.68481,-0.65271,0.13550,-10.2595,-3.5267,-4.6412,0.45874,-0.91199,0.13501,-2.4046,-1.0000,-2.1298
494443068,-0.68005,-0.68506,0.13770,-10.1298,-3.6565,-4.1603,0.45789,-0.91138,0.13354,-2.3664,-0.9466,-2.0229
494444067,-0.67603,-0.72974,0.14929,-9.4962,-3.9542,-4.2061,0.45679,-0.91101,0.13196,-2.3053,-0.9084,-1.9237
494445067,-0.67273,-0.73767,0.16577,-9.2214,-3.8931,-4.7405,0.45557,-0.91125,0.13208,-2.2519,-0.8321,-1.8015
494446068,-0.66907,-0.71460,0.17554,-9.5038,-3.6260,-5.2290,0.45447,-0.91125,0.13330,-2.2061,-0.7328,-1.6641
494447067,-0.67151,-0.68799,0.17749,-9.7634,-3.5420,-5.3969,0.45447,-0.91016,0.13440,-2.1832,-0.6412,-1.5496
494448067,-0.66956,-0.69116,0.17578,-9.5115,-3.6870,-5.3511,0.45422,-0.90833,0.13464,-2.1450,-0.5420,-1.4580
494449068,-0.66760,-0.72095,0.17078,-8.9924,-4.0153,-5.4504,0.45361,-0.90686,0.13330,-2.0992,-0.4427,-1.3664
494450067,-0.66663,-0.73438,0.17432,-8.5420,-4.1450,-5.8626,0.45337,-0.90613,0.13257,-2.0534,-0.3588,-1.2366
494451067,-0.66492,-0.71204,0.18616,-8.3817,-4.2519,-6.2366,0.45374,-0.90564,0.13367,-1.9771,-0.2748,-1.1145
494452067,-0.66882,-0.68652,0.18286,-8.6489,-4.5954,-6.1756,0.45337,-0.90479,0.13440,-1.8855,-0.1756,-1.0000
494453068,-0.66919,-0.69055,0.17542,-8.8779,-4.7023,-5.8779,0.45178,-0.90308,0.13391,-1.8168,-0.0611,-0.8702
494454068,-0.66345,-0.71680,0.18274,-8.6718,-4.5267,-5.7786,0.45007,-0.90137,0.13269,-1.7863,0.0382,-0.7634
494455067,-0.66248,-0.73779,0.17896,-8.5954,-4.5725,-5.9313,0.44885,-0.89941,0.13159,-1.7557,0.1069,-0.6870
494456067,-0.66650,-0.72888,0.15796,-9.0153,-4.7099,-6.1908,0.44910,-0.89746,0.13074,-1.7252,0.1908,-0.6107
494457067,-0.66736,-0.69312,0.14746,-9.4122,-4.7252,-6.4198,0.44995,-0.89600,0.13110,-1.6947,0.2748,-0.5344
494458067,-0.66870,-0.66553,0.15381,-9.4198,-4.8168,-6.4580,0.45007,-0.89417,0.13220,-1.6870,0.3740,-0.4656
494459067,-0.67310,-0.67139,0.15613,-9.2214,-5.0458,-6.2901,0.45032,-0.89282,0.13342,-1.7176,0.4885,-0.4046
494460067,-0.67334,-0.69666,0.14990,-9.0763,-5.1145,-6.1450,0.45081,-0.89343,0.13538,-1.7481,0.5954,-0.3893
494461067,-0.67273,-0.71692,0.14758,-9.1832,-4.9008,-6.1679,0.45056,-0.89355,0.13696,-1.7786,0.6565,-0.3893
494462068,-0.67615,-0.71729,0.14453,-9.4733,-4.5191,-6.3511,0.45056,-0.89197,0.13745,-1.8397,0.7099,-0.3740
494463067,-0.67664,-0.69531,0.13745,-9.7786,-4.2061,-6.4580,0.45117,-0.88965,0.13745,-1.9237,0.7863,-0.3435
494464067,-0.67554,-0.67090,0.13416,-10.0305,-4.1756,-6.3206,0.45093,-0.88818,0.13806,-1.9847,0.8626,-0.3435
494465067,-0.66858,-0.67651,0.14941,-10.0382,-4.0458,-6.0534,0.45044,-0.88757,0.13879,-2.0458,0.9389,-0.3817
494466067,-0.66028,-0.72119,0.17371,-9.8855,-3.9160,-5.8473,0.45044,-0.88708,0.13904,-2.1221,1.0000,-0.3969
494467067,-0.66333,-0.76086,0.17542,-9.9771,-4.0458,-5.9618,0.45093,-0.88684,0.13818,-2.1832,1.0305,-0.3893
494468067,-0.66260,-0.75122,0.16040,-10.2061,-4.0382,-6.4962,0.45239,-0.88623,0.13733,-2.2748,1.0611,-0.3817
494469067,-0.65845,-0.69922,0.15442,-10.0840,-4.0458,-7.1985,0.45312,-0.88513,0.13757,-2.3817,1.0916,-0.3893
494470065,-0.65637,-0.65491,0.17078,-9.6412,-4.2214,-7.5878,0.45251,-0.88440,0.13770,-2.5038,1.1298,-0.3893
494471069,-0.65503,-0.66284,0.18115,-9.2824,-4.8473,-7.4885,0.45276,-0.88416,0.13745,-2.6260,1.1756,-0.4122
494472068,-0.67419,-0.76355,0.15381,-8.7939,-5.8168,-7.3969,0.45410,-0.88428,0.13708,-2.7176,1.2595,-0.4427
494473067,-0.67554,-0.76050,0.16479,-8.6183,-5.3893,-7.8931,0.45435,-0.88501,0.13672,-2.7863,1.3511,-0.4809
494474067,-0.68225,-0.71716,0.15393,-8.9542,-5.0916,-8.0611,0.45422,-0.88599,0.13708,-2.8473,1.3969,-0.5038
494475068,-0.69849,-0.68445,0.13013,-9.5802,-4.9389,-7.6183,0.45435,-0.88684,0.13770,-2.9313,1.4122,-0.5191
494476067,-0.70105,-0.70459,0.13110,-10.0611,-4.4962,-6.9008,0.45471,-0.88708,0.13721,-3.0153,1.4351,-0.5267
494477067,-0.69299,-0.76770,0.15088,-10.5954,-4.0305,-6.4122,0.45618,-0.88782,0.13733,-3.0687,1.4733,-0.5191
494478067,-0.68982,-0.82104,0.16907,-10.9847,-3.8092,-6.5115,0.45740,-0.88928,0.13831,-3.0840,1.5115,-0.5191
494479067,-0.68018,-0.82764,0.18506,-10.9389,-3.6107,-7.2061,0.45691,-0.89001,0.13879,-3.1069,1.5802,-0.5038
494480068,-0.67004,-0.79321,0.19385,-11.1145,-3.5267,-7.8931,0.45605,-0.88989,0.13782,-3.1603,1.6336,-0.5115
494481068,-0.66589,-0.76611,0.19446,-11.6412,-3.6412,-8.1298,0.45618,-0.88953,0.13757,-3.2061,1.6641,-0.5191
494482068,-0.65308,-0.78418,0.20825,-11.4427,-3.9160,-8.2672,0.45691,-0.89001,0.13940,-3.2443,1.7099,-0.5191
494483067,-0.64062,-0.82190,0.23328,-10.3817,-4.5038,-8.7786,0.45728,-0.89111,0.14026,-3.2748,1.7557,-0.5115
494484067,-0.63953,-0.82910,0.23523,-9.5420,-5.2061,-9.6031,0.45776,-0.89246,0.13892,-3.2748,1.7939,-0.5191
494485067,-0.64551,-0.79309,0.21667,-9.4809,-5.6489,-10.3130,0.45837,-0.89417,0.13794,-3.2519,1.8397,-0.5267
494486067,-0.65820,-0.74829,0.20203,-9.7634,-6.0763,-10.5038,0.45911,-0.89575,0.13733,-3.2214,1.8550,-0.5496
494487067,-0.66785,-0.74707,0.18384,-9.7405,-6.6489,-10.2061,0.45984,-0.89697,0.13623,-3.1603,1.8397,-0.5573
494488067,-0.67566,-0.79663,0.15479,-9.0840,-7.2443,-10.0458,0.46069,-0.89844,0.13538,-3.0763,1.8244,-0.5496
494489068,-0.68640,-0.83899,0.13342,-8.3053,-7.3893,-10.5038,0.46118,-0.89954,0.13501,-3.0153,1.8168,-0.5191
494490068,-0.69165,-0.82935,0.12256,-8.5496,-6.9847,-11.1908,0.46143,-0.90002,0.13611,-2.9771,1.8550,-0.4809
494491067,-0.69373,-0.79309,0.10730,-9.6336,-6.3664,-11.5496,0.46240,-0.89966,0.13757,-2.9313,1.8702,-0.4580
494492067,-0.69910,-0.78003,0.09839,-10.1450,-5.8015,-11.6641,0.46362,-0.89929,0.13794,-2.8397,1.8779,-0.4427
494493067,-0.69641,-0.79443,0.11133,-9.7786,-5.1298,-11.9313,0.46411,-0.89990,0.13843,-2.7405,1.9008,-0.4275
494494067,-0.68970,-0.80493,0.11902,-9.6107,-4.6107,-12.3435,0.46436,-0.90088,0.13916,-2.6641,1.9160,-0.3969
494495067,-0.68958,-0.80029,0.11108,-9.9389,-4.2290,-12.7405,0.46472,-0.90186,0.13928,-2.5954,1.8702,-0.3817
494496067,-0.68054,-0.79089,0.12341,-10.0382,-3.7863,-13.0992,0.46558,-0.90271,0.13953,-2.5191,1.8473,-0.3511
494497065,-0.66272,-0.78345,0.15710,-9.8015,-3.6031,-13.3664,0.46667,-0.90271,0.14087,-2.4275,1.8550,-0.3359
494498069,-0.65588,-0.78088,0.18152,-9.7328,-3.8015,-13.4656,0.46765,-0.90259,0.14160,-2.3359,1.8550,-0.3359
494499067,-0.65588,-0.78174,0.19751,-9.5496,-4.0305,-13.5573,0.46814,-0.90283,0.14197,-2.2595,1.8473,-0.3359
494500067,-0.65674,-0.79150,0.21326,-9.0305,-4.3359,-13.7099,0.46875,-0.90332,0.14172,-2.2366,1.8092,-0.3359
494501067,-0.66553,-0.81799,0.21460,-8.7634,-4.9084,-13.7710,0.46936,-0.90381,0.14087,-2.2214,1.7481,-0.3282
494502067,-0.67407,-0.84802,0.20215,-9.0687,-5.5191,-13.7863,0.47046,-0.90393,0.14136,-2.2137,1.6870,-0.3359
494503067,-0.67944,-0.85962,0.19141,-9.4046,-6.0458,-14.0305,0.47205,-0.90405,0.14282,-2.2137,1.6718,-0.3282
494504067,-0.68506,-0.85217,0.19312,-9.2901,-6.4046,-14.5267,0.47266,-0.90393,0.14404,-2.2137,1.6489,-0.2977
494505067,-0.68958,-0.84937,0.20312,-9.0840,-6.5725,-14.8702,0.47205,-0.90356,0.14417,-2.2214,1.6031,-0.2748
494506067,-0.69641,-0.87329,0.20544,-9.4351,-6.5267,-14.8550,0.47168,-0.90381,0.14380,-2.2519,1.5725,-0.2977
494507068,-0.70325,-0.92175,0.19727,-10.0076,-6.2290,-14.8931,0.47192,-0.90430,0.14380,-2.2901,1.5420,-0.3435
494508068,-0.70605,-0.95605,0.19446,-9.8092,-5.7405,-15.5344,0.47168,-0.90417,0.14368,-2.3511,1.5038,-0.3817
494509067,-0.70776,-0.94092,0.20007,-8.9542,-5.3511,-16.5878,0.47046,-0.90393,0.14392,-2.4122,1.4733,-0.4198
494510067,-0.71619,-0.90613,0.20129,-8.5420,-5.3282,-17.2214,0.47021,-0.90454,0.14539,-2.4809,1.4504,-0.4275
494511068,-0.72058,-0.91980,0.21033,-8.7786,-5.3435,-17.1679,0.47058,-0.90466,0.14612,-2.5267,1.4427,-0.4427
494512068,-0.70996,-0.99524,0.24255,-8.8855,-5.2977,-17.0992,0.46912,-0.90503,0.14587,-2.6336,1.3969,-0.5267
494513067,-0.70068,-1.07715,0.26782,-8.5420,-5.5496,-17.7176,0.46936,-0.90552,0.14612,-2.7176,1.3511,-0.5649
494514068,-0.69128,-1.10730,0.25806,-8.2901,-5.9160,-19.0534,0.46960,-0.90503,0.14709,-2.7863,1.3282,-0.6107
494515068,-0.67676,-1.06079,0.23584,-8.6718,-6.2214,-20.6260,0.47009,-0.90527,0.14795,-2.8397,1.3282,-0.6947
494516067,-0.66565,-0.96777,0.22900,-9.6183,-6.5954,-21.8855,0.47046,-0.90649,0.14844,-2.8931,1.3206,-0.7863
494517068,-0.65479,-0.89807,0.24011,-10.4809,-7.1298,-22.5878,0.47034,-0.90723,0.14868,-2.9542,1.2901,-0.8397
494518068,-0.64978,-0.89539,0.24438,-10.5725,-7.9771,-22.9618,0.46960,-0.90723,0.14795,-3.0305,1.2443,-0.8855
494519067,-0.65320,-0.93445,0.22729,-9.8397,-8.6870,-23.5496,0.46875,-0.90784,0.14722,-3.1069,1.1832,-0.9618
494520067,-0.65588,-0.94995,0.19788,-9.2901,-8.8702,-24.4809,0.46790,-0.90833,0.14783,-3.1679,1.1374,-1.0458
494521068,-0.65625,-0.90637,0.16492,-9.6794,-8.6641,-25.2901,0.46704,-0.90784,0.14880,-3.2137,1.0840,-1.1221
494522068,-0.65540,-0.83069,0.13586,-10.4733,-8.4656,-25.5725,0.46716,-0.90735,0.14917,-3.2595,1.0458,-1.1756
494523067,-0.64771,-0.78101,0.11646,-10.9237,-8.3588,-25.3740,0.46741,-0.90735,0.14783,-3.3130,1.0305,-1.2137
494524067,-0.63611,-0.77661,0.10791,-11.1832,-8.2443,-25.0992,0.46606,-0.90808,0.14600,-3.3664,1.0229,-1.2519
494525067,-0.62756,-0.78198,0.10071,-11.8626,-7.9389,-25.0916,0.46436,-0.90918,0.14526,-3.3969,1.0153,-1.3130
494526067,-0.61853,-0.75928,0.09619,-13.1908,-7.3588,-25.3435,0.46301,-0.90991,0.14551,-3.3969,0.9924,-1.3740
494527067,-0.61731,-0.71240,0.08752,-14.7023,-7.0534,-25.5344,0.46155,-0.90991,0.14551,-3.3969,0.9771,-1.4198
494528067,-0.62732,-0.67371,0.06946,-15.6870,-7.1679,-25.4885,0.46045,-0.90967,0.14490,-3.3664,0.9695,-1.4198
494529067,-0.63330,-0.66577,0.06335,-15.7328,-7.3282,-25.2977,0.45959,-0.90967,0.14368,-3.3740,0.9618,-1.4275
494530067,-0.63464,-0.68677,0.07190,-15.0382,-7.4427,-25.1221,0.45898,-0.90991,0.14368,-3.3740,0.9160,-1.4427
494531067,-0.63770,-0.70190,0.07727,-14.2977,-7.3588,-25.0916,0.45837,-0.90991,0.14526,-3.3435,0.8473,-1.4504
494532067,-0.63843,-0.68872,0.07568,-14.0611,-6.9466,-25.0153,0.45752,-0.90942,0.14648,-3.2824,0.8092,-1.4656
494533067,-0.64087,-0.66956,0.07874,-14.4580,-6.3664,-24.5496,0.45630,-0.90833,0.14795,-3.2214,0.7939,-1.4656
494534067,-0.64954,-0.66516,0.08899,-15.2901,-5.7710,-23.7710,0.45483,-0.90735,0.14966,-3.1679,0.7786,-1.4427
494535067,-0.65918,-0.67419,0.10217,-16.0534,-5.2061,-23.0000,0.45398,-0.90686,0.15112,-3.0916,0.7481,-1.3969
494536068,-0.67114,-0.70923,0.11633,-16.4733,-4.9008,-22.3282,0.45337,-0.90710,0.15198,-3.0076,0.7328,-1.3664
494537067,-0.67822,-0.78003,0.13000,-16.8092,-4.7634,-21.7939,0.45215,-0.90735,0.15112,-2.9466,0.7481,-1.3282
494538067,-0.66943,-0.84497,0.15222,-17.2595,-4.5115,-21.7405,0.45154,-0.90723,0.14978,-2.9160,0.7328,-1.3206
494539068,-0.65735,-0.85596,0.17993,-17.6336,-4.3969,-22.2290,0.45215,-0.90674,0.14954,-2.8626,0.7176,-1.3359
494540068,-0.64807,-0.82996,0.20801,-17.7099,-4.5191,-22.8015,0.45300,-0.90552,0.15027,-2.7710,0.7023,-1.3359
494541067,-0.63635,-0.82373,0.23352,-17.4733,-4.9084,-23.0611,0.45312,-0.90369,0.15112,-2.6565,0.7023,-1.3130
494542068,-0.62708,-0.85510,0.24890,-17.1756,-5.5420,-23.1603,0.45227,-0.90295,0.15222,-2.5725,0.6794,-1.2748
494543068,-0.61584,-0.88806,0.25244,-17.1069,-6.1603,-23.5038,0.45093,-0.90247,0.15320,-2.5267,0.6489,-1.2519
494544067,-0.59985,-0.88794,0.24768,-17.1756,-6.6794,-24.1908,0.45007,-0.90149,0.15295,-2.4962,0.6412,-1.2214
494545068,-0.60059,-0.84912,0.22595,-17.3282,-7.5191,-24.9771,0.45020,-0.90088,0.15259,-2.4733,0.6336,-1.1756
494546067,-0.60938,-0.79810,0.19507,-17.7252,-8.3817,-25.4198,0.45056,-0.90039,0.15295,-2.4351,0.6183,-1.1298
494547067,-0.60876,-0.76831,0.18079,-18.2443,-8.9313,-25.5115,0.45007,-0.89954,0.15283,-2.3740,0.6107,-1.0763
494548067,-0.61365,-0.76477,0.17688,-18.3130,-9.2901,-25.5802,0.45007,-0.89893,0.15308,-2.3359,0.5954,-1.0076
494549067,-0.62170,-0.76794,0.15771,-17.7786,-9.4580,-25.8702,0.45044,-0.89844,0.15369,-2.3282,0.5573,-0.9771
494550067,-0.62903,-0.75708,0.10974,-17.2824,-9.5496,-26.2214,0.45032,-0.89697,0.15283,-2.3511,0.5267,-0.9618
494551065,-0.63940,-0.72302,0.05737,-17.4656,-9.4198,-26.3893,0.45044,-0.89514,0.15234,-2.3740,0.5115,-0.9389
494552069,-0.63928,-0.67322,0.03601,-18.1069,-8.7710,-26.2748,0.45056,-0.89404,0.15271,-2.4122,0.4656,-0.9237
494553067,-0.63232,-0.64722,0.03955,-18.6107,-8.0992,-25.8244,0.45105,-0.89355,0.15259,-2.4504,0.3817,-0.9313
494554067,-0.63440,-0.66919,0.04663,-18.6947,-7.5649,-25.2519,0.45203,-0.89270,0.15173,-2.5115,0.3206,-0.9389
494555068,-0.63708,-0.70117,0.05200,-18.6412,-6.7786,-24.9695,0.45190,-0.89148,0.15161,-2.5725,0.2824,-0.9084
494556068,-0.63684,-0.70251,0.05188,-19.1374,-5.7023,-24.9008,0.45142,-0.89099,0.15271,-2.6412,0.2366,-0.8855
494557067,-0.63940,-0.67700,0.04700,-20.0382,-4.9466,-24.7634,0.45129,-0.89111,0.15259,-2.7176,0.2061,-0.8626
494558067,-0.63110,-0.64661,0.05566,-20.0534,-4.5725,-24.7023,0.45068,-0.89099,0.15173,-2.7939,0.1832,-0.8626
494559067,-0.61707,-0.63721,0.08276,-18.6641,-4.7176,-24.8550,0.45020,-0.89087,0.15100,-2.8779,0.1374,-0.8626
494560067,-0.60718,-0.67200,0.11609,-17.1450,-5.0229,-24.9924,0.44958,-0.89075,0.15039,-2.9847,0.0458,-0.8702
494561068,-0.59460,-0.71899,0.14880,-16.5725,-5.0076,-25.1679,0.44788,-0.89014,0.15063,-3.0687,-0.0153,-0.8779
494562067,-0.58911,-0.70605,0.16333,-16.6565,-4.8244,-25.5954,0.44556,-0.88904,0.15149,-3.1374,-0.0458,-0.8779
494563067,-0.59314,-0.63281,0.15869,-16.8397,-4.7786,-25.8855,0.44385,-0.88818,0.15234,-3.1832,-0.0687,-0.9160
494564067,-0.59900,-0.57910,0.15393,-16.8702,-5.0840,-25.4275,0.44360,-0.88892,0.15295,-3.2595,-0.1298,-0.9466
494565067,-0.60266,-0.59985,0.15796,-16.6870,-5.7176,-24.3511,0.44446,-0.88953,0.15381,-3.3511,-0.2290,-0.9771
