t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
3311713067,-0.02222,-1.00305,0.01599,-7.8702,-3.4351,-0.4351,0.53418,-0.88281,0.05542,-0.6260,-2.1069,0.4885
3311714066,-0.01367,-1.01514,0.03589,-8.0840,-3.1527,-0.5725,0.53479,-0.88416,0.05579,-0.6565,-2.1450,0.5267
3311715066,-0.01392,-1.00513,0.04199,-8.0153,-3.3130,-0.8550,0.53601,-0.88635,0.05676,-0.6641,-2.1908,0.5878
3311716066,-0.01807,-0.99512,0.02063,-7.7634,-3.5344,-1.0229,0.53638,-0.88806,0.05566,-0.6565,-2.2443,0.6565
3311717066,-0.02039,-0.99658,0.01807,-7.5344,-3.3969,-1.0458,0.53674,-0.89001,0.05359,-0.6641,-2.2595,0.7176
3311718064,-0.01660,-0.99951,0.03638,-7.5344,-3.1145,-1.0458,0.53711,-0.89233,0.05310,-0.6641,-2.2748,0.7939
3311719067,-0.01221,-1.00000,0.04578,-7.6794,-3.0992,-0.9924,0.53601,-0.89417,0.05237,-0.6641,-2.3130,0.8779
3311720067,-0.01135,-1.00244,0.03687,-7.8321,-3.2519,-0.8931,0.53467,-0.89563,0.05115,-0.6336,-2.3740,0.9389
3311721067,-0.01160,-1.00122,0.03247,-7.8626,-3.2366,-0.8702,0.53381,-0.89734,0.05066,-0.5954,-2.4122,0.9771
3311722067,-0.01587,-0.98413,0.03430,-7.8397,-3.1450,-0.9618,0.53333,-0.89917,0.05005,-0.5573,-2.4504,1.0305
3311723066,-0.02539,-0.96411,0.02771,-7.7252,-3.1832,-0.9542,0.53369,-0.90063,0.04895,-0.5191,-2.4885,1.0916
3311724066,-0.02747,-0.97119,0.01672,-7.5878,-3.2290,-0.7099,0.53442,-0.90247,0.04871,-0.4656,-2.5573,1.1679
3311725063,-0.01807,-1.00781,0.02246,-7.5496,-3.1450,-0.4198,0.53503,-0.90430,0.04919,-0.4046,-2.6565,1.2366
3311726068,-0.00989,-1.03809,0.04199,-7.6336,-3.0763,-0.4885,0.53516,-0.90649,0.04980,-0.3435,-2.7405,1.3130
3311727063,-0.00879,-1.02100,0.04126,-7.8092,-3.1450,-1.0000,0.53394,-0.90942,0.04993,-0.2595,-2.8092,1.3664
3311728067,-0.01831,-0.97778,0.02930,-7.7863,-3.2061,-1.3893,0.53320,-0.91309,0.04993,-0.1603,-2.9008,1.3969
3311729066,-0.02405,-0.95459,0.02747,-7.6870,-3.1298,-1.2672,0.53308,-0.91711,0.05017,-0.0458,-2.9924,1.4351
3311730066,-0.01135,-0.96851,0.02271,-7.7328,-3.0840,-0.8244,0.53247,-0.92188,0.04980,0.0611,-3.0916,1.4504
3311731066,-0.00452,-0.99255,0.03125,-7.8931,-3.0382,-0.6641,0.53223,-0.92712,0.04834,0.1908,-3.1985,1.4656
3311732066,-0.00269,-0.96448,0.05847,-7.9924,-2.9313,-1.1298,0.53186,-0.93250,0.04700,0.3435,-3.3053,1.4809
3311733066,-0.01013,-0.90002,0.06189,-7.5191,-3.1527,-1.6031,0.53040,-0.93774,0.04663,0.4809,-3.4275,1.4962
3311734066,-0.02979,-0.88135,0.03613,-6.7176,-3.5191,-1.2977,0.52930,-0.94238,0.04663,0.5725,-3.5573,1.4733
3311735066,-0.03406,-0.92468,0.01648,-6.5191,-3.6489,-0.4656,0.52917,-0.94678,0.04712,0.6641,-3.6718,1.4427
3311736066,-0.02502,-0.96985,0.02734,-7.0763,-3.5420,0.0229,0.52966,-0.95154,0.04749,0.7863,-3.8244,1.4046
3311737064,-0.01892,-0.99023,0.03259,-7.4885,-3.5954,0.0916,0.52954,-0.95654,0.04688,0.9084,-4.0153,1.3588
3311738064,-0.02258,-0.99829,0.02612,-7.1603,-3.6336,0.0000,0.52991,-0.96204,0.04541,1.0229,-4.2137,1.2824
3311739064,-0.03149,-0.97900,0.01294,-6.7710,-3.6412,-0.2290,0.53076,-0.96863,0.04395,1.1374,-4.4275,1.1985
3311740064,-0.03638,-0.94653,0.00598,-6.8779,-3.3588,-0.2061,0.53113,-0.97522,0.04150,1.2290,-4.6870,1.0763
3311741064,-0.03394,-0.94507,0.01758,-7.5954,-3.0763,0.3511,0.53162,-0.98145,0.03796,1.3359,-4.9847,0.9008
3311742067,-0.02698,-0.96680,0.03430,-8.5496,-2.8702,0.8779,0.53333,-0.98682,0.03516,1.4656,-5.2672,0.6794
3311743067,-0.01404,-0.98608,0.05066,-8.8702,-2.7328,0.9466,0.53625,-0.99182,0.03149,1.6260,-5.5344,0.4122
3311744066,-0.00403,-1.01318,0.05518,-8.2061,-2.6336,0.7634,0.54089,-0.99609,0.02698,1.8244,-5.7939,0.0840
3311745066,-0.00574,-1.03503,0.05701,-7.4504,-2.6718,0.4656,0.54626,-0.99963,0.02368,2.0840,-5.9924,-0.2977
3311746066,-0.00928,-1.01477,0.05273,-7.5573,-2.9084,0.0992,0.55115,-1.00269,0.02100,2.3893,-6.1221,-0.6947
3311747066,-0.00745,-0.98645,0.05151,-7.9924,-3.1908,0.1298,0.55652,-1.00574,0.01746,2.7939,-6.1679,-1.1221
3311748066,-0.00330,-0.99817,0.05969,-7.9695,-3.3969,0.4046,0.56262,-1.00977,0.01355,3.2748,-6.1298,-1.5878
3311749063,0.00342,-1.02405,0.07202,-7.2824,-3.5115,0.2748,0.56934,-1.01440,0.01001,3.8092,-5.9924,-2.1069
3311750067,0.00488,-1.03516,0.06958,-6.4962,-3.7099,-0.2214,0.57629,-1.01843,0.00574,4.4046,-5.7634,-2.6641
3311751067,-0.00464,-1.04248,0.05334,-6.3206,-3.9160,-0.5267,0.58240,-1.02271,0.00024,5.0763,-5.4504,-3.2443
3311752067,-0.01135,-1.03931,0.04431,-6.9084,-4.0000,-0.6336,0.58838,-1.02759,-0.00671,5.7710,-5.0687,-3.8321
3311753066,-0.01306,-1.01331,0.03784,-7.6183,-4.1069,-0.7023,0.59448,-1.03223,-0.01477,6.4885,-4.6107,-4.4809
3311754066,-0.02026,-0.99341,0.02368,-7.8321,-4.2595,-0.6031,0.60071,-1.03711,-0.02332,7.2061,-4.0611,-5.1908
3311755063,-0.02856,-0.98718,0.00684,-7.8168,-4.2977,-0.4504,0.60718,-1.04199,-0.03210,7.8855,-3.4427,-5.9237
3311756068,-0.02881,-0.97437,0.01086,-7.8321,-4.0305,-0.3969,0.61414,-1.04712,-0.04150,8.4962,-2.7786,-6.6870
3311757067,-0.02283,-0.96448,0.03223,-7.7863,-3.6870,-0.2672,0.62158,-1.05164,-0.05164,9.0534,-2.0534,-7.4656
3311758066,-0.01892,-0.98145,0.04065,-7.6412,-3.5573,0.0534,0.62878,-1.05554,-0.06360,9.4962,-1.2595,-8.3130
3311759066,-0.01697,-1.00916,0.03149,-7.7099,-3.5420,0.3130,0.63635,-1.05859,-0.07690,9.8015,-0.4198,-9.1985
3311760066,-0.01367,-1.02380,0.02307,-7.8626,-3.4656,0.3817,0.64417,-1.06079,-0.08984,9.9466,0.4351,-10.0992
3311761067,-0.01147,-1.03381,0.02051,-7.6870,-3.4046,0.2901,0.65186,-1.06299,-0.10254,9.9389,1.3053,-11.0076
3311762066,-0.01099,-1.03674,0.01685,-7.2748,-3.4809,-0.0076,0.66040,-1.06543,-0.11572,9.7634,2.2061,-11.9847
3311763066,-0.01099,-1.02637,0.02185,-7.0611,-3.6031,-0.3740,0.66846,-1.06689,-0.13062,9.3969,3.1298,-13.0000
3311764066,-0.00806,-1.01208,0.02991,-7.3588,-3.7634,-0.5878,0.67529,-1.06702,-0.14807,8.8550,4.0992,-14.0534
3311765066,-0.00867,-1.00281,0.03784,-7.8626,-3.8397,-0.6718,0.68213,-1.06653,-0.16711,8.1298,5.0763,-15.1221
3311766064,-0.01294,-0.98889,0.04199,-8.0305,-3.8626,-0.8550,0.68921,-1.06543,-0.18640,7.2290,6.0458,-16.1832
3311767068,-0.01624,-0.98157,0.02551,-7.6412,-3.8473,-0.9618,0.69580,-1.06506,-0.20618,6.2290,7.0153,-17.2443
3311768067,-0.02209,-1.00134,0.01038,-7.0305,-3.6412,-0.8397,0.70020,-1.06506,-0.22632,5.1298,7.9618,-18.2595
3311769067,-0.02185,-1.02429,0.00867,-6.8931,-3.4275,-0.7176,0.70288,-1.06226,-0.24963,3.9618,8.8855,-19.2443
3311770066,-0.01404,-1.02502,0.01685,-7.4122,-3.3282,-0.6107,0.70447,-1.05688,-0.27576,2.7863,9.8321,-20.2290
3311771066,-0.00793,-1.01538,0.03137,-8.0840,-3.3588,-0.3893,0.70532,-1.05127,-0.30066,1.6947,10.7939,-21.2443
3311772066,-0.00720,-0.99915,0.03882,-8.3588,-3.4656,-0.3206,0.70679,-1.04761,-0.32397,0.6947,11.7634,-22.3282
3311773066,-0.01440,-0.96106,0.03235,-8.2672,-3.5649,-0.5420,0.70959,-1.04614,-0.34717,-0.2443,12.6794,-23.4885
3311774066,-0.02319,-0.92761,0.02563,-8.0916,-3.5420,-0.5496,0.71179,-1.04553,-0.37146,-1.1603,13.5496,-24.6870
3311775066,-0.02283,-0.94385,0.02942,-8.1221,-3.4962,-0.0763,0.71313,-1.04504,-0.39526,-2.0611,14.3893,-25.8702
3311776064,-0.01379,-0.99365,0.03613,-8.4504,-3.5191,0.3435,0.71484,-1.04443,-0.41907,-2.9160,15.1832,-27.0229
3311777068,-0.00659,-1.03076,0.04114,-8.6947,-3.6412,0.3206,0.71606,-1.04419,-0.44531,-3.7634,15.9237,-28.1527
3311778067,-0.00647,-1.03345,0.04114,-8.5878,-3.7252,-0.0534,0.71704,-1.04431,-0.47266,-4.6489,16.6489,-29.2901
3311779066,-0.01208,-1.00500,0.03760,-8.1450,-3.7634,-0.4656,0.71875,-1.04456,-0.49890,-5.5649,17.3359,-30.3893
3311780064,-0.02100,-0.96948,0.03308,-7.6718,-3.8015,-0.6107,0.72180,-1.04749,-0.55127,-7.4275,18.4733,-32.4885
3311781062,-0.02576,-0.95496,0.02844,-7.5191,-3.8244,-0.3588,0.72278,-1.04980,-0.57996,-8.3969,18.9389,-33.4656
3311782065,-0.02820,-0.96729,0.02478,-7.6260,-3.7863,0.0076,0.72253,-1.05164,-0.60938,-9.4122,19.3206,-34.3893
3311783068,-0.02783,-0.99341,0.02417,-7.5038,-3.6565,0.1374,0.72241,-1.05371,-0.63879,-10.4504,19.6336,-35.2672
3311784067,-0.02515,-1.02344,0.02136,-7.0840,-3.4809,0.0153,0.72253,-1.05566,-0.66846,-11.5038,19.9389,-36.0992
3311785067,-0.02661,-1.04663,0.01904,-6.9466,-3.2977,-0.1908,0.72314,-1.05664,-0.69775,-12.5878,20.2214,-36.8779
3311786066,-0.02734,-1.04712,0.01978,-7.4504,-3.1679,-0.3511,0.72498,-1.05652,-0.72656,-13.6641,20.4427,-37.6183
3311787066,-0.02173,-1.02747,0.02917,-8.1756,-3.0382,-0.4122,0.72656,-1.05542,-0.75537,-14.7557,20.6412,-38.2901
3311788066,-0.01453,-1.01172,0.04565,-8.4046,-2.9466,-0.3664,0.72791,-1.05432,-0.78345,-15.9008,20.8321,-38.8855
3311789064,-0.00916,-1.01404,0.05603,-8.0000,-2.9695,-0.3817,0.72925,-1.05286,-0.81104,-17.0687,20.9771,-39.4198
3311790064,-0.00574,-1.01941,0.05847,-7.6031,-3.0840,-0.5573,0.73059,-1.05054,-0.83801,-18.2519,21.0992,-39.9542
3311791068,-0.00464,-1.01575,0.05688,-7.6641,-3.2519,-0.7557,0.73279,-1.04834,-0.86560,-19.4733,21.1832,-40.4580
3311792067,-0.00317,-1.00513,0.05798,-7.9847,-3.4809,-0.8397,0.73547,-1.04578,-0.89270,-20.7176,21.2672,-40.8855
3311793067,-0.00598,-0.99011,0.05627,-8.1298,-3.7863,-0.8397,0.73755,-1.04236,-0.91907,-21.9695,21.3893,-41.2519
3311794066,-0.00989,-0.97449,0.05420,-7.8244,-4.0153,-0.8015,0.73804,-1.03821,-0.94482,-23.2443,21.5191,-41.5496
3311795066,-0.00867,-0.97217,0.05078,-7.2901,-4.1908,-0.6489,0.73767,-1.03333,-0.96802,-24.5649,21.6794,-41.7557
3311796066,-0.01086,-0.98779,0.04382,-6.9847,-4.3206,-0.4275,0.73792,-1.02759,-0.98926,-25.9389,21.8855,-41.8931
3311797064,-0.01611,-1.00159,0.02979,-7.2443,-4.4427,-0.2672,0.73853,-1.02136,-1.01001,-27.3817,22.1527,-41.9695
3311798064,-0.02051,-1.00403,0.01624,-7.7634,-4.3969,-0.1756,0.73840,-1.01489,-1.03015,-28.9084,22.4809,-42.0076
3311799062,-0.02283,-1.00854,0.01270,-7.9466,-4.1908,-0.0992,0.73865,-1.00903,-1.04907,-30.5344,22.8855,-42.0153
3311800065,-0.02246,-1.02759,0.01038,-7.6260,-3.9618,-0.0840,0.73975,-1.00342,-1.06714,-32.2214,23.3893,-41.9618
3311801067,-0.01758,-1.05005,0.01270,-7.3893,-3.7481,-0.1985,0.74036,-0.99707,-1.08411,-33.9542,23.9847,-41.8779
3311802067,-0.01355,-1.05042,0.01379,-7.8244,-3.6489,-0.4427,0.74036,-0.99072,-1.09912,-35.7328,24.6565,-41.7786
3311803066,-0.01562,-1.01941,0.02246,-8.5420,-3.5115,-0.7405,0.74121,-0.98413,-1.11316,-37.5802,25.4580,-41.6718
3311804066,-0.01721,-0.97839,0.03125,-8.8015,-3.3893,-0.9160,0.74292,-0.97778,-1.12634,-39.5191,26.3969,-41.5649
3311805064,-0.02075,-0.96216,0.03369,-8.3817,-3.3511,-0.8702,0.74512,-0.97083,-1.13721,-41.5038,27.4809,-41.4275
3311806064,-0.02173,-0.97852,0.03455,-7.8244,-3.3588,-0.7328,0.74939,-0.96252,-1.14453,-43.5267,28.6565,-41.2977
3311807068,-0.01123,-1.00854,0.04126,-7.5573,-3.3053,-0.6718,0.75488,-0.95349,-1.15051,-45.6260,29.9618,-41.1756
3311808067,-0.00330,-1.03552,0.05273,-7.5420,-3.3740,-0.7252,0.76001,-0.94507,-1.15833,-47.8015,31.3817,-41.0763
3311809066,-0.00500,-1.03821,0.05005,-7.5802,-3.5954,-0.9695,0.76331,-0.93787,-1.16736,-50.0687,32.9389,-40.9847
3311810063,-0.01392,-1.00696,0.04236,-7.4198,-3.7557,-1.3206,0.76538,-0.93127,-1.17578,-52.4885,34.6183,-40.8855
3311811062,-0.02527,-0.96826,0.03772,-7.1069,-3.8092,-1.4275,0.76733,-0.92688,-1.18396,-55.0687,36.4046,-40.7786
3311812065,-0.02698,-0.96570,0.03381,-6.8931,-3.8168,-1.0763,0.76746,-0.92358,-1.19104,-57.8321,38.2672,-40.6870
3311813067,-0.02393,-0.99646,0.02673,-7.1298,-3.8626,-0.6412,0.76709,-0.92065,-1.19800,-60.7786,40.1450,-40.5802
3311814067,-0.01892,-1.02051,0.02490,-7.8015,-3.8015,-0.5267,0.76758,-0.91870,-1.20557,-63.8626,42.0458,-40.4580
3311815066,-0.01135,-1.01685,0.03479,-8.4427,-3.6183,-0.7023,0.76746,-0.91736,-1.21277,-67.0458,43.9618,-40.2977
3311816066,-0.01428,-0.99207,0.04321,-8.5802,-3.4885,-0.9389,0.76575,-0.91675,-1.21887,-70.2977,45.9313,-40.0916
3311817066,-0.02441,-0.95996,0.03943,-8.3817,-3.4504,-1.0687,0.76282,-0.91711,-1.22437,-73.5649,47.9695,-39.8550
3311818066,-0.02698,-0.94421,0.03333,-8.2290,-3.3817,-0.8626,0.75964,-0.91846,-1.22913,-76.8473,50.0687,-39.6107
3311819066,-0.02087,-0.96643,0.04211,-8.1603,-3.3053,-0.4198,0.75635,-0.92188,-1.23413,-80.1145,52.2443,-39.4046
3311820066,-0.01172,-1.00708,0.05383,-7.9771,-3.3893,-0.2061,0.75220,-0.92737,-1.23889,-83.3130,54.4504,-39.1985
3311821066,-0.01086,-1.02405,0.05237,-7.6107,-3.6107,-0.5038,0.74756,-0.93469,-1.24109,-86.4046,56.7252,-39.0076
3311822063,-0.02161,-1.00342,0.04065,-7.1908,-3.7863,-0.9771,0.74390,-0.94263,-1.24133,-89.3740,59.0687,-38.8244
3311823068,-0.03149,-0.97766,0.03149,-6.8550,-3.8397,-1.1298,0.74084,-0.95044,-1.24084,-92.2366,61.4885,-38.6412
3311824067,-0.03162,-0.97827,0.03271,-6.8473,-3.8168,-0.8473,0.73499,-0.95862,-1.24048,-95.0229,64.0076,-38.4885
3311825066,-0.02466,-0.99890,0.03735,-7.2824,-3.8092,-0.5344,0.72754,-0.96729,-1.24097,-97.7405,66.6031,-38.3588
3311826066,-0.01794,-1.01392,0.03809,-7.8473,-3.8244,-0.5420,0.72205,-0.97754,-1.24207,-100.3588,69.2824,-38.2519
3311827064,-0.01733,-1.01184,0.03479,-8.1298,-3.8397,-0.8092,0.71692,-0.98987,-1.24194,-102.8702,72.0840,-38.1832
3311828064,-0.02136,-0.99500,0.03027,-8.0534,-3.7786,-1.0611,0.71082,-1.00366,-1.24036,-105.2443,75.0382,-38.1450
3311829068,-0.03003,-0.97681,0.02747,-7.9084,-3.7099,-1.1069,0.70581,-1.01770,-1.23828,-107.4580,78.1374,-38.1145
3311830067,-0.06238,-0.95886,0.04028,-7.9924,-3.6718,-0.8779,0.70276,-1.03101,-1.23718,-109.5191,81.3359,-38.1527
3311831066,-0.07764,-0.91711,0.05347,-8.2977,-3.6107,-0.4504,0.70056,-1.04407,-1.23682,-111.4046,84.4809,-38.2595
3311832066,-0.03638,-0.97156,0.04395,-7.7481,-3.5267,1.0000,0.69897,-1.05664,-1.23560,-113.1221,87.8473,-38.4122
3311833066,0.00891,-1.20203,0.06519,-6.3130,-3.5344,2.8321,0.69836,-1.06824,-1.23401,-114.6870,91.5573,-38.6336
3311834066,0.04065,-1.36890,0.07458,-6.0534,-4.0992,2.5191,0.69910,-1.07898,-1.23206,-116.0840,95.4885,-38.9084
3311835066,0.03821,-1.28235,0.00366,-7.0611,-5.3511,0.0687,0.70056,-1.08801,-1.22949,-117.3359,99.5649,-39.2290
3311836064,-0.01123,-1.12842,-0.08923,-7.5344,-6.4656,-1.3588,0.70312,-1.09521,-1.22607,-118.4580,103.8168,-39.5878
3311837068,-0.04114,-1.12170,-0.13354,-7.2290,-6.8015,-0.8168,0.70703,-1.10120,-1.22205,-119.4275,108.2977,-39.9771
3311838067,-0.02319,-1.20312,-0.13062,-7.3206,-6.5344,-0.5115,0.71094,-1.10596,-1.21753,-120.2443,113.0000,-40.4198
3311839067,-0.00684,-1.28125,-0.13513,-7.9313,-6.0458,-1.3206,0.71545,-1.10925,-1.21265,-120.9313,117.8779,-40.8931
3311840067,-0.01575,-1.32935,-0.13806,-8.3740,-5.0076,-2.7939,0.72034,-1.11047,-1.20703,-121.4733,122.9160,-41.3588
3311841067,-0.02832,-1.28381,-0.13684,-8.5115,-3.4275,-4.8168,0.72424,-1.11060,-1.20056,-121.8626,128.1069,-41.8244
3311842067,-0.03943,-1.17126,-0.12866,-8.3206,-1.6718,-6.3282,0.72656,-1.11023,-1.19226,-122.0916,133.4351,-42.2672
3311843067,-0.05249,-1.11377,-0.13599,-8.6183,-0.5191,-6.2824,0.72900,-1.10974,-1.18359,-122.1908,138.9237,-42.7023
3311844067,-0.05798,-1.10217,-0.14197,-9.4351,0.2595,-5.8626,0.73157,-1.11011,-1.17566,-122.1832,144.5954,-43.1221
3311845066,-0.05090,-1.07202,-0.11206,-9.2519,0.7939,-6.1221,0.73230,-1.11157,-1.16650,-122.0458,150.4122,-43.5573
3311846066,-0.04480,-1.06238,-0.08215,-7.9924,0.9160,-6.3053,0.73120,-1.11328,-1.15698,-121.7863,156.3206,-44.0153
3311847066,-0.04773,-1.09717,-0.07166,-7.3969,0.4809,-5.9618,0.72925,-1.11511,-1.14758,-121.4046,162.2519,-44.4656
3311848066,-0.04883,-1.10547,-0.06836,-8.3206,-0.0687,-5.6183,0.72644,-1.11719,-1.13782,-120.8855,168.1985,-44.8779
3311849063,-0.04700,-1.05066,0.00110,-11.0611,-0.0458,-4.5802,0.72192,-1.11914,-1.12781,-120.2595,174.1832,-45.2443
3311850064,-0.04724,-1.01904,0.01819,-11.7252,-0.1221,-4.0916,0.71753,-1.12170,-1.11707,-119.5878,180.2137,-45.6183
3311851064,-0.02563,-1.01904,-0.00562,-11.5191,-0.3130,-3.4275,0.71313,-1.12488,-1.10754,-118.9084,186.2443,-46.0000
3311852064,-0.01257,-1.13660,-0.02917,-10.6183,-0.2672,-2.3740,0.70667,-1.12732,-1.09900,-118.2137,192.2137,-46.3817
3311853062,-0.00195,-1.30310,-0.01453,-10.3282,-0.0305,-2.0992,0.69910,-1.12878,-1.08984,-117.5344,198.1069,-46.7405
3311854065,0.02515,-1.36279,0.00366,-11.1069,0.0000,-3.1832,0.69128,-1.12988,-1.08130,-116.8626,203.9313,-47.0763
3311855067,0.02014,-1.32849,0.01575,-11.7176,-0.1527,-4.5802,0.68298,-1.13074,-1.07434,-116.2214,209.6794,-47.3740
3311856067,-0.00696,-1.28369,0.01428,-11.5344,-0.1985,-5.5954,0.67383,-1.13135,-1.06848,-115.6336,215.3206,-47.6641
3311857067,-0.00916,-1.25977,-0.02002,-10.9618,-0.0840,-6.2519,0.66370,-1.13220,-1.06250,-115.0992,220.8626,-47.9313
3311858066,-0.00720,-1.28589,-0.04822,-10.5344,0.2672,-6.5496,0.65295,-1.13391,-1.05688,-114.6260,226.3206,-48.1679
3311859066,0.00000,-1.35754,-0.02747,-10.6947,0.8397,-6.9389,0.64246,-1.13623,-1.05273,-114.2137,231.6489,-48.3588
3311860066,0.01782,-1.39783,-0.00195,-11.4046,0.9160,-8.0153,0.63257,-1.13867,-1.04919,-113.8626,236.8473,-48.5420
3311861066,0.01086,-1.37708,-0.00684,-11.9237,0.4275,-9.3359,0.62207,-1.14062,-1.04504,-113.5649,241.9466,-48.6870
