t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
3262262064,0.17346,-0.77551,-0.17273,-11.5115,-1.9313,0.6794,0.52820,-0.90540,0.00513,-2.7710,-0.0763,-1.4733
3262263064,0.17993,-0.73389,-0.16125,-11.0458,-2.0458,0.4733,0.52795,-0.90491,0.00623,-2.7481,-0.1298,-1.5267
3262264064,0.18604,-0.71997,-0.15662,-10.7634,-2.4580,0.8321,0.52783,-0.90430,0.00732,-2.7328,-0.1756,-1.5496
3262265064,0.19226,-0.71912,-0.14575,-10.7863,-2.8931,1.3664,0.52759,-0.90405,0.00696,-2.7252,-0.1985,-1.5802
3262266064,0.19202,-0.71521,-0.12964,-10.3969,-3.2901,1.7557,0.52844,-0.90344,0.00659,-2.7099,-0.1908,-1.6183
3262267064,0.18115,-0.71619,-0.13757,-9.3053,-3.7863,2.1298,0.53015,-0.90332,0.00671,-2.6794,-0.1756,-1.6870
3262268063,0.16370,-0.72278,-0.18018,-8.4198,-4.2366,2.7328,0.53101,-0.90320,0.00757,-2.6412,-0.1756,-1.7405
3262269064,0.15051,-0.71521,-0.21338,-8.5496,-4.1832,3.5878,0.53137,-0.90271,0.00903,-2.6107,-0.1908,-1.7863
3262270067,0.14575,-0.67883,-0.21155,-9.1374,-3.6870,4.4504,0.53259,-0.90186,0.00977,-2.5954,-0.1985,-1.8550
3262271067,0.13306,-0.62854,-0.19617,-9.1756,-3.1221,5.2901,0.53394,-0.90149,0.00903,-2.5802,-0.1832,-1.9084
3262272067,0.11426,-0.60413,-0.20447,-8.8550,-2.7786,6.4504,0.53369,-0.90198,0.00806,-2.5420,-0.1374,-1.9313
3262273067,0.10706,-0.64233,-0.21716,-8.9542,-2.3053,8.1145,0.53284,-0.90295,0.00781,-2.4885,-0.0916,-1.9389
3262274067,0.12036,-0.72314,-0.20251,-9.5954,-1.7176,9.6870,0.53259,-0.90356,0.00806,-2.4809,-0.0534,-1.9542
3262275067,0.13904,-0.78345,-0.17957,-9.9389,-1.3206,10.4122,0.53333,-0.90295,0.00830,-2.4809,-0.0382,-1.9771
3262276066,0.14160,-0.78491,-0.16309,-9.5573,-1.2748,10.4046,0.53381,-0.90186,0.00891,-2.4504,0.0000,-2.0153
3262277066,0.14160,-0.74658,-0.14905,-8.8626,-1.2901,10.4122,0.53357,-0.90112,0.00928,-2.3969,0.0763,-2.0000
3262278066,0.14685,-0.70300,-0.12915,-8.2519,-1.3511,10.8473,0.53333,-0.90039,0.00916,-2.3511,0.1450,-1.9542
3262279066,0.14978,-0.67480,-0.12512,-7.8244,-1.5420,11.5649,0.53247,-0.89905,0.00928,-2.3359,0.2061,-1.8931
3262280066,0.15002,-0.68030,-0.13281,-7.5267,-1.7099,12.4580,0.53186,-0.89795,0.00879,-2.3511,0.2901,-1.8626
3262281066,0.15234,-0.72974,-0.12854,-7.3359,-1.6870,13.4427,0.53162,-0.89819,0.00879,-2.3588,0.3969,-1.8321
3262282066,0.16089,-0.79822,-0.12695,-7.3206,-1.6794,14.2443,0.53174,-0.89856,0.00891,-2.3435,0.5038,-1.8092
3262283066,0.16272,-0.82703,-0.13794,-7.7176,-1.7863,14.6489,0.53308,-0.89771,0.00928,-2.3282,0.5878,-1.8015
3262284066,0.15454,-0.78979,-0.14270,-8.6031,-1.8321,14.9237,0.53455,-0.89758,0.00989,-2.3130,0.6489,-1.7786
3262285066,0.15112,-0.72424,-0.12756,-9.5802,-1.8168,15.5725,0.53540,-0.89807,0.00989,-2.2824,0.7099,-1.7405
3262286067,0.15820,-0.70312,-0.11658,-10.0611,-2.0076,16.8168,0.53601,-0.89758,0.01184,-2.2748,0.7710,-1.6870
3262287066,0.16785,-0.75073,-0.11914,-10.0611,-2.2977,18.1145,0.53687,-0.89685,0.01453,-2.2595,0.8397,-1.6412
3262288066,0.17651,-0.81226,-0.12146,-10.0534,-2.4427,18.8244,0.53748,-0.89636,0.01514,-2.2290,0.9313,-1.5802
3262289066,0.18481,-0.84900,-0.12073,-10.1298,-2.4733,19.0305,0.53796,-0.89600,0.01489,-2.1985,1.0076,-1.5344
3262290067,0.19287,-0.87146,-0.12720,-10.1603,-2.6107,19.2214,0.53870,-0.89587,0.01514,-2.1603,1.0687,-1.4885
3262291067,0.19836,-0.86780,-0.13757,-10.1298,-2.7176,19.3359,0.53845,-0.89551,0.01514,-2.1374,1.1145,-1.4656
3262292067,0.19971,-0.81116,-0.13672,-9.9313,-2.6336,19.2137,0.53796,-0.89465,0.01453,-2.1374,1.1450,-1.4580
3262293067,0.20288,-0.76550,-0.13293,-9.3359,-2.5038,19.5038,0.53796,-0.89429,0.01465,-2.1374,1.1908,-1.4275
3262294066,0.21936,-0.81702,-0.12573,-8.6641,-2.4504,20.4809,0.53833,-0.89429,0.01648,-2.1145,1.2748,-1.3664
3262295066,0.24451,-0.94336,-0.12537,-8.4809,-2.6947,21.2748,0.53931,-0.89453,0.01770,-2.0611,1.3817,-1.3435
3262296066,0.25439,-1.05579,-0.14673,-8.8397,-3.1298,21.1374,0.53882,-0.89514,0.01636,-2.0000,1.4809,-1.3130
3262297066,0.25134,-1.09253,-0.18164,-9.3359,-3.4504,20.2824,0.53699,-0.89539,0.01477,-1.9389,1.5420,-1.2748
3262298066,0.24829,-1.06177,-0.19690,-9.3206,-3.4733,19.3206,0.53503,-0.89563,0.01501,-1.8931,1.5954,-1.2595
3262299067,0.24585,-1.01709,-0.19995,-8.8397,-3.5649,18.7405,0.53210,-0.89612,0.01611,-1.8702,1.6412,-1.2672
3262300066,0.23853,-1.00439,-0.22827,-8.7176,-3.8779,18.7176,0.52905,-0.89624,0.01831,-1.8550,1.6794,-1.3053
3262301066,0.22815,-1.02380,-0.25684,-9.3130,-3.9466,18.8168,0.52710,-0.89587,0.02026,-1.8168,1.7099,-1.3359
3262302066,0.22534,-1.05591,-0.25806,-9.8321,-3.4733,18.5496,0.52625,-0.89441,0.02124,-1.7863,1.7405,-1.3511
3262303066,0.22034,-1.09436,-0.25806,-9.4962,-2.8779,17.8397,0.52637,-0.89331,0.02209,-1.7481,1.7863,-1.3664
3262304066,0.19910,-1.11121,-0.28772,-8.9542,-2.4275,16.8244,0.52686,-0.89270,0.02161,-1.7176,1.8244,-1.3817
3262305066,0.17725,-1.07043,-0.31165,-9.1145,-1.6870,15.8015,0.52722,-0.89185,0.02197,-1.6947,1.8397,-1.4046
3262306066,0.17456,-1.00708,-0.28918,-9.6794,-0.6183,15.3588,0.52759,-0.89136,0.02234,-1.6565,1.8473,-1.4275
3262307066,0.18677,-0.99121,-0.24231,-9.6947,0.3053,15.5420,0.52747,-0.89038,0.02222,-1.6336,1.8321,-1.4504
3262308066,0.19775,-1.03027,-0.22009,-8.9466,0.7405,15.7176,0.52673,-0.88892,0.02258,-1.6260,1.8244,-1.4427
3262309066,0.20142,-1.07788,-0.22009,-8.3359,1.0458,15.5802,0.52551,-0.88831,0.02161,-1.6412,1.8168,-1.4580
3262310066,0.20312,-1.09558,-0.20227,-8.7023,1.4885,15.3740,0.52441,-0.88831,0.02112,-1.6489,1.8092,-1.4733
3262311066,0.20764,-1.07031,-0.17151,-9.5573,1.6641,15.2519,0.52307,-0.88794,0.02197,-1.6260,1.8015,-1.4885
3262312067,0.21924,-1.01770,-0.15979,-9.9237,1.3664,15.2519,0.52209,-0.88745,0.02258,-1.5954,1.7939,-1.5038
3262313066,0.23499,-0.97595,-0.14954,-9.5191,0.9924,15.3969,0.52209,-0.88733,0.02271,-1.5878,1.7710,-1.5115
3262314067,0.25244,-0.96106,-0.12256,-8.7481,0.6489,15.5344,0.52258,-0.88733,0.02222,-1.5878,1.7710,-1.5191
3262315066,0.26196,-0.97986,-0.10754,-8.0611,0.0229,15.6565,0.52209,-0.88733,0.02124,-1.6107,1.7481,-1.5191
3262316066,0.26062,-1.03918,-0.10693,-7.8244,-0.6718,15.8626,0.52075,-0.88721,0.02014,-1.6412,1.6870,-1.4962
3262317066,0.26270,-1.10205,-0.11475,-7.9847,-1.2290,15.8321,0.52075,-0.88757,0.02051,-1.6565,1.6031,-1.4962
3262318066,0.26038,-1.10876,-0.13062,-7.9008,-1.5878,15.1450,0.52087,-0.88806,0.02136,-1.6794,1.5420,-1.5038
3262319066,0.24487,-1.05212,-0.15820,-7.2443,-1.8397,14.2137,0.52051,-0.88770,0.02148,-1.7023,1.4962,-1.4504
3262320067,0.22229,-0.98218,-0.18481,-6.5191,-1.8779,13.8092,0.52026,-0.88721,0.02209,-1.7252,1.4122,-1.3740
3262321066,0.20654,-0.95459,-0.19666,-6.1908,-1.7557,14.1450,0.51917,-0.88770,0.02173,-1.7405,1.3053,-1.3206
3262322067,0.20813,-0.99939,-0.19995,-6.0840,-1.5115,14.8550,0.51831,-0.88782,0.02173,-1.7557,1.2061,-1.2977
3262323066,0.21594,-1.08704,-0.20740,-5.9924,-1.2748,15.2443,0.51843,-0.88660,0.02246,-1.7939,1.0992,-1.2824
3262324066,0.21912,-1.13745,-0.22009,-6.1145,-0.8931,14.8550,0.51855,-0.88562,0.02209,-1.8397,0.9695,-1.2748
3262325066,0.21802,-1.11108,-0.22034,-6.3969,-0.3511,14.0305,0.51843,-0.88538,0.02124,-1.8779,0.8550,-1.2595
3262326066,0.20996,-1.04602,-0.21484,-6.6412,0.0305,13.5573,0.51758,-0.88501,0.02075,-1.9313,0.7634,-1.2137
3262327066,0.19885,-0.99744,-0.21277,-6.8015,0.1908,13.6947,0.51672,-0.88403,0.01965,-2.0076,0.6336,-1.1527
3262328066,0.20203,-0.99939,-0.19983,-6.9389,0.3969,14.1832,0.51636,-0.88257,0.01794,-2.1374,0.2824,-1.1145
3262329067,0.22070,-1.05823,-0.17480,-6.9008,0.5725,14.6107,0.51624,-0.88318,0.01831,-2.2061,0.1298,-1.0763
3262330066,0.23157,-1.12671,-0.16907,-6.6870,0.4427,14.4351,0.51636,-0.88379,0.01917,-2.2748,0.0153,-1.0534
3262331066,0.22314,-1.12781,-0.18274,-6.6718,0.2366,13.5802,0.51611,-0.88318,0.02026,-2.3435,-0.1298,-1.0382
3262332067,0.20898,-1.05652,-0.18274,-7.1145,0.2748,12.8779,0.51599,-0.88220,0.02173,-2.4046,-0.3053,-1.0382
3262333067,0.19910,-0.99548,-0.16699,-7.5115,0.3282,13.0992,0.51599,-0.88147,0.02148,-2.4656,-0.4733,-1.0382
3262334067,0.20178,-1.00891,-0.15186,-7.2748,0.3664,13.8702,0.51611,-0.88147,0.02026,-2.5115,-0.6260,-1.0534
3262335067,0.21826,-1.08203,-0.14392,-6.4962,0.4351,14.3511,0.51550,-0.88257,0.01953,-2.5496,-0.7710,-1.0534
3262336067,0.23486,-1.15784,-0.13684,-5.9313,0.5954,14.0992,0.51453,-0.88330,0.01978,-2.5802,-0.9160,-1.0305
3262337067,0.23682,-1.18176,-0.13464,-6.0382,0.5954,13.3053,0.51428,-0.88354,0.02087,-2.6107,-1.0534,-1.0000
3262338066,0.22729,-1.14270,-0.13843,-6.5573,0.4351,12.4809,0.51538,-0.88403,0.02161,-2.6260,-1.2061,-0.9771
3262339066,0.22437,-1.08801,-0.13440,-6.9618,0.3359,12.0916,0.51624,-0.88464,0.02234,-2.6489,-1.3817,-0.9847
3262340066,0.23206,-1.07947,-0.11426,-6.8321,0.3435,12.1527,0.51709,-0.88574,0.02332,-2.6947,-1.5573,-0.9847
