t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
369491067,-0.33752,-0.95850,-0.08008,-4.7634,-3.2977,-0.1679,0.61877,-0.81226,0.18481,-2.9389,-0.6260,0.9389
369492068,-0.33191,-0.93884,-0.06128,-4.2595,-2.6794,-0.4198,0.61804,-0.81116,0.18530,-2.9618,-0.6641,1.0229
369493067,-0.32446,-0.93066,-0.04089,-4.5420,-1.8092,-0.2214,0.61719,-0.81030,0.18567,-2.9542,-0.6794,1.0687
369494067,-0.31152,-0.94067,-0.01550,-5.5878,-0.7786,0.3206,0.61670,-0.81042,0.18494,-2.9618,-0.7176,1.1374
369495067,-0.29907,-0.95789,0.01538,-6.8473,0.0153,0.8855,0.61584,-0.81030,0.18457,-3.0229,-0.7939,1.2214
369496068,-0.28381,-0.95618,0.05139,-7.7786,0.5344,1.1679,0.61487,-0.80969,0.18384,-3.0687,-0.8626,1.3206
369497067,-0.26501,-0.92578,0.09058,-8.2519,0.6336,1.2519,0.61487,-0.80933,0.18250,-3.0840,-0.9237,1.4275
369498068,-0.24976,-0.88708,0.12634,-8.3130,0.2214,1.3893,0.61487,-0.80872,0.18152,-3.0992,-0.9924,1.5420
369499067,-0.23865,-0.86658,0.15466,-7.8321,-0.6870,1.6031,0.61414,-0.80737,0.18018,-3.1069,-1.0382,1.6412
369500067,-0.23657,-0.87549,0.16492,-6.9084,-2.0229,1.7634,0.61426,-0.80591,0.17896,-3.1145,-1.0687,1.7481
369501065,-0.24146,-0.90271,0.16235,-6.1450,-3.3588,1.8015,0.61462,-0.80481,0.17798,-3.1298,-1.0916,1.8626
369502065,-0.25159,-0.92407,0.15283,-5.9542,-4.5038,1.7481,0.61511,-0.80432,0.17700,-3.1450,-1.1069,1.9542
369503069,-0.26392,-0.92236,0.12878,-6.1908,-5.3588,1.7328,0.61572,-0.80359,0.17639,-3.1603,-1.1069,2.0305
369504068,-0.27649,-0.90649,0.09570,-6.5954,-5.9847,1.9466,0.61511,-0.80188,0.17676,-3.1985,-1.1145,2.1221
369505067,-0.28955,-0.90149,0.06543,-7.0153,-6.3053,2.4198,0.61401,-0.80042,0.17761,-3.2519,-1.1450,2.2290
369506067,-0.29700,-0.91016,0.04370,-7.5725,-6.1298,2.9542,0.61389,-0.79956,0.17834,-3.3053,-1.1908,2.3435
369507067,-0.30273,-0.92029,0.02490,-8.3511,-5.6565,3.4122,0.61389,-0.79919,0.17908,-3.3435,-1.2290,2.4427
369508067,-0.30981,-0.92493,0.00610,-9.0992,-5.0687,3.7099,0.61353,-0.79871,0.18005,-3.3664,-1.2366,2.5191
369509067,-0.31104,-0.92468,-0.00098,-9.3206,-4.3435,3.7863,0.61389,-0.79822,0.18054,-3.3893,-1.2214,2.5725
369510067,-0.31030,-0.92273,-0.00317,-8.9160,-3.7710,3.6183,0.61389,-0.79797,0.17993,-3.4046,-1.2061,2.6183
369511067,-0.31189,-0.92090,-0.00232,-8.0687,-3.3740,3.2519,0.61304,-0.79761,0.18042,-3.4275,-1.2061,2.6870
369512067,-0.31152,-0.92566,0.00330,-7.0076,-3.1374,2.8092,0.61279,-0.79688,0.18262,-3.4580,-1.1985,2.7786
369513068,-0.31140,-0.93359,0.00330,-6.0382,-3.0000,2.3588,0.61292,-0.79639,0.18420,-3.4656,-1.1603,2.8473
369514067,-0.31519,-0.93384,-0.00183,-5.4046,-2.9084,1.9542,0.61304,-0.79578,0.18445,-3.4733,-1.1145,2.9084
369515065,-0.31641,-0.92493,-0.00049,-5.0687,-2.7023,1.6718,0.61316,-0.79468,0.18420,-3.4427,-1.0611,2.9466
369516069,-0.31250,-0.92200,0.01331,-5.1756,-2.4580,1.7023,0.61267,-0.79395,0.18396,-3.4046,-0.9924,2.9924
369517067,-0.30945,-0.93213,0.02954,-5.8015,-2.2519,2.0382,0.61243,-0.79333,0.18250,-3.2901,-0.8015,3.0840
369518068,-0.30420,-0.93762,0.04077,-6.5496,-1.9160,2.3664,0.61267,-0.79358,0.18225,-3.2443,-0.7099,3.1298
369519067,-0.29773,-0.92822,0.04907,-7.0382,-1.5344,2.5649,0.61316,-0.79346,0.18335,-3.2366,-0.6107,3.1908
369520067,-0.28992,-0.91797,0.06689,-7.2901,-1.1985,2.7557,0.61267,-0.79333,0.18445,-3.2214,-0.5191,3.2672
369521067,-0.27771,-0.92908,0.09253,-7.4809,-1.0076,3.0305,0.61182,-0.79358,0.18469,-3.1985,-0.4122,3.3359
369522067,-0.27075,-0.94836,0.11340,-7.5725,-1.0534,3.1221,0.61121,-0.79456,0.18530,-3.1679,-0.2977,3.3969
369523067,-0.26660,-0.94666,0.13171,-7.2901,-1.1221,2.7710,0.61072,-0.79504,0.18616,-3.1374,-0.1985,3.4122
369524067,-0.26025,-0.92737,0.14465,-6.6031,-1.4427,2.2443,0.61060,-0.79529,0.18616,-3.0992,-0.0763,3.4427
369525067,-0.25854,-0.91235,0.14929,-5.9924,-2.0305,1.9466,0.61133,-0.79529,0.18616,-3.0534,0.0229,3.4733
369526067,-0.26318,-0.91675,0.14893,-5.8244,-2.8092,1.9847,0.61279,-0.79456,0.18591,-3.0076,0.1145,3.5115
369527067,-0.26404,-0.93665,0.14600,-6.0153,-3.4580,2.1527,0.61304,-0.79443,0.18591,-2.9695,0.2214,3.5344
369528067,-0.26648,-0.95056,0.14526,-6.3359,-4.0305,2.2519,0.61230,-0.79468,0.18701,-2.9389,0.3282,3.5496
369529067,-0.27283,-0.94250,0.13269,-6.6183,-4.5267,2.2901,0.61169,-0.79443,0.18750,-2.9084,0.4122,3.5725
369530067,-0.27417,-0.92126,0.10938,-7.0000,-4.7939,2.4504,0.61157,-0.79419,0.18713,-2.8550,0.4580,3.6260
369531067,-0.28284,-0.90161,0.09106,-7.5725,-5.0229,2.8244,0.61194,-0.79468,0.18652,-2.8168,0.5267,3.6794
369532067,-0.28479,-0.89575,0.07788,-7.9618,-5.0153,3.2443,0.61230,-0.79529,0.18640,-2.7939,0.6489,3.7099
369533067,-0.28394,-0.90747,0.06799,-7.9008,-4.9924,3.5038,0.61182,-0.79590,0.18640,-2.7863,0.7786,3.7405
369534065,-0.29224,-0.92444,0.06372,-7.3817,-4.9313,3.4275,0.61108,-0.79651,0.18640,-2.7557,0.9084,3.7786
369535064,-0.29260,-0.93298,0.05713,-6.7405,-4.5954,3.0840,0.61121,-0.79675,0.18738,-2.7099,1.0153,3.8473
369536069,-0.29919,-0.92773,0.03613,-6.4198,-4.3511,2.7405,0.61072,-0.79663,0.18835,-2.6565,1.0763,3.9160
369537064,-0.30518,-0.91785,0.02563,-6.2672,-3.9237,2.5191,0.61060,-0.79700,0.18835,-2.6031,1.1145,3.9771
369538069,-0.30139,-0.91882,0.03564,-5.9008,-3.6031,2.4046,0.61084,-0.79749,0.18738,-2.5191,1.1450,4.0153
369539067,-0.30066,-0.93481,0.04419,-5.5191,-3.5115,2.3511,0.61133,-0.79663,0.18677,-2.4504,1.1756,4.0534
369540067,-0.30066,-0.94812,0.04749,-5.5191,-3.4351,2.3053,0.61255,-0.79602,0.18750,-2.3893,1.1985,4.1145
369541067,-0.29944,-0.94202,0.05066,-5.8321,-3.2519,2.2595,0.61230,-0.79626,0.18799,-2.3511,1.2137,4.2061
369542067,-0.29712,-0.92700,0.05371,-6.3511,-3.1450,2.3740,0.61206,-0.79590,0.18738,-2.3053,1.1908,4.2824
369543068,-0.29309,-0.92957,0.05994,-6.7939,-3.1908,2.7176,0.61279,-0.79565,0.18677,-2.2748,1.1527,4.3053
369544068,-0.28943,-0.95142,0.06921,-6.6794,-3.3893,2.9160,0.61316,-0.79578,0.18677,-2.2824,1.1298,4.3130
369545067,-0.28870,-0.96545,0.06702,-6.2824,-3.6336,2.7634,0.61316,-0.79492,0.18665,-2.3130,1.0916,4.3130
369546067,-0.28894,-0.95850,0.06213,-6.2290,-3.6641,2.4885,0.61304,-0.79346,0.18616,-2.3435,1.0305,4.2901
369547067,-0.28931,-0.94312,0.06384,-6.3435,-3.6107,2.2977,0.61279,-0.79297,0.18506,-2.3588,0.9542,4.2824
369548067,-0.28491,-0.93091,0.06372,-6.3053,-3.5802,2.1832,0.61218,-0.79285,0.18445,-2.3740,0.8931,4.3053
369549068,-0.28271,-0.91516,0.05908,-6.1527,-3.6489,2.0687,0.61169,-0.79260,0.18555,-2.3588,0.8244,4.3053
369550068,-0.28406,-0.89331,0.05078,-6.0153,-3.6870,1.9924,0.61218,-0.79297,0.18701,-2.3511,0.7786,4.3130
369551067,-0.28040,-0.87781,0.05249,-6.0382,-3.5267,2.1069,0.61279,-0.79321,0.18860,-2.3435,0.7405,4.3130
369552068,-0.27954,-0.88391,0.05823,-6.0992,-3.5344,2.4275,0.61206,-0.79370,0.18994,-2.3282,0.6870,4.3435
369553068,-0.28223,-0.90869,0.05603,-5.8779,-3.6412,2.7176,0.61133,-0.79419,0.19080,-2.3130,0.5802,4.3664
369554067,-0.28711,-0.92664,0.05298,-5.6031,-3.7176,2.8550,0.61169,-0.79456,0.19116,-2.3282,0.4656,4.3588
369555068,-0.28735,-0.92065,0.05334,-5.7328,-3.5878,2.9466,0.61145,-0.79504,0.19031,-2.3588,0.3511,4.3359
369556067,-0.28625,-0.89685,0.05371,-6.2672,-3.4504,3.1679,0.61060,-0.79578,0.18982,-2.3740,0.2443,4.2824
369557067,-0.28918,-0.86963,0.04944,-6.8015,-3.4809,3.5115,0.60986,-0.79663,0.18994,-2.3740,0.1374,4.2366
369558067,-0.28979,-0.86426,0.04749,-7.0153,-3.6260,3.9466,0.60938,-0.79675,0.18994,-2.4046,0.0382,4.1679
369559068,-0.29663,-0.90479,0.04297,-6.9542,-3.9695,4.4198,0.60864,-0.79614,0.19080,-2.4427,-0.0916,4.1145
369560067,-0.30481,-0.96643,0.03601,-6.8168,-4.1450,4.5802,0.60742,-0.79541,0.19214,-2.4885,-0.2290,4.0611
369561068,-0.31189,-0.99963,0.03333,-6.7176,-4.1145,4.2824,0.60535,-0.79541,0.19238,-2.5191,-0.3817,4.0076
369562067,-0.31726,-0.99805,0.03406,-6.6870,-3.8168,3.8321,0.60327,-0.79553,0.19202,-2.5725,-0.5191,3.9466
369563068,-0.31921,-0.98877,0.03723,-6.6336,-3.4351,3.5115,0.60291,-0.79565,0.19141,-2.6489,-0.6565,3.9008
369564068,-0.32068,-0.99365,0.03796,-6.2672,-3.1221,3.2595,0.60291,-0.79529,0.19067,-2.7023,-0.7786,3.8702
369565067,-0.31873,-1.01501,0.04285,-5.6641,-2.8550,2.9008,0.60315,-0.79468,0.19092,-2.7405,-0.9008,3.8397
369566067,-0.31567,-1.04248,0.05176,-5.4275,-2.6870,2.4427,0.60254,-0.79443,0.19141,-2.7786,-1.0305,3.8092
369567067,-0.31238,-1.05713,0.06104,-5.9466,-2.4580,1.9389,0.60132,-0.79468,0.19214,-2.8321,-1.1679,3.7786
369568067,-0.30701,-1.03931,0.07092,-6.8321,-2.2672,1.4427,0.60010,-0.79468,0.19214,-2.9008,-1.2824,3.7557
369569067,-0.29773,-0.99487,0.07788,-7.3969,-2.2748,1.0305,0.59937,-0.79419,0.19165,-2.9695,-1.3969,3.7252
369570067,-0.28870,-0.95605,0.08264,-7.2901,-2.5191,0.8015,0.60034,-0.79333,0.19092,-3.0611,-1.5344,3.7328
369571068,-0.28369,-0.94910,0.08740,-6.8626,-2.9313,0.8244,0.60156,-0.79248,0.19043,-3.1527,-1.6641,3.7328
369572068,-0.27979,-0.96277,0.09070,-6.6107,-3.3359,0.9313,0.60242,-0.79272,0.19092,-3.2290,-1.7710,3.7252
369573067,-0.28015,-0.96838,0.09009,-6.6107,-3.6336,0.9618,0.60266,-0.79407,0.19055,-3.2977,-1.8626,3.7023
369574067,-0.28284,-0.95801,0.08899,-6.4962,-3.8244,0.9008,0.60229,-0.79492,0.19043,-3.3664,-1.9695,3.6870
369575067,-0.28577,-0.94971,0.08130,-6.0916,-4.0992,0.9084,0.60168,-0.79541,0.19189,-3.4580,-2.0840,3.6794
369576067,-0.29187,-0.95825,0.06165,-5.7023,-4.3969,1.0229,0.60107,-0.79614,0.19214,-3.5191,-2.1908,3.6870
369577065,-0.29724,-0.98120,0.04834,-5.7710,-4.3969,1.1756,0.60107,-0.79639,0.19141,-3.5267,-2.2595,3.6947
369578065,-0.29858,-1.00488,0.05432,-6.5573,-4.0076,1.2519,0.60107,-0.79639,0.19055,-3.5191,-2.3130,3.6794
369579069,-0.29614,-1.01331,0.06860,-7.8397,-3.4122,1.2214,0.60071,-0.79675,0.18933,-3.5420,-2.3740,3.6947
369580068,-0.29663,-1.00525,0.07288,-8.8702,-3.0382,1.0916,0.60071,-0.79736,0.18884,-3.5344,-2.4198,3.7328
369581068,-0.29639,-0.99194,0.06543,-9.0534,-2.9618,0.8702,0.60071,-0.79773,0.18970,-3.5038,-2.4733,3.7786
369582068,-0.29199,-0.98462,0.05981,-8.4809,-3.0763,0.5344,0.60071,-0.79834,0.19067,-3.4656,-2.5191,3.8244
369583068,-0.28943,-0.98596,0.06030,-7.6794,-3.3664,0.1145,0.60095,-0.79871,0.19067,-3.4122,-2.5496,3.8855
369584067,-0.28455,-0.98157,0.07153,-7.1679,-3.5954,-0.3206,0.60205,-0.79883,0.18982,-3.3435,-2.5802,3.9237
369585067,-0.28015,-0.96240,0.08313,-6.9084,-3.7710,-0.7099,0.60388,-0.79919,0.18970,-3.2672,-2.5649,3.9466
369586067,-0.28210,-0.94910,0.08203,-6.5191,-3.8855,-0.8931,0.60461,-0.79932,0.19031,-3.1908,-2.5344,3.9847
369587067,-0.28870,-0.95581,0.07397,-5.9313,-4.0382,-0.9237,0.60364,-0.79895,0.19153,-3.1069,-2.5038,4.0458
369588067,-0.29285,-0.97229,0.06128,-5.5725,-4.1450,-0.8473,0.60278,-0.79846,0.19202,-2.9847,-2.4504,4.1221
369589067,-0.29553,-0.98535,0.04297,-6.1221,-4.1985,-0.6489,0.60266,-0.79871,0.19214,-2.8397,-2.4046,4.1832
369590067,-0.29810,-0.98010,0.03577,-7.4504,-4.0000,-0.4656,0.60254,-0.79883,0.19275,-2.6870,-2.3664,4.2519
369591065,-0.29199,-0.94275,0.04553,-8.7099,-3.5954,-0.4275,0.60266,-0.79822,0.19275,-2.5267,-2.3359,4.3206
369592069,-0.28821,-0.89502,0.05603,-9.4046,-3.3588,-0.3206,0.60315,-0.79749,0.19263,-2.3817,-2.2595,4.4046
369593068,-0.28345,-0.92053,0.06433,-9.0153,-3.4046,0.2595,0.60352,-0.79590,0.19238,-2.2443,-2.1679,4.4809
369594068,-0.28650,-0.95398,0.05652,-8.2977,-3.6260,0.1298,0.60449,-0.79480,0.19165,-2.0916,-2.0534,4.5573
369595067,-0.29114,-0.95544,0.05151,-7.6489,-3.7023,-0.2824,0.60608,-0.79492,0.19104,-1.9542,-1.9237,4.6336
369596067,-0.29016,-0.92676,0.05420,-7.1145,-3.7710,-0.6489,0.60767,-0.79492,0.19177,-1.8702,-1.7939,4.7176
369597067,-0.29163,-0.89600,0.05627,-6.6565,-3.9008,-0.7099,0.60889,-0.79443,0.19348,-1.7710,-1.6718,4.8015
369598067,-0.29724,-0.90479,0.05725,-6.2137,-4.0458,-0.3817,0.60889,-0.79419,0.19458,-1.6641,-1.5649,4.8779
369599067,-0.29993,-0.95667,0.05664,-6.0153,-3.9924,0.0000,0.60706,-0.79468,0.19458,-1.5725,-1.4656,4.9771
369600067,-0.30078,-0.99744,0.05457,-6.5344,-3.7405,0.0840,0.60486,-0.79602,0.19458,-1.4885,-1.3282,5.0687
369601067,-0.30212,-0.99548,0.04431,-7.6718,-3.4427,-0.0382,0.60376,-0.79773,0.19446,-1.3969,-1.1832,5.1679
369602065,-0.29810,-0.96899,0.04211,-8.7099,-3.1756,-0.1221,0.60376,-0.79895,0.19324,-1.3130,-1.0534,5.2672
369603065,-0.29041,-0.93665,0.05750,-9.1603,-3.1069,-0.1374,0.60437,-0.79968,0.19250,-1.2443,-0.9313,5.3435
369604064,-0.28149,-0.91870,0.07849,-9.0534,-3.1679,-0.0916,0.60486,-0.79956,0.19287,-1.1908,-0.7939,5.3740
369605069,-0.28015,-0.93018,0.08728,-8.6718,-3.3740,-0.0305,0.60498,-0.79858,0.19324,-1.1298,-0.6718,5.4122
369606068,-0.28125,-0.95178,0.08325,-8.2137,-3.4885,-0.1069,0.60400,-0.79797,0.19397,-1.0763,-0.5344,5.4733
369607068,-0.28613,-0.95569,0.07300,-7.8321,-3.6718,-0.3130,0.60254,-0.79846,0.19519,-1.0458,-0.3969,5.5344
369608067,-0.29297,-0.94653,0.06042,-7.4733,-3.9160,-0.5038,0.60205,-0.79993,0.19666,-1.0382,-0.2519,5.5649
369609065,-0.29187,-0.94092,0.06140,-6.9618,-4.0840,-0.6183,0.60266,-0.80127,0.19812,-1.0382,-0.1069,5.6031
369610064,-0.29871,-0.94080,0.06763,-6.5267,-4.3053,-0.6336,0.60474,-0.80188,0.19800,-1.0611,0.0000,5.6489
369611069,-0.30627,-0.95020,0.06689,-6.8244,-4.2519,-0.4504,0.60742,-0.80261,0.19666,-1.0916,0.0763,5.6565
369612068,-0.31104,-0.97351,0.05859,-7.9237,-3.9618,-0.1145,0.61011,-0.80334,0.19556,-1.1221,0.1603,5.6870
369613067,-0.31653,-0.99182,0.05066,-8.8397,-3.5725,-0.0382,0.61157,-0.80383,0.19507,-1.1756,0.2519,5.6794
369614067,-0.31091,-0.98804,0.05078,-8.8397,-3.1908,-0.3664,0.61023,-0.80420,0.19580,-1.2519,0.3282,5.6489
369615067,-0.30432,-0.97437,0.04895,-8.4046,-3.2214,-0.7252,0.60730,-0.80334,0.19788,-1.3740,0.4122,5.5344
369616068,-0.29565,-0.96252,0.05811,-8.3130,-3.1679,-0.9389,0.60730,-0.80273,0.19812,-1.4122,0.4504,5.4733
369617068,-0.28235,-0.94507,0.07947,-8.5038,-3.0076,-1.1145,0.60815,-0.80188,0.19678,-1.4962,0.4809,5.4275
369618067,-0.27673,-0.92297,0.08887,-8.4427,-2.9618,-1.2977,0.60950,-0.80139,0.19580,-1.6183,0.5038,5.4046
369619065,-0.27698,-0.90808,0.08496,-7.7176,-3.1832,-1.4962,0.61060,-0.80237,0.19434,-1.7710,0.5191,5.3740
369620069,-0.27783,-0.90942,0.07886,-6.6260,-3.4656,-1.6031,0.61108,-0.80322,0.19238,-1.8931,0.5420,5.3053
369621068,-0.28113,-0.92822,0.07336,-6.1069,-3.7481,-1.4809,0.61145,-0.80396,0.19202,-1.9771,0.5649,5.2214
369622068,-0.28479,-0.94690,0.07288,-6.5725,-3.8473,-1.2061,0.61230,-0.80444,0.19312,-2.0305,0.5878,5.1603
369623068,-0.28613,-0.94568,0.07751,-7.3969,-3.8550,-0.9618,0.61450,-0.80493,0.19385,-2.0611,0.5878,5.0763
369624067,-0.28894,-0.92847,0.07642,-7.9924,-3.9389,-0.7405,0.61572,-0.80505,0.19385,-2.0916,0.5649,4.9847
