t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
1634712066,0.02905,-1.01453,-0.09900,-7.9466,-4.4275,-1.0000,0.61926,-0.80835,-0.01843,-4.3206,-0.1145,-1.2061
1634713063,0.03247,-1.02478,-0.11377,-8.0229,-4.7328,-0.9771,0.62292,-0.80371,-0.01709,-4.3359,-0.1985,-1.2595
1634714068,0.02576,-1.04089,-0.13086,-7.9313,-4.8397,-1.0992,0.62610,-0.80225,-0.01587,-4.5191,-0.2366,-1.4275
1634715067,0.02307,-1.03467,-0.13989,-7.7176,-4.8321,-1.4809,0.62744,-0.80469,-0.01685,-4.8015,-0.2595,-1.6794
1634716067,0.02148,-1.01306,-0.14172,-7.4198,-4.7176,-1.7252,0.62805,-0.81006,-0.01953,-5.0611,-0.2977,-1.9313
1634717066,0.01587,-1.00256,-0.13965,-7.1527,-4.6870,-1.6794,0.62817,-0.81750,-0.02161,-5.2748,-0.3435,-2.1374
1634718066,0.01428,-1.00879,-0.14270,-7.0611,-4.6718,-1.5267,0.62805,-0.82605,-0.02332,-5.4962,-0.3664,-2.2290
1634719066,0.01294,-1.01721,-0.15649,-7.2519,-4.8244,-1.3817,0.62866,-0.83472,-0.02563,-5.7328,-0.4122,-2.2748
1634720064,0.00391,-1.01501,-0.18225,-7.5573,-4.8473,-1.3435,0.62915,-0.84253,-0.02869,-5.9695,-0.4504,-2.3053
1634721068,-0.00293,-0.99609,-0.17810,-7.7863,-4.4351,-1.4122,0.62988,-0.84998,-0.03198,-6.1679,-0.4580,-2.3282
1634722067,0.00024,-0.97498,-0.15649,-7.9237,-4.0229,-1.3130,0.62939,-0.85571,-0.03455,-6.3206,-0.4427,-2.3282
1634723066,0.00867,-0.97766,-0.14050,-8.0000,-3.8168,-0.9847,0.62830,-0.85938,-0.03699,-6.4427,-0.4198,-2.3206
1634724066,0.01526,-0.99988,-0.13916,-8.0076,-3.7634,-0.7328,0.62878,-0.86206,-0.04028,-6.5496,-0.4122,-2.3206
1634725066,0.02039,-1.01501,-0.13367,-8.0763,-3.6412,-0.7328,0.62878,-0.86450,-0.04529,-6.6565,-0.3969,-2.2977
1634726066,0.02319,-1.00745,-0.12671,-8.1756,-3.7328,-0.8397,0.62781,-0.86548,-0.05090,-6.7481,-0.3740,-2.2824
1634727066,0.02002,-1.00269,-0.13367,-8.0076,-4.0000,-0.8321,0.62708,-0.86523,-0.05579,-6.8015,-0.3817,-2.2595
1634728064,0.02356,-1.01770,-0.12610,-7.7252,-4.1145,-0.7405,0.62708,-0.86511,-0.06042,-6.8244,-0.3817,-2.2137
1634729064,0.03601,-1.03088,-0.10779,-7.6641,-4.1756,-0.7863,0.62683,-0.86523,-0.06445,-6.8550,-0.3588,-2.1603
1634730062,0.03503,-1.02759,-0.09387,-7.6336,-4.4122,-1.0382,0.62671,-0.86584,-0.06824,-6.8702,-0.3511,-2.1527
1634731065,0.03125,-1.01904,-0.10193,-7.5038,-4.6718,-1.2901,0.62708,-0.86670,-0.07251,-6.8702,-0.4122,-2.1756
1634732063,0.02197,-1.01709,-0.12244,-7.2748,-4.9084,-1.5115,0.62781,-0.86755,-0.07727,-6.8702,-0.5115,-2.2290
1634733067,0.00732,-1.01135,-0.14099,-7.2290,-4.9771,-1.7023,0.62878,-0.86865,-0.08325,-6.8321,-0.6183,-2.3130
1634734067,0.00305,-0.99719,-0.15210,-7.5115,-4.8702,-1.7710,0.63000,-0.86865,-0.09045,-6.7481,-0.7405,-2.4198
1634735067,0.00293,-0.98755,-0.14099,-7.7252,-4.6489,-1.6794,0.63208,-0.86865,-0.09900,-6.6794,-0.9008,-2.5267
1634736066,0.00623,-0.99036,-0.13647,-7.5954,-4.5725,-1.5573,0.63416,-0.87012,-0.10767,-6.6718,-1.1145,-2.5878
1634737066,0.00903,-1.00122,-0.13416,-7.2824,-4.4122,-1.4733,0.63599,-0.87170,-0.11584,-6.7252,-1.3664,-2.6412
1634738066,0.00403,-1.00671,-0.13867,-7.3893,-4.4198,-1.3282,0.63770,-0.87317,-0.12476,-6.8473,-1.6565,-2.7328
1634739066,-0.00037,-0.99597,-0.15186,-7.9237,-4.3435,-1.1298,0.63916,-0.87598,-0.13440,-7.0305,-1.9695,-2.8626
1634740064,-0.00085,-0.97729,-0.15137,-8.2748,-4.2519,-0.8702,0.64075,-0.88074,-0.14429,-7.2443,-2.2748,-2.9847
1634741063,0.00879,-0.98206,-0.13965,-8.1908,-4.0534,-0.4809,0.64233,-0.88721,-0.15308,-7.4427,-2.5878,-3.0916
1634742062,0.02722,-1.01794,-0.12354,-8.1145,-4.0305,-0.0916,0.64319,-0.89343,-0.16089,-7.6565,-2.9084,-3.1908
1634743065,0.03333,-1.04517,-0.11475,-8.2061,-4.2443,-0.0992,0.64404,-0.89856,-0.16980,-7.8855,-3.2443,-3.2443
1634744068,0.03235,-1.03125,-0.12598,-8.2901,-4.5878,-0.5725,0.64648,-0.90344,-0.17944,-8.1069,-3.5954,-3.2977
1634745067,0.02246,-1.00476,-0.13977,-8.0992,-4.7023,-1.0153,0.64990,-0.90833,-0.18860,-8.2977,-3.9389,-3.3817
1634746066,0.01538,-0.99854,-0.13379,-7.7252,-4.6565,-1.2214,0.65283,-0.91345,-0.19836,-8.4733,-4.3053,-3.5115
1634747066,0.01611,-1.01733,-0.14856,-7.4275,-4.9084,-1.2824,0.65564,-0.91760,-0.20825,-8.6641,-4.6870,-3.6260
1634748066,0.01453,-1.03369,-0.16211,-7.4580,-4.9695,-1.4962,0.65942,-0.92200,-0.22693,-9.0534,-5.4809,-3.8244
1634749066,0.01038,-1.02307,-0.15112,-7.5191,-4.7405,-1.9008,0.66052,-0.92334,-0.23682,-9.2748,-5.9084,-3.9695
1634750063,0.00830,-1.00452,-0.14526,-7.1985,-4.4962,-2.1985,0.66138,-0.92432,-0.24597,-9.5038,-6.3740,-4.1221
1634751068,0.00208,-0.99548,-0.17761,-6.9618,-4.5267,-2.1374,0.66223,-0.92419,-0.25525,-9.7405,-6.8855,-4.2977
1634752067,-0.00635,-0.98303,-0.18079,-7.2290,-4.0000,-1.9084,0.66284,-0.92480,-0.26550,-10.0076,-7.4427,-4.4809
1634753066,0.00439,-0.96948,-0.15674,-7.8321,-3.5954,-1.5420,0.66296,-0.92700,-0.27625,-10.3130,-8.0382,-4.6565
1634754064,0.01257,-0.97937,-0.15808,-8.2748,-3.6336,-0.9771,0.66345,-0.92773,-0.28760,-10.6641,-8.6412,-4.8550
1634755068,0.01025,-0.99695,-0.16821,-8.3817,-3.7863,-0.6260,0.66455,-0.92651,-0.29919,-11.0458,-9.2824,-5.0534
1634756067,0.01270,-0.98938,-0.16455,-8.1908,-3.6183,-0.7939,0.66565,-0.92542,-0.31042,-11.4427,-9.9924,-5.2824
1634757066,0.01099,-0.97034,-0.13940,-8.0687,-3.5191,-0.8321,0.66626,-0.92505,-0.32202,-11.8473,-10.7405,-5.5115
1634758066,0.01221,-0.97156,-0.13831,-8.1985,-3.7710,-0.4885,0.66772,-0.92505,-0.33362,-12.2901,-11.4809,-5.7328
1634759066,0.01648,-0.99109,-0.13208,-8.2443,-3.8779,-0.2595,0.66968,-0.92578,-0.34485,-12.8015,-12.2443,-5.9695
1634760066,0.02039,-1.02026,-0.11633,-8.0992,-3.9695,-0.2595,0.67175,-0.92664,-0.35522,-13.3435,-13.0611,-6.2595
1634761066,0.01978,-1.04749,-0.13794,-7.8779,-4.3206,-0.4504,0.67407,-0.92688,-0.36316,-13.9313,-13.9160,-6.5496
1634762063,0.00562,-1.04138,-0.16711,-7.7328,-4.3969,-0.9466,0.67493,-0.92749,-0.37048,-14.5344,-14.7710,-6.8321
1634763068,0.00745,-1.01440,-0.14160,-7.5649,-3.9313,-1.3817,0.67493,-0.92786,-0.38025,-15.1603,-15.6031,-7.0992
1634764066,0.02112,-1.01245,-0.11523,-7.4580,-3.8168,-1.3511,0.67554,-0.92798,-0.39075,-15.8092,-16.4504,-7.3511
1634765066,0.01709,-1.02209,-0.13110,-7.5802,-4.0992,-1.2595,0.67688,-0.92822,-0.39966,-16.5191,-17.3053,-7.6031
1634766066,0.00977,-1.01526,-0.14587,-7.7939,-4.0763,-1.4198,0.67981,-0.92798,-0.40674,-17.2901,-18.1527,-7.8550
1634767064,0.01221,-1.01074,-0.14087,-7.9237,-3.7939,-1.4504,0.68298,-0.92749,-0.41284,-18.0916,-18.9695,-8.1069
1634768068,0.00623,-1.01782,-0.14514,-8.0153,-3.8244,-1.3282,0.68518,-0.92725,-0.41919,-18.8931,-19.7328,-8.3817
1634769066,-0.00195,-1.01135,-0.15759,-8.0305,-3.9084,-1.3664,0.68774,-0.92725,-0.42566,-19.7176,-20.4427,-8.6870
1634770066,0.00195,-0.99744,-0.15503,-8.0229,-3.8244,-1.3359,0.69080,-0.92712,-0.43213,-20.6031,-21.1374,-8.9847
1634771066,0.00525,-0.99756,-0.13696,-8.1527,-3.7252,-1.0687,0.69421,-0.92749,-0.43774,-21.5267,-21.7863,-9.2824
1634772066,0.00940,-0.99731,-0.12622,-8.3664,-3.8779,-0.8473,0.69849,-0.92871,-0.44482,-22.4656,-22.3664,-9.5725
1634773066,0.01514,-0.98804,-0.13354,-8.2977,-4.0153,-0.8473,0.70264,-0.93005,-0.45264,-23.4351,-22.8550,-9.8779
1634774063,0.01074,-0.98523,-0.13940,-7.8473,-3.9618,-0.9160,0.70557,-0.93042,-0.45874,-24.4733,-23.2214,-10.2061
1634775064,0.01001,-0.98828,-0.14539,-7.5725,-3.9084,-0.9389,0.70789,-0.93115,-0.46436,-25.5802,-23.4809,-10.5420
1634776064,0.01416,-0.99426,-0.14221,-7.7023,-3.8779,-0.8702,0.71082,-0.93164,-0.47034,-26.6947,-23.6947,-10.8702
1634777064,0.01599,-0.99622,-0.12708,-7.8931,-3.8397,-0.8855,0.71448,-0.93115,-0.47791,-27.8015,-23.8015,-11.1832
1634778064,0.01978,-0.99023,-0.12451,-7.8092,-3.9084,-1.0229,0.71899,-0.93152,-0.48523,-28.8931,-23.8092,-11.5191
1634779068,0.02039,-0.98694,-0.13086,-7.7099,-4.0382,-1.0458,0.72473,-0.93250,-0.48975,-30.0000,-23.7252,-11.8626
1634780067,0.01636,-1.00806,-0.15088,-7.6870,-4.2672,-0.7939,0.73059,-0.93359,-0.49219,-31.1221,-23.5344,-12.2595
1634781067,0.01489,-1.02905,-0.16687,-7.8015,-4.2748,-0.7252,0.73621,-0.93481,-0.49500,-32.1832,-23.2366,-12.6947
1634782066,0.01099,-1.01807,-0.16284,-8.0534,-4.1756,-0.9008,0.74194,-0.93591,-0.49878,-33.1679,-22.8244,-13.1374
1634783063,0.00378,-0.99963,-0.14734,-8.1527,-4.1298,-0.9466,0.74744,-0.93762,-0.50293,-34.1298,-22.2977,-13.5573
1634784064,0.01318,-1.00952,-0.15625,-7.9466,-4.3053,-0.7786,0.75330,-0.94031,-0.50696,-35.0611,-21.6260,-13.9847
1634785067,0.02649,-1.01587,-0.18323,-7.8626,-4.4885,-0.8550,0.75977,-0.94434,-0.51062,-35.8931,-20.8092,-14.4427
1634786067,0.01953,-0.99036,-0.21875,-8.2748,-4.8702,-1.0534,0.76697,-0.95068,-0.51392,-36.6183,-19.8931,-14.8855
1634787067,0.00879,-0.98462,-0.26794,-8.5802,-5.1603,-0.9160,0.77429,-0.95789,-0.51611,-37.2901,-18.8702,-15.3435
1634788067,-0.00012,-0.99365,-0.30029,-8.6947,-5.1374,-0.8092,0.78125,-0.96509,-0.51868,-37.8779,-17.7252,-15.7710
1634789066,-0.01733,-0.97241,-0.30200,-8.6870,-4.7328,-1.0229,0.78845,-0.97241,-0.52197,-38.3588,-16.4427,-16.2137
1634790066,-0.03381,-0.93958,-0.30396,-8.6412,-4.1298,-1.1527,0.79541,-0.98047,-0.52502,-38.7481,-15.0305,-16.6718
1634791066,-0.05334,-0.93262,-0.32373,-8.5267,-3.4198,-0.7710,0.80176,-0.98901,-0.52551,-39.0229,-13.4733,-17.1145
1634792066,-0.05859,-0.94678,-0.30945,-8.9771,-2.1985,-0.2137,0.80835,-0.99841,-0.52539,-39.1527,-11.7786,-17.5115
1634793064,-0.04187,-0.98181,-0.28320,-9.5649,-1.0305,0.3588,0.81458,-1.00842,-0.52686,-39.1221,-9.9771,-17.9084
1634794067,-0.03625,-1.03967,-0.27515,-9.4198,-0.1298,0.6718,0.81897,-1.01819,-0.52832,-39.0076,-8.0153,-18.3130
1634795067,-0.02673,-1.06384,-0.25671,-9.0076,0.7634,0.3282,0.82324,-1.02722,-0.53027,-38.8168,-5.8779,-18.6794
1634796067,-0.00781,-1.02393,-0.20789,-9.1145,1.4885,-0.2366,0.82800,-1.03516,-0.53198,-38.5115,-3.5649,-19.0153
1634797067,0.00146,-1.00000,-0.16809,-9.4962,1.4122,-0.0458,0.83215,-1.04285,-0.53186,-38.0458,-1.0840,-19.3053
1634798067,0.01025,-1.01172,-0.15234,-10.0153,0.9237,0.3817,0.83521,-1.04932,-0.53259,-37.4122,1.5496,-19.5725
1634799067,0.02051,-1.02637,-0.12683,-10.1756,0.4962,0.4275,0.83728,-1.05322,-0.53430,-36.6412,4.3893,-19.8397
1634800067,0.03137,-1.04834,-0.10291,-9.8626,0.1527,0.1985,0.83936,-1.05737,-0.53406,-35.7786,7.4275,-20.1527
1634801067,0.03735,-1.07275,-0.08252,-9.2443,-0.1985,-0.0992,0.84155,-1.06116,-0.53247,-34.8550,10.6718,-20.4733
1634802066,0.03735,-1.08252,-0.06140,-8.9466,-0.6947,-0.4809,0.84265,-1.06287,-0.53162,-33.8244,14.0916,-20.8015
1634803066,0.03687,-1.15173,-0.09180,-8.9618,-1.6794,-0.1756,0.84424,-1.06384,-0.53198,-32.7023,17.6489,-21.1527
1634804067,0.03906,-1.32971,-0.18347,-10.3893,-2.8702,0.7710,0.84570,-1.06445,-0.53271,-31.5420,21.3664,-21.5191
1634805067,0.09119,-1.43701,-0.18286,-14.9771,-2.9924,0.9466,0.84644,-1.06409,-0.53296,-30.3588,25.2214,-21.9237
1634806067,0.16370,-1.34290,-0.13000,-21.1527,-3.9924,0.1450,0.84790,-1.06238,-0.53333,-29.1603,29.1374,-22.3282
1634807067,0.11987,-1.17737,-0.31726,-25.3435,-7.7939,-0.1221,0.84888,-1.06055,-0.53613,-27.9466,33.1298,-22.7176
1634808067,0.00464,-1.08203,-0.61096,-27.0305,-10.0305,0.6031,0.84839,-1.06018,-0.54004,-26.7328,37.1985,-23.1069
1634809067,-0.02551,-1.04004,-0.61536,-28.0229,-8.1069,1.4504,0.84692,-1.06006,-0.54529,-25.5420,41.2901,-23.5191
1634810067,-0.00146,-0.99622,-0.42700,-28.9389,-5.8473,1.9008,0.84448,-1.05859,-0.55298,-24.3740,45.3969,-23.9237
1634811066,-0.03345,-0.95239,-0.44958,-28.3206,-6.2443,1.9847,0.84216,-1.05615,-0.56067,-23.2443,49.4885,-24.3053
1634812066,-0.11658,-0.95276,-0.64343,-25.2214,-6.1603,1.7252,0.83899,-1.05212,-0.56836,-22.1374,53.4809,-24.6794
1634813066,-0.15967,-1.01123,-0.72107,-21.5573,-3.2595,1.4809,0.83435,-1.04712,-0.57690,-21.0840,57.3817,-25.0687
1634814066,-0.16211,-1.09412,-0.71594,-18.6412,0.2977,1.1221,0.82959,-1.04260,-0.58569,-20.1374,61.2061,-25.4504
1634815066,-0.17700,-1.15125,-0.72205,-15.4885,3.1756,-0.1832,0.82446,-1.03809,-0.59497,-19.2595,64.9313,-25.8244
1634816066,-0.16406,-1.15527,-0.68213,-12.4885,6.3282,-2.1832,0.81824,-1.03357,-0.60339,-18.4733,68.5344,-26.2137
1634817066,-0.11963,-1.15369,-0.58655,-12.1603,9.1527,-3.1221,0.81030,-1.02893,-0.61096,-17.7939,72.0000,-26.6183
1634818066,-0.09192,-1.19287,-0.53784,-15.8550,10.6412,-2.3359,0.80115,-1.02417,-0.61938,-17.2214,75.3511,-27.0611
1634819066,-0.05847,-1.24670,-0.49915,-21.5191,11.9618,-1.0611,0.79236,-1.01917,-0.62817,-16.7710,78.5802,-27.5420
1634820066,-0.01221,-1.26611,-0.37329,-26.2901,13.4656,-0.4351,0.78455,-1.01392,-0.63660,-16.4733,81.6336,-28.0382
1634821064,0.01123,-1.22913,-0.24121,-29.5954,13.6336,-0.2366,0.77698,-1.00757,-0.64490,-16.2595,84.6641,-28.4885
1634822067,-0.02319,-1.15112,-0.19897,-32.6489,11.6260,0.4427,0.76904,-1.00085,-0.65283,-16.1145,87.5420,-28.9389
1634823067,-0.11121,-1.07642,-0.34192,-35.3282,7.6565,1.8550,0.76038,-0.99463,-0.65918,-16.0916,90.1756,-29.4046
1634824067,-0.12231,-1.03210,-0.48669,-35.0992,6.1756,2.7023,0.75134,-0.98804,-0.66431,-16.1756,92.7405,-29.9084
1634825067,-0.03064,-0.94312,-0.39014,-29.4809,7.6489,0.9771,0.74280,-0.98157,-0.66833,-16.3359,95.2672,-30.4427
1634826066,0.06348,-0.66870,-0.24841,-8.1985,7.3664,-5.3664,0.73499,-0.97571,-0.67163,-16.5802,97.7176,-30.9771
1634827066,-0.04358,-0.86975,-0.58887,2.2824,5.8015,-6.3588,0.72681,-0.96912,-0.67505,-16.9008,100.0992,-31.5115
1634828066,-0.17480,-1.14990,-0.95056,8.5344,6.6412,-8.0992,0.71875,-0.96326,-0.67725,-17.2748,102.4122,-32.0534
1634829066,-0.28357,-1.26147,-1.16284,9.2214,10.3359,-10.9237,0.71094,-0.95752,-0.67798,-17.7328,104.6718,-32.5802
1634830066,-0.36401,-1.18518,-1.20801,7.8397,15.0611,-13.4122,0.70349,-0.95032,-0.67847,-18.2595,106.8931,-33.0916
1634831066,-0.38721,-1.00208,-1.12781,8.3969,21.1832,-15.5802,0.69629,-0.94336,-0.67969,-18.8550,109.0763,-33.5954
1634832066,-0.34094,-0.84058,-0.90515,9.2290,28.1221,-16.0458,0.68921,-0.93689,-0.68201,-19.4809,111.2061,-34.0916
1634833066,-0.26929,-0.86279,-0.74976,5.0153,33.2061,-12.7710,0.68176,-0.93066,-0.68396,-20.1603,113.2366,-34.5725
1634834066,-0.21045,-1.06165,-0.70312,-4.7710,36.4733,-7.3664,0.67480,-0.92444,-0.68542,-20.9466,115.1832,-35.0305
1634835066,-0.13586,-1.23169,-0.64111,-14.6336,39.2748,-3.8855,0.66882,-0.91919,-0.68689,-21.8092,117.0763,-35.4580
1634836066,-0.06006,-1.24487,-0.50134,-18.7634,41.0763,-3.4122,0.66248,-0.91492,-0.68799,-22.7252,118.8626,-35.8244
1634837066,-0.03455,-1.10156,-0.38953,-17.9008,40.1450,-4.4427,0.65576,-0.91089,-0.68823,-23.6870,120.4962,-36.1527
1634838066,-0.02283,-0.87634,-0.26624,-15.6031,37.8779,-5.1069,0.64978,-0.90747,-0.68774,-24.7328,122.0305,-36.4351
1634839064,0.03369,-0.74585,-0.02869,-13.4656,35.2443,-4.2519,0.64417,-0.90466,-0.68823,-25.8550,123.4656,-36.6794
1634840064,0.09216,-0.82312,0.10779,-10.9924,31.1069,-2.7863,0.63879,-0.90234,-0.68945,-27.0382,124.7786,-36.9160
1634841064,0.07898,-1.01367,0.05029,-7.6565,27.0305,-3.1527,0.63269,-0.90039,-0.69128,-28.2824,125.9389,-37.1069
1634842063,0.02905,-1.13025,-0.06055,-3.6183,25.1527,-5.9847,0.62463,-0.89893,-0.69385,-29.5725,127.0000,-37.2443
1634843064,-0.03943,-1.09290,-0.19495,0.6183,24.7786,-9.6718,0.61609,-0.89819,-0.69690,-30.8931,127.9466,-37.3588
1634844068,-0.15039,-0.93945,-0.40125,4.7405,24.9237,-12.5344,0.60095,-0.89526,-0.70081,-33.5573,129.4885,-37.5191
1634845067,-0.22791,-0.78271,-0.47339,9.0229,27.5267,-13.7710,0.59412,-0.89392,-0.70227,-34.9084,130.1450,-37.5267
1634846067,-0.19360,-0.73938,-0.30786,12.7023,31.7634,-13.2824,0.58765,-0.89319,-0.70154,-36.2824,130.7328,-37.5191
1634847067,-0.14185,-0.81372,-0.16272,15.3740,34.2672,-12.3282,0.58081,-0.89197,-0.69983,-37.6718,131.2443,-37.5191
1634848067,-0.15149,-0.89380,-0.23901,18.4275,35.3435,-12.6107,0.57373,-0.89038,-0.69849,-39.0382,131.6641,-37.5115
1634849066,-0.18420,-0.90112,-0.37244,23.2061,37.9084,-14.4427,0.56677,-0.88892,-0.69653,-40.3969,132.0153,-37.5038
1634850067,-0.18542,-0.86511,-0.32642,28.6794,42.1985,-16.3969,0.56079,-0.88782,-0.69202,-41.7634,132.3511,-37.5038
1634851066,-0.14966,-0.84290,-0.20935,33.2443,44.8397,-17.5191,0.55554,-0.88721,-0.68774,-43.1145,132.6336,-37.5038
1634852067,-0.11450,-0.83740,-0.12646,37.2824,45.3359,-18.4885,0.55017,-0.88574,-0.68396,-44.4733,132.9008,-37.5038
1634853066,-0.07666,-0.82739,-0.06396,41.4504,44.8550,-20.0076,0.54419,-0.88354,-0.67932,-45.8550,133.1908,-37.5115
1634854066,-0.02148,-0.84290,0.00525,45.7786,44.2595,-21.4733,0.53760,-0.88184,-0.67444,-47.2366,133.4733,-37.5267
1634855063,0.02893,-0.87744,0.05432,48.7710,43.1679,-22.3740,0.53137,-0.88062,-0.66772,-48.6183,133.7328,-37.5344
1634856064,0.05713,-0.87317,0.12549,49.4122,42.1298,-22.7557,0.52673,-0.87952,-0.65991,-50.0153,133.9618,-37.5267
1634857067,0.07861,-0.83813,0.22339,48.4427,40.8473,-22.4809,0.52332,-0.87769,-0.65186,-51.4046,134.2061,-37.4962
1634858067,0.08447,-0.81409,0.23975,47.1679,38.8931,-21.3435,0.52075,-0.87549,-0.64294,-52.8168,134.4427,-37.4962
1634859067,0.06482,-0.82715,0.20667,45.5420,36.8702,-19.6489,0.51929,-0.87366,-0.63452,-54.2137,134.6947,-37.5420
1634860066,0.06531,-0.85767,0.16943,42.9084,35.3588,-17.8626,0.51746,-0.87219,-0.62720,-55.6336,134.9237,-37.5802
1634861067,0.06482,-0.87500,0.15186,40.3435,34.0763,-16.4504,0.51550,-0.87109,-0.62012,-57.0840,135.1298,-37.5954
1634862067,0.04529,-0.85449,0.15198,38.6641,32.7328,-15.7252,0.51343,-0.87061,-0.61328,-58.5496,135.3435,-37.5649
1634863067,0.03015,-0.83569,0.15625,37.6947,31.1221,-15.1603,0.51086,-0.87134,-0.60669,-60.0229,135.5649,-37.5115
1634864066,-0.01331,-0.85095,0.08948,37.1069,28.2824,-14.5954,0.50928,-0.87280,-0.59985,-61.4962,135.7557,-37.4504
1634865066,-0.15588,-0.73792,-0.22388,37.5878,23.6565,-15.4198,0.50818,-0.87415,-0.59375,-62.9618,135.9695,-37.4046
1634866066,-0.35974,-0.57031,-0.87646,42.6031,18.8550,-16.9847,0.50635,-0.87488,-0.58813,-64.3969,136.1832,-37.2977
1634867066,-0.33704,-0.49402,-1.25916,52.7939,22.1145,-18.6031,0.50439,-0.87500,-0.58264,-65.7786,136.3588,-37.1679
1634868066,-0.15161,-0.40723,-1.15222,66.5115,28.4962,-21.9084,0.50281,-0.87646,-0.57629,-67.1221,136.4962,-37.0382
1634869067,-0.20288,-0.19373,-1.04517,81.6565,32.5344,-27.0000,0.50232,-0.87927,-0.56909,-68.4427,136.6412,-36.9084
