t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
64612770,-0.08240,-0.56897,-0.32727,16.2672,-3.6260,28.0382,0.52917,-0.83008,-0.04712,-23.8244,3.1069,-14.4580
64613770,-0.08142,-0.49719,-0.25977,16.0458,-1.7939,28.0305,0.53357,-0.83191,-0.04626,-23.1908,2.3740,-15.2290
64614770,-0.09167,-0.41125,-0.21558,16.2595,-0.4504,29.1221,0.53796,-0.83374,-0.04565,-22.4962,1.7023,-15.9924
64615770,-0.09863,-0.45312,-0.18127,17.7099,1.1832,31.5038,0.54248,-0.83374,-0.04468,-21.6870,1.1069,-16.7405
64616771,-0.07983,-0.58374,-0.13257,19.6641,3.1450,33.4809,0.54651,-0.83337,-0.04370,-20.8244,0.6183,-17.4809
64617771,-0.04773,-0.69263,-0.09106,20.8626,4.7176,34.2672,0.55005,-0.83228,-0.04260,-19.9618,0.1985,-18.2137
64618770,-0.02673,-0.75232,-0.07312,20.8244,5.3817,34.6489,0.55322,-0.83069,-0.04114,-19.0916,-0.1527,-18.9466
64619771,-0.01843,-0.77478,-0.06836,20.8168,5.5420,34.9924,0.55579,-0.82898,-0.03943,-18.2214,-0.4198,-19.6565
64620770,-0.01404,-0.76233,-0.03369,21.8473,5.6947,35.1145,0.55762,-0.82727,-0.03723,-17.3588,-0.6031,-20.3206
64621770,-0.00745,-0.74670,0.01587,23.2443,5.6107,35.2977,0.55811,-0.82605,-0.03320,-16.5573,-0.7023,-20.9618
64622770,-0.01855,-0.76221,0.04187,24.4580,5.0305,35.6183,0.55835,-0.82520,-0.02771,-15.8321,-0.7405,-21.6260
64623770,-0.04626,-0.78687,0.00244,25.2901,4.2748,35.7099,0.55884,-0.82349,-0.02295,-15.2214,-0.7099,-22.2824
64624770,-0.06482,-0.80078,-0.04810,25.7634,4.4885,35.7328,0.55957,-0.82068,-0.02014,-14.7634,-0.6107,-22.9008
64625770,-0.05798,-0.83081,-0.02930,25.9924,5.7252,36.1145,0.56091,-0.81799,-0.01782,-14.4351,-0.4275,-23.4656
64626770,-0.03186,-0.87976,0.01074,26.4122,6.8015,36.5267,0.56274,-0.81604,-0.01379,-14.2137,-0.1756,-24.0153
64627770,-0.01416,-0.93579,0.01746,27.3740,7.2061,36.7328,0.56445,-0.81384,-0.00928,-14.0763,0.1298,-24.5344
64628770,-0.00952,-0.98511,0.00696,28.1985,7.4275,36.6336,0.56665,-0.81177,-0.00671,-14.0458,0.5115,-24.9847
64629770,-0.00977,-0.99304,0.02686,28.6565,7.8168,36.0458,0.56873,-0.80981,-0.00586,-14.1221,0.9771,-25.3817
64630770,-0.02466,-0.90991,0.04626,28.7176,7.7710,35.0534,0.57056,-0.80823,-0.00549,-14.3130,1.4962,-25.7481
64631770,-0.06458,-0.72559,0.02295,28.7328,7.3664,34.7176,0.57263,-0.80701,-0.00452,-14.6107,2.0229,-26.0611
64632770,-0.08447,-0.69092,-0.04456,30.0305,7.2672,37.5038,0.57397,-0.80542,-0.00256,-15.0000,2.6031,-26.3511
64633770,-0.03162,-1.19617,-0.06226,33.4275,8.3664,44.4351,0.57507,-0.80310,-0.00049,-15.4656,3.2366,-26.6107
64634770,0.05298,-2.00000,0.01172,35.5802,10.0305,50.0840,0.57629,-0.80261,0.00049,-15.9847,3.9237,-26.8092
64635770,0.08789,-2.00000,0.02686,31.4580,10.8168,47.1603,0.57825,-0.80347,0.00098,-16.5420,4.6412,-26.9237
64636771,0.06323,-2.00000,-0.03174,23.7405,11.6489,38.3740,0.58069,-0.80383,0.00183,-17.1603,5.3740,-26.9924
64637771,0.02124,-1.64771,-0.01709,20.1603,13.3817,33.0000,0.58215,-0.80493,0.00146,-17.8092,6.1527,-27.0153
64638771,0.01624,-1.47351,0.08728,23.6412,15.4427,34.0229,0.58301,-0.80627,-0.00073,-18.4580,6.9466,-26.9771
64639771,0.08997,-1.82703,0.15735,28.2443,16.5802,36.5344,0.58484,-0.80762,-0.00256,-19.1221,7.7786,-26.8702
64640771,0.17188,-2.00000,0.17468,27.9466,16.5038,35.2824,0.58691,-0.80920,-0.00403,-19.8168,8.6183,-26.7176
64641771,0.18103,-2.00000,0.17493,24.2595,15.6870,28.3969,0.59045,-0.81421,-0.00586,-21.1069,10.2748,-26.2290
64642770,0.13562,-2.00000,0.15576,22.2519,15.0229,18.0229,0.59192,-0.81689,-0.00586,-21.6870,11.1069,-25.8702
64643771,0.08789,-1.79395,0.18091,23.7481,15.3053,10.6336,0.59241,-0.81946,-0.00464,-22.2290,11.9389,-25.4504
64644770,0.07141,-1.47754,0.24133,26.5496,15.7557,9.9924,0.59204,-0.82239,-0.00427,-22.7328,12.7634,-24.9924
64645768,0.09985,-1.52405,0.29102,28.7176,16.1527,12.5344,0.59204,-0.82605,-0.00598,-23.1908,13.6107,-24.5115
64646767,0.12598,-1.72083,0.28589,28.0840,15.9008,13.7634,0.59180,-0.82983,-0.00708,-23.6183,14.4351,-23.9771
64647768,0.10168,-1.85925,0.21387,24.3435,14.9160,12.8855,0.59058,-0.83362,-0.00635,-24.0229,15.2672,-23.4046
64648768,0.04834,-1.85535,0.12146,20.9618,13.7710,11.0076,0.58936,-0.83752,-0.00586,-24.4122,16.1221,-22.7710
64649771,0.02710,-1.77466,0.08960,21.0229,13.3740,9.6870,0.58777,-0.84180,-0.00647,-24.7939,16.9695,-22.1069
64650771,0.06421,-1.73120,0.15320,21.7863,13.2366,10.2290,0.58533,-0.84485,-0.00745,-25.1832,17.7710,-21.3969
64651770,0.10156,-1.67627,0.21509,19.4504,12.3282,11.5191,0.58289,-0.84729,-0.00793,-25.5954,18.5344,-20.6031
64652770,0.10767,-1.62720,0.21631,16.0382,11.2443,13.1298,0.58118,-0.85022,-0.00793,-26.0382,19.2977,-19.7634
64653770,0.14990,-1.84009,0.27344,15.9237,12.0916,16.2137,0.57996,-0.85242,-0.00769,-26.5115,20.0611,-18.8931
64654770,0.21240,-2.00000,0.37146,19.0687,13.2366,18.6489,0.57764,-0.85437,-0.00647,-27.0229,20.8015,-17.9771
64655770,0.22034,-2.00000,0.27222,20.7710,12.5802,15.3893,0.57446,-0.85657,-0.00610,-27.5954,21.5038,-16.9924
64656770,0.19080,-2.00000,0.08801,18.6641,12.2443,7.8015,0.57141,-0.85876,-0.00732,-28.2137,22.1298,-15.9771
64657770,0.20251,-2.00000,0.17505,15.2977,14.2061,2.0229,0.56787,-0.86023,-0.00879,-28.9237,22.6947,-14.9084
64658770,0.25415,-2.00000,0.33643,13.1527,14.7557,-0.4733,0.56384,-0.86157,-0.01050,-29.7176,23.2214,-13.7863
64659771,0.25659,-2.00000,0.30579,12.6641,13.4885,-2.8855,0.56030,-0.86389,-0.01306,-30.5725,23.7481,-12.6489
64660771,0.24329,-2.00000,0.24805,11.4046,13.3206,-6.9695,0.55676,-0.86646,-0.01489,-31.4962,24.2290,-11.4885
64661770,0.26709,-2.00000,0.29480,8.6412,14.7328,-12.3664,0.55261,-0.86926,-0.01672,-32.4809,24.6412,-10.2901
64662770,0.29565,-2.00000,0.40808,5.8855,15.7328,-17.9466,0.54834,-0.87231,-0.02014,-33.5191,24.9847,-9.0458
64663771,0.31018,-2.00000,0.47485,3.4275,15.0763,-22.6260,0.54456,-0.87463,-0.02368,-34.5725,25.2595,-7.8015
64664771,0.31946,-1.81335,0.51636,2.1832,13.1374,-25.0000,0.54150,-0.87708,-0.02600,-35.6336,25.4885,-6.5191
64665771,0.33801,-1.66553,0.54785,2.5038,10.2366,-25.4046,0.53882,-0.88049,-0.02881,-36.6489,25.6870,-5.2061
64666771,0.36768,-1.63977,0.56958,3.9084,6.6183,-25.2977,0.53601,-0.88403,-0.03162,-37.5954,25.8321,-3.8702
64667771,0.38892,-1.63660,0.58301,4.5267,2.3282,-25.6718,0.53296,-0.88782,-0.03271,-38.4809,25.8931,-2.5420
64668770,0.39990,-1.56995,0.57434,3.6718,-2.1832,-26.2977,0.53027,-0.89124,-0.03357,-39.3511,25.8702,-1.2214
64669770,0.38757,-1.44727,0.53296,2.7710,-6.5954,-26.3969,0.52698,-0.89392,-0.03503,-40.1298,25.8015,0.0992
64670770,0.36865,-1.32959,0.43018,2.6641,-10.3664,-25.7176,0.52332,-0.89771,-0.03662,-40.7786,25.6947,1.3893
64671770,0.38416,-1.30908,0.30383,3.0458,-12.7405,-24.3817,0.51941,-0.90198,-0.03784,-41.3282,25.5115,2.6260
64672770,0.39465,-1.32983,0.21985,2.6794,-13.8855,-23.8626,0.51562,-0.90491,-0.03809,-41.7634,25.2672,3.8015
64673770,0.36853,-1.27686,0.16663,1.6412,-14.4809,-24.9008,0.51233,-0.90723,-0.03833,-42.0458,25.0229,4.9237
64674770,0.34912,-1.21484,0.12048,0.6794,-14.6412,-26.1069,0.50940,-0.90979,-0.03870,-42.1603,24.7557,5.9389
64675770,0.35547,-1.25427,0.13831,0.6336,-14.0382,-26.5038,0.50635,-0.91187,-0.03784,-42.1298,24.4733,6.8779
64676770,0.38220,-1.31897,0.22034,1.4885,-13.1756,-27.7023,0.50317,-0.91272,-0.03601,-41.9466,24.1832,7.6870
64677770,0.39636,-1.28979,0.23425,2.3282,-13.5420,-30.0763,0.50024,-0.91272,-0.03345,-41.6336,23.8779,8.4046
64678770,0.36804,-1.23462,0.14722,2.2290,-14.7405,-31.3359,0.49695,-0.91211,-0.02991,-41.2214,23.5573,9.0153
64679770,0.32617,-1.21228,0.07336,0.7939,-15.4580,-30.8397,0.49390,-0.91089,-0.02563,-40.7405,23.2366,9.5115
64680770,0.31299,-1.17737,0.08789,-1.3053,-15.3435,-29.8092,0.49060,-0.90894,-0.02026,-40.2061,22.9542,9.8931
64681770,0.30920,-1.13147,0.11047,-3.9160,-15.8015,-28.3053,0.48694,-0.90576,-0.01477,-39.6565,22.6794,10.1756
64682768,0.28772,-1.13403,0.07629,-6.5954,-16.8779,-26.0840,0.48206,-0.90247,-0.01038,-39.0611,22.4275,10.3511
64683768,0.28333,-1.17505,0.06702,-8.8550,-17.2824,-24.1145,0.47632,-0.89929,-0.00635,-38.4733,22.2137,10.3740
64684768,0.31104,-1.21204,0.15649,-10.6947,-16.8168,-22.9008,0.47168,-0.89661,-0.00195,-37.9466,22.0076,10.3206
64685768,0.32825,-1.23279,0.28857,-12.4580,-17.0000,-22.1985,0.46777,-0.89478,0.00195,-37.4962,21.7710,10.1603
64686767,0.32178,-1.23669,0.34961,-13.5038,-18.6489,-22.0840,0.46399,-0.89331,0.00513,-37.0916,21.4962,9.9160
64687767,0.32007,-1.27087,0.33911,-12.6565,-20.9618,-22.3130,0.45984,-0.89209,0.00781,-36.7252,21.1985,9.5649
64688772,0.32300,-1.36426,0.32764,-10.2214,-23.0382,-22.9237,0.45618,-0.89136,0.01013,-36.4198,20.8855,9.1450
64689771,0.31946,-1.42761,0.33789,-7.9008,-25.0076,-24.6870,0.45349,-0.89087,0.01355,-36.1603,20.5649,8.6260
64690770,0.30969,-1.40454,0.31006,-7.0687,-27.3435,-27.1374,0.45044,-0.89038,0.01672,-35.9466,20.2290,8.0382
64691771,0.24524,-1.36877,0.24304,-6.9695,-29.5344,-28.9389,0.44788,-0.89014,0.01758,-35.7405,19.8779,7.4122
64692770,0.15759,-1.30090,0.17749,-6.6565,-30.4504,-30.7481,0.44617,-0.89111,0.01758,-35.5115,19.5420,6.7176
64693770,0.14783,-1.18567,0.11938,-6.1069,-29.9695,-32.5344,0.44421,-0.89343,0.01721,-35.2519,19.1985,5.9542
64694770,0.17114,-1.19739,0.15784,-5.5802,-29.0992,-32.4885,0.44214,-0.89612,0.01648,-34.9924,18.8321,5.1679
64695770,0.19714,-1.30933,0.20203,-6.7023,-30.2443,-31.8168,0.44031,-0.89844,0.01550,-34.7481,18.4351,4.3435
64696767,0.16895,-1.27124,0.00806,-9.1756,-34.3130,-33.0687,0.43872,-0.90063,0.01538,-34.4733,17.9847,3.4733
64697772,0.06580,-1.10498,-0.26050,-10.2901,-37.8092,-34.5420,0.43762,-0.90308,0.01550,-34.1145,17.4733,2.5802
64698771,0.01367,-1.04028,-0.35547,-9.1298,-38.7786,-33.8092,0.43689,-0.90735,0.01453,-33.7328,16.9466,1.6641
64699770,0.01355,-1.08765,-0.27820,-6.4580,-38.3969,-32.5420,0.43640,-0.91272,0.01306,-33.3206,16.3969,0.7328
64700770,-0.00574,-1.11206,-0.29053,-5.8855,-39.0534,-32.2977,0.43713,-0.91687,0.01184,-32.8015,15.8244,-0.2290
64701770,-0.04370,-1.10156,-0.40100,-7.7252,-38.2061,-32.2290,0.43921,-0.92114,0.01160,-32.1603,15.2214,-1.1908
64702770,-0.07715,-1.11365,-0.43860,-8.3359,-34.7634,-32.2061,0.44128,-0.92529,0.01160,-31.4275,14.5954,-2.1756
64703767,-0.08044,-1.10779,-0.42749,-6.4427,-29.6794,-33.2901,0.44324,-0.92859,0.01123,-30.6183,13.9542,-3.1985
64704768,-0.01428,-1.13098,-0.32947,-5.7176,-23.2672,-34.4580,0.44568,-0.93225,0.01160,-29.7023,13.2519,-4.2443
64705768,-0.00281,-1.11865,-0.37964,-6.9542,-23.8244,-35.0382,0.44824,-0.93616,0.01172,-28.6489,12.5191,-5.3206
64706768,0.01160,-1.07605,-0.43542,-6.9542,-24.6183,-35.7710,0.45105,-0.93933,0.01160,-27.4733,11.8092,-6.4122
64707772,0.03589,-1.05164,-0.37695,-6.3740,-24.8168,-35.7939,0.45374,-0.94177,0.01221,-26.2061,11.0916,-7.5496
64708771,0.04028,-1.02771,-0.28662,-6.4580,-25.3435,-35.6107,0.45557,-0.94482,0.01318,-24.8397,10.3130,-8.6947
64709771,0.02734,-0.98547,-0.31250,-7.3511,-26.2137,-35.0763,0.45703,-0.94800,0.01514,-23.3893,9.4962,-9.8855
64710771,0.01904,-1.03076,-0.39062,-8.4580,-25.4885,-33.5878,0.45862,-0.95117,0.01855,-21.8855,8.6870,-11.1298
64711770,0.00854,-1.12537,-0.42761,-9.7405,-23.0840,-32.6565,0.45911,-0.95398,0.02258,-20.3435,7.8855,-12.4198
64712770,-0.00073,-1.06055,-0.43042,-11.3740,-19.9237,-33.9160,0.45886,-0.95569,0.02551,-18.7634,7.0916,-13.7176
64713770,0.00024,-0.83618,-0.40039,-12.7099,-17.0382,-35.4962,0.45886,-0.95642,0.02686,-17.1756,6.2366,-15.0534
64714770,0.01782,-0.71863,-0.31921,-12.3969,-14.7557,-34.7710,0.45959,-0.95605,0.02795,-15.5954,5.3435,-16.4504
64715770,0.04749,-0.79578,-0.21265,-10.8397,-13.6565,-32.7863,0.46082,-0.95593,0.02979,-14.0840,4.4504,-17.9008
64716770,0.07715,-0.91016,-0.13843,-9.6183,-13.4656,-32.0916,0.46216,-0.95520,0.03162,-12.6107,3.5878,-19.3893
64717770,0.09143,-0.95410,-0.09302,-9.3359,-13.7252,-32.7252,0.46423,-0.95374,0.03455,-11.1374,2.7481,-20.9008
64718770,0.08008,-0.92468,-0.05334,-8.9695,-14.0763,-33.4351,0.46619,-0.95190,0.03870,-9.6870,1.9237,-22.4733
64719770,0.06738,-0.82739,-0.04028,-8.2595,-14.7634,-33.5725,0.46802,-0.94995,0.04370,-8.2824,1.1069,-24.0687
64720768,0.06714,-0.75476,-0.04639,-7.8550,-15.3511,-32.3130,0.47058,-0.94836,0.04858,-6.9084,0.3588,-25.6947
64721772,0.07471,-0.80945,-0.03711,-8.3130,-15.8092,-29.6412,0.47339,-0.94556,0.05249,-5.5496,-0.3206,-27.3817
64722771,0.07642,-0.93237,-0.01196,-8.9313,-16.2595,-27.3664,0.47681,-0.94141,0.05664,-4.2366,-0.9542,-29.1679
64723770,0.07983,-1.02112,0.03174,-9.0076,-16.6260,-26.6336,0.48010,-0.93665,0.06140,-2.9618,-1.5420,-31.0229
64724770,0.08691,-1.07886,0.06946,-8.5420,-17.0687,-26.7710,0.48376,-0.93140,0.06628,-1.7405,-2.0305,-32.9466
64725770,0.08472,-1.09875,0.09387,-7.3359,-17.5496,-27.5573,0.48901,-0.92517,0.07117,-0.5878,-2.4198,-34.9313
64726770,0.07898,-1.02893,0.10083,-5.4198,-17.8626,-29.1756,0.49377,-0.91785,0.07495,0.5038,-2.6947,-36.9924
64727770,0.09094,-0.95117,0.11365,-2.9771,-17.6641,-30.3893,0.49902,-0.90979,0.07690,1.5496,-2.9084,-39.0840
64728771,0.11096,-0.99438,0.13232,-0.2443,-17.4580,-30.5115,0.50598,-0.90198,0.07837,2.5267,-3.0687,-41.2214
64729771,0.10754,-1.12842,0.11035,2.8779,-17.7710,-30.9008,0.51392,-0.89514,0.08215,3.3969,-3.1603,-43.4580
64730771,0.08582,-1.25378,0.02881,5.4351,-18.3664,-32.3053,0.52124,-0.88782,0.08557,4.1298,-3.1985,-45.7710
64731770,0.08411,-1.34033,-0.01917,6.7481,-18.1679,-33.9695,0.52759,-0.87903,0.08630,4.7328,-3.2290,-48.1603
64732768,0.09790,-1.33374,0.00623,7.1145,-17.8397,-35.8321,0.53381,-0.86987,0.08533,5.2061,-3.2519,-50.6489
64733768,0.09302,-1.16895,0.00586,6.5802,-18.4275,-37.7481,0.54004,-0.86182,0.08313,5.5496,-3.2443,-53.2519
64734771,0.06458,-0.93994,0.00635,4.9695,-19.2824,-38.0916,0.54614,-0.85437,0.08130,5.7481,-3.2824,-55.9313
64735771,0.04517,-0.83838,0.07336,3.3435,-19.9695,-36.1145,0.55151,-0.84668,0.07874,5.8244,-3.3664,-58.6718
64736771,0.05115,-0.95667,0.09351,3.6718,-21.4885,-33.4198,0.55518,-0.83899,0.07495,5.8168,-3.4656,-61.5115
64737770,0.03601,-1.19690,-0.03088,5.8397,-23.7710,-32.4122,0.56042,-0.82507,0.06519,5.6107,-3.8092,-67.5649
64738770,-0.02002,-1.34924,-0.19568,7.3893,-25.2748,-33.9542,0.56506,-0.81982,0.05835,5.4351,-4.1145,-70.7710
64739770,-0.08850,-1.24719,-0.31067,6.7099,-25.4962,-36.9847,0.56995,-0.81531,0.05017,5.2443,-4.5191,-74.0840
64740768,-0.14172,-0.99487,-0.37964,6.2977,-24.5191,-38.8397,0.57410,-0.81165,0.04053,5.0458,-5.0153,-77.5038
64741771,-0.16370,-0.87024,-0.41699,9.0611,-22.1450,-38.3359,0.57739,-0.80835,0.03040,4.9084,-5.6412,-81.0763
64742771,-0.15283,-0.95581,-0.42395,14.0916,-18.4885,-37.2595,0.57947,-0.80518,0.02026,4.8779,-6.3359,-84.7328
64743771,-0.10876,-1.10583,-0.38184,17.9160,-13.9771,-37.6641,0.58179,-0.80176,0.00916,4.9542,-7.0916,-88.4504
64744770,-0.05298,-1.19312,-0.31396,19.3359,-9.9084,-39.4504,0.58411,-0.79797,-0.00293,5.1603,-7.9771,-92.3511
64745770,-0.02393,-1.21008,-0.28223,20.5725,-7.3282,-41.6489,0.58557,-0.79492,-0.01636,5.4733,-9.0000,-96.4885
64746770,-0.02454,-1.17517,-0.30847,22.6183,-6.3435,-43.6489,0.58740,-0.79260,-0.02905,5.9466,-10.1374,-100.7863
64747770,-0.03613,-1.12463,-0.31055,23.9389,-6.1298,-44.6641,0.59021,-0.79126,-0.04077,6.6641,-11.3206,-105.1832
64748770,-0.04150,-1.09436,-0.27441,22.9237,-6.6641,-44.4427,0.59338,-0.79028,-0.05188,7.6107,-12.5496,-109.7252
64749767,-0.03796,-1.09753,-0.26477,20.4351,-7.6794,-43.5191,0.59595,-0.78931,-0.06213,8.7252,-13.8855,-114.3969
64750768,-0.02661,-1.15100,-0.29822,17.6336,-8.4198,-42.3053,0.59778,-0.78845,-0.07288,10.0382,-15.3206,-119.1908
64751768,-0.01489,-1.21252,-0.32617,14.5496,-7.8015,-41.4656,0.59961,-0.78687,-0.08447,11.5878,-16.8092,-124.0992
64752771,-0.01013,-1.16748,-0.27698,11.3893,-5.5725,-41.7252,0.60217,-0.78455,-0.09753,13.4046,-18.3435,-129.0992
64753771,-0.00293,-0.99524,-0.17981,8.7176,-3.0153,-42.2443,0.60486,-0.78235,-0.11072,15.4580,-19.9160,-134.1679
64754770,0.01428,-0.86841,-0.09790,6.9924,-1.5115,-41.0000,0.60596,-0.78040,-0.12329,17.7099,-21.5725,-139.3435
64755770,0.04456,-0.89917,-0.03284,5.7176,-1.4198,-38.4198,0.60693,-0.77844,-0.13550,20.1603,-23.3359,-144.6183
64756770,0.07971,-0.96851,0.02246,4.2672,-2.7176,-36.9695,0.60828,-0.77637,-0.14722,22.7786,-25.1832,-149.9695
64757770,0.10400,-0.96667,0.05566,3.1450,-5.1603,-37.1756,0.60962,-0.77441,-0.15918,25.5649,-27.1069,-155.3664
64758770,0.09839,-0.94238,0.07422,3.5878,-8.2824,-37.6260,0.61169,-0.77234,-0.17102,28.5191,-29.1069,-160.8244
64759770,0.06921,-0.94202,0.07458,5.1756,-11.5038,-37.6718,0.61340,-0.76929,-0.18188,31.6336,-31.1679,-166.3817
64760770,0.02905,-0.93604,0.00403,5.3588,-14.3740,-37.2901,0.61438,-0.76465,-0.19299,34.8626,-33.2977,-172.0458
64761770,-0.01257,-0.93591,-0.10071,2.9771,-15.7939,-35.9847,0.61475,-0.75952,-0.20398,38.1756,-35.5496,-177.8244
64762770,-0.03455,-0.95361,-0.17615,-0.9160,-15.5420,-34.0153,0.61487,-0.75366,-0.21362,41.5191,-37.9389,-183.7176
64763770,-0.04114,-0.96692,-0.20300,-4.2977,-14.2137,-32.1908,0.61487,-0.74756,-0.22241,44.8779,-40.4427,-189.7557
64764768,-0.05029,-0.97021,-0.17737,-6.8931,-12.8092,-30.7481,0.61548,-0.74182,-0.23071,48.2672,-43.0153,-195.9160
64765771,-0.05469,-0.97937,-0.12952,-9.1145,-12.0153,-29.4809,0.61829,-0.73596,-0.23816,51.6489,-45.6336,-202.2137
64766771,-0.04504,-0.98889,-0.08264,-10.8473,-12.0534,-28.6031,0.62256,-0.72900,-0.24475,54.9847,-48.3359,-208.6641
