t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
2420442066,0.02405,-0.98572,-0.10132,-7.0916,-3.8702,-1.9084,0.66785,-0.76697,0.03357,0.0763,1.1374,4.1221
2420443066,0.00586,-0.95593,-0.12524,-6.4351,-3.6794,-1.9924,0.66687,-0.76904,0.03552,-0.1527,1.1145,4.0687
2420444066,0.02002,-0.95605,-0.09998,-5.8168,-3.0687,-1.8244,0.66577,-0.77039,0.03674,-0.3817,1.0763,4.0076
2420445066,0.04333,-0.96375,-0.06470,-5.7557,-3.0534,-1.4962,0.66467,-0.77173,0.03674,-0.5725,1.0382,3.9466
2420446066,0.04968,-0.97144,-0.07043,-5.4656,-3.7023,-1.3893,0.66394,-0.77368,0.03735,-0.7023,1.0305,3.8779
2420447066,0.05151,-0.98999,-0.09302,-4.6412,-4.3359,-1.4122,0.66345,-0.77563,0.03967,-0.8244,1.0076,3.8244
2420448063,0.04797,-1.00903,-0.09473,-4.1603,-4.7634,-1.3588,0.66223,-0.77698,0.04236,-0.9389,0.9389,3.7710
2420449064,0.04016,-1.00928,-0.10107,-4.6260,-5.3435,-1.2061,0.66101,-0.77832,0.04333,-1.0458,0.8626,3.7023
2420450068,0.03503,-1.00476,-0.11279,-5.2748,-5.7099,-0.9466,0.66089,-0.78015,0.04321,-1.1145,0.7634,3.6031
2420451067,0.03320,-1.01465,-0.10254,-5.2901,-5.7252,-0.8092,0.66113,-0.78186,0.04346,-1.1679,0.6565,3.5038
2420452066,0.03333,-1.02490,-0.10107,-4.8244,-5.6794,-1.0076,0.66089,-0.78308,0.04468,-1.1908,0.5344,3.4198
2420453066,0.02881,-1.01953,-0.12024,-4.7023,-5.7176,-1.3206,0.66064,-0.78442,0.04602,-1.2061,0.4046,3.3130
2420454066,0.02209,-1.00647,-0.13464,-5.2366,-5.6107,-1.4122,0.65906,-0.78650,0.04724,-1.2748,0.1450,3.0382
2420455064,0.02588,-1.00562,-0.13171,-5.7099,-5.4809,-1.3282,0.65820,-0.78748,0.04688,-1.2977,-0.0076,2.8855
2420456062,0.02930,-1.03601,-0.16858,-5.7252,-5.7863,-1.1985,0.65784,-0.78748,0.04663,-1.3130,-0.1832,2.7252
2420457065,0.01550,-1.06494,-0.22522,-5.9160,-5.9618,-1.2824,0.65820,-0.78711,0.04736,-1.3206,-0.3664,2.5725
2420458063,0.00781,-1.04602,-0.24036,-6.4885,-5.5420,-1.6641,0.65869,-0.78796,0.04846,-1.3359,-0.5420,2.3969
2420459068,0.00647,-0.98669,-0.20349,-6.7405,-4.7405,-1.9695,0.65930,-0.78931,0.04907,-1.3359,-0.7328,2.1679
2420460067,0.00427,-0.95203,-0.16711,-6.3893,-4.2137,-1.7176,0.66003,-0.79077,0.04944,-1.2901,-0.9084,1.9160
2420461066,0.00916,-0.96777,-0.17432,-6.0763,-3.8931,-1.2061,0.66028,-0.79236,0.04968,-1.2290,-1.0840,1.6794
2420462066,0.01746,-0.98462,-0.16248,-6.0305,-3.3053,-0.9847,0.66077,-0.79382,0.04944,-1.1603,-1.2443,1.4656
2420463066,0.02917,-0.98743,-0.13733,-5.8626,-2.9084,-1.0687,0.66101,-0.79578,0.04895,-1.0916,-1.4046,1.2519
2420464066,0.03625,-1.00256,-0.14380,-5.1069,-3.1298,-1.2290,0.66016,-0.79724,0.04871,-1.0153,-1.5649,1.0458
2420465064,0.03320,-1.01599,-0.17102,-4.1832,-3.6031,-1.5496,0.66028,-0.79858,0.04919,-0.8931,-1.7252,0.8397
2420466064,0.02991,-0.99915,-0.16296,-3.7786,-3.7786,-1.9618,0.66199,-0.79980,0.04968,-0.7710,-1.8855,0.6641
2420467062,0.03064,-0.97791,-0.14526,-4.2214,-4.1603,-1.9313,0.66296,-0.79944,0.05017,-0.6412,-2.0305,0.5115
2420468065,0.03308,-0.97937,-0.14746,-5.0153,-4.3817,-1.4504,0.66406,-0.79858,0.05078,-0.4885,-2.1832,0.3664
2420469068,0.03589,-0.99182,-0.12903,-5.3588,-4.1679,-1.1603,0.66553,-0.79834,0.05066,-0.3206,-2.3359,0.2137
2420470066,0.03772,-1.00720,-0.12976,-5.3435,-3.9313,-1.1221,0.66675,-0.79871,0.05029,-0.1221,-2.4580,0.0687
2420471066,0.02356,-1.01770,-0.15381,-5.6718,-3.8397,-0.9847,0.66760,-0.79956,0.04907,0.0687,-2.5420,-0.0534
2420472064,0.01685,-0.99829,-0.15027,-6.4504,-3.5267,-0.8626,0.66882,-0.79993,0.04810,0.2443,-2.6489,-0.1450
2420473064,0.03101,-0.96497,-0.11792,-6.7023,-3.2824,-0.7710,0.67004,-0.79956,0.04895,0.4122,-2.7557,-0.2443
2420474064,0.04004,-0.97742,-0.08472,-5.6489,-3.3893,-0.5649,0.67029,-0.79919,0.04980,0.5954,-2.8550,-0.3359
2420475067,0.04626,-1.01526,-0.09766,-4.0992,-4.0076,-0.7405,0.67163,-0.79810,0.04919,0.7710,-2.9237,-0.3740
2420476067,0.04553,-1.01355,-0.11023,-3.2595,-4.3206,-1.4046,0.67249,-0.79602,0.04797,0.9237,-3.0000,-0.4122
2420477066,0.03735,-0.99072,-0.10803,-3.1908,-4.5038,-1.8168,0.67200,-0.79431,0.04736,1.0687,-3.1145,-0.4198
2420478066,0.02478,-0.99194,-0.12781,-2.9542,-4.6031,-1.7710,0.67139,-0.79224,0.04761,1.2061,-3.2443,-0.4122
2420479066,0.01074,-1.00757,-0.14685,-2.5649,-4.4885,-1.7557,0.67139,-0.79065,0.04761,1.3053,-3.3588,-0.3969
2420480066,0.01184,-1.01782,-0.14307,-2.6489,-3.9313,-1.7405,0.67224,-0.78918,0.04724,1.3664,-3.4504,-0.3588
2420481066,0.02356,-1.01917,-0.10901,-3.2748,-3.3664,-1.5878,0.67310,-0.78760,0.04688,1.4122,-3.5115,-0.3053
2420482066,0.03418,-1.00037,-0.06824,-3.8397,-3.0840,-1.5115,0.67346,-0.78650,0.04712,1.4580,-3.5802,-0.2214
2420483064,0.04810,-0.99487,-0.03857,-3.6031,-3.1985,-1.3740,0.67346,-0.78589,0.04822,1.4962,-3.6794,-0.1374
2420484064,0.05225,-1.02258,-0.04797,-2.7023,-3.7252,-1.2824,0.67334,-0.78540,0.04846,1.4962,-3.7939,-0.0153
2420485068,0.04175,-1.03943,-0.08093,-1.9618,-4.3664,-1.5191,0.67297,-0.78406,0.04810,1.4351,-3.8702,0.0916
2420486067,0.04248,-1.01868,-0.09546,-1.8550,-4.8321,-1.9160,0.67310,-0.78333,0.04797,1.3893,-3.9237,0.1832
2420487067,0.05029,-1.00513,-0.08655,-1.6260,-5.1756,-2.0229,0.67395,-0.78308,0.04724,1.3740,-3.9924,0.2595
2420488066,0.04578,-1.01562,-0.08325,-0.8321,-5.5725,-2.2137,0.67432,-0.78235,0.04700,1.3588,-4.0763,0.3511
2420489066,0.03687,-1.01245,-0.10510,-0.2672,-5.8397,-2.6183,0.67468,-0.78259,0.04724,1.3130,-4.1527,0.4427
2420490063,0.02942,-0.99890,-0.12268,-0.5420,-5.7405,-2.7710,0.67517,-0.78320,0.04749,1.2519,-4.2214,0.5573
2420491068,0.02100,-0.99231,-0.12756,-1.1374,-5.4504,-2.5802,0.67554,-0.78320,0.04785,1.1756,-4.3130,0.6489
2420492067,0.02258,-0.98914,-0.11780,-1.2824,-5.0611,-2.4351,0.67627,-0.78296,0.04834,1.0840,-4.3817,0.7252
2420493066,0.02368,-0.99097,-0.12378,-1.0305,-5.1221,-2.3053,0.67578,-0.78284,0.04980,0.9924,-4.4351,0.7786
2420494066,0.01648,-1.00708,-0.15540,-0.9466,-5.4122,-2.0458,0.67517,-0.78308,0.05054,0.9008,-4.4885,0.8168
2420495064,0.01807,-1.01843,-0.17322,-1.5802,-5.5420,-1.7634,0.67529,-0.78381,0.05029,0.8168,-4.5802,0.8397
2420496064,0.03003,-1.01953,-0.16357,-2.6183,-5.4580,-1.4122,0.67542,-0.78442,0.05005,0.7557,-4.6794,0.8092
2420497068,0.03052,-1.01807,-0.15710,-3.4504,-5.5267,-1.0916,0.67615,-0.78479,0.04797,0.6947,-4.7481,0.7557
2420498066,0.01843,-1.01367,-0.17725,-3.7634,-5.5038,-0.9466,0.67737,-0.78528,0.04565,0.6565,-4.8092,0.7023
2420499066,0.00903,-1.00159,-0.19690,-4.1527,-5.1985,-0.8702,0.67847,-0.78589,0.04492,0.6489,-4.8855,0.6412
2420500066,0.00781,-1.00281,-0.19568,-4.8855,-4.6794,-0.5115,0.67932,-0.78687,0.04688,0.6718,-4.9618,0.5802
2420501066,0.01392,-1.02429,-0.18152,-5.5878,-4.3130,-0.2137,0.68005,-0.78870,0.05017,0.6794,-5.0076,0.4885
2420502066,0.02429,-1.05042,-0.16504,-5.6183,-4.1145,-0.3359,0.68091,-0.79077,0.05151,0.7023,-5.0076,0.3435
2420503064,0.03418,-1.07275,-0.14453,-5.1603,-4.0916,-0.8397,0.68140,-0.79248,0.05188,0.7557,-5.0000,0.1908
2420504064,0.03967,-1.07581,-0.14697,-4.7099,-4.3588,-1.4198,0.68237,-0.79382,0.05237,0.8321,-4.9466,0.0687
2420505064,0.03589,-1.04919,-0.16223,-4.6947,-4.5420,-1.9847,0.68359,-0.79529,0.05286,0.9084,-4.8702,-0.0382
2420506062,0.03528,-1.00842,-0.14758,-4.7710,-4.3282,-2.2748,0.68469,-0.79749,0.05310,0.9695,-4.8092,-0.1298
2420507065,0.03284,-0.97864,-0.14233,-4.7557,-4.3053,-2.2824,0.68555,-0.79956,0.05249,1.0305,-4.7252,-0.2214
2420508063,0.01831,-0.97583,-0.16687,-4.7786,-4.3359,-1.9008,0.68567,-0.80090,0.05139,1.0916,-4.6107,-0.3053
2420509068,0.01697,-1.00354,-0.17981,-5.4504,-4.0305,-1.2519,0.68628,-0.80200,0.05005,1.1756,-4.4885,-0.4046
2420510067,0.02795,-1.03113,-0.15186,-6.5420,-3.5191,-0.6870,0.68701,-0.80310,0.04834,1.3130,-4.3740,-0.4885
2420511066,0.03650,-1.02478,-0.12378,-7.3588,-3.4427,-0.5649,0.68726,-0.80347,0.04749,1.4656,-4.2519,-0.5496
2420512066,0.03259,-0.99951,-0.12207,-7.1756,-3.6794,-0.6260,0.68811,-0.80396,0.04700,1.6107,-4.1298,-0.6260
2420513066,0.02490,-0.99695,-0.12183,-6.3740,-4.0153,-0.5573,0.68909,-0.80469,0.04529,1.7481,-4.0076,-0.7099
2420514066,0.02869,-1.01575,-0.12268,-5.8015,-4.3206,-0.4351,0.68958,-0.80518,0.04431,1.8702,-3.8855,-0.7557
2420515066,0.03577,-1.03027,-0.10974,-5.4656,-4.5954,-0.5954,0.68921,-0.80444,0.04468,2.0000,-3.7481,-0.7786
2420516066,0.04163,-1.03784,-0.11206,-4.8550,-4.9008,-1.0916,0.68872,-0.80310,0.04553,2.1221,-3.6107,-0.7863
2420517066,0.04028,-1.04663,-0.12988,-4.0000,-5.0763,-1.7023,0.68823,-0.80298,0.04651,2.2519,-3.4962,-0.8168
2420518066,0.02356,-1.04236,-0.15808,-3.9389,-5.1756,-2.0687,0.68835,-0.80298,0.04724,2.3893,-3.3435,-0.8550
2420519066,0.00769,-1.02197,-0.19202,-5.1985,-5.0611,-1.9542,0.68958,-0.80249,0.04858,2.4962,-3.2061,-0.8702
2420520064,0.00171,-1.00842,-0.19202,-6.8244,-4.5420,-1.4504,0.69043,-0.80188,0.04932,2.5802,-3.0916,-0.9160
2420521067,0.01221,-1.01367,-0.16235,-7.6641,-3.9389,-1.0076,0.69080,-0.80078,0.04858,2.6794,-2.9695,-0.9542
2420522067,0.02625,-1.03210,-0.13696,-7.6947,-3.5649,-0.8626,0.69165,-0.79895,0.04834,2.8015,-2.8244,-1.0000
2420523066,0.02881,-1.03906,-0.13232,-7.7405,-3.5344,-0.9695,0.69202,-0.79712,0.04773,2.9008,-2.6260,-1.0458
2420524066,0.02441,-1.02722,-0.13269,-8.1450,-3.6260,-1.0458,0.69263,-0.79504,0.04749,2.9542,-2.4122,-1.0992
2420525067,0.01965,-1.01758,-0.14001,-8.5878,-4.2366,-0.8015,0.69421,-0.79260,0.04834,2.9466,-2.2137,-1.1603
2420526066,0.01355,-1.00574,-0.14258,-7.9618,-4.2977,-1.0611,0.69592,-0.79089,0.04907,2.8931,-2.0076,-1.1756
2420527066,0.01355,-0.97412,-0.13599,-7.1374,-4.1527,-1.5115,0.69812,-0.78955,0.04956,2.8473,-1.8015,-1.1756
2420528066,0.01904,-0.95422,-0.11548,-6.7939,-3.9008,-1.5038,0.70032,-0.78894,0.04944,2.8092,-1.5878,-1.1985
2420529066,0.02625,-0.95410,-0.10059,-7.2519,-3.8779,-1.1145,0.70190,-0.78857,0.04858,2.7405,-1.3588,-1.2519
2420530066,0.03467,-0.97070,-0.10315,-7.8855,-3.9695,-0.7405,0.70239,-0.78809,0.04736,2.6412,-1.1374,-1.3282
2420531064,0.04004,-0.99207,-0.11169,-8.2595,-4.1298,-0.5496,0.70203,-0.78833,0.04614,2.5496,-0.9084,-1.3740
2420532067,0.04199,-1.00537,-0.11316,-8.1374,-4.1908,-0.5802,0.70154,-0.78857,0.04529,2.4580,-0.6641,-1.3817
2420533067,0.04321,-1.00269,-0.10864,-7.7328,-4.4580,-0.7939,0.70117,-0.78857,0.04443,2.3588,-0.4122,-1.3969
2420534067,0.03674,-0.98987,-0.11121,-7.4427,-4.9160,-0.8473,0.70117,-0.78906,0.04309,2.2595,-0.1603,-1.4122
2420535067,0.02698,-0.99060,-0.12146,-7.4046,-5.4198,-0.6183,0.70044,-0.79028,0.04224,2.1832,0.0763,-1.4427
2420536067,0.02100,-0.99963,-0.14136,-7.4809,-5.6260,-0.4351,0.69897,-0.79077,0.04199,2.1221,0.2824,-1.4580
2420537066,0.02124,-1.00562,-0.14587,-7.4962,-5.4198,-0.4046,0.69702,-0.79016,0.04077,2.0611,0.4733,-1.4504
2420538063,0.01892,-1.01196,-0.15039,-7.4198,-5.1374,-0.4733,0.69495,-0.78967,0.03906,2.0229,0.7023,-1.4122
2420539068,0.01257,-1.00940,-0.16858,-7.2443,-4.9084,-0.6870,0.69299,-0.78955,0.03748,1.9847,0.9313,-1.3435
2420540067,0.00977,-0.99744,-0.18384,-7.1756,-4.5725,-0.8855,0.69128,-0.78882,0.03662,1.9313,1.1527,-1.2748
2420541066,0.01306,-0.99268,-0.17383,-7.3511,-4.2290,-0.8855,0.68958,-0.78845,0.03662,1.8779,1.3588,-1.2214
2420542066,0.02271,-1.00684,-0.16016,-7.5191,-4.1298,-0.7405,0.68811,-0.78870,0.03857,1.8244,1.5573,-1.1985
2420543066,0.03223,-1.03088,-0.14966,-7.3130,-4.1450,-0.7634,0.68713,-0.78870,0.04163,1.7786,1.7481,-1.1450
2420544066,0.03589,-1.04382,-0.14050,-6.9618,-4.2137,-1.0305,0.68579,-0.78772,0.04272,1.7176,1.9008,-1.0916
2420545066,0.03040,-1.03430,-0.15222,-6.9771,-4.3969,-1.2901,0.68433,-0.78638,0.04333,1.6260,2.0382,-1.0611
2420546064,0.01843,-1.00549,-0.16650,-7.5038,-4.4275,-1.2748,0.68286,-0.78613,0.04382,1.5267,2.1374,-1.0153
2420547068,0.01562,-0.99060,-0.16919,-8.1756,-4.2748,-0.8397,0.68213,-0.78564,0.04297,1.4046,2.2443,-0.9237
2420548067,0.02063,-1.00085,-0.16357,-8.7099,-4.0611,-0.3435,0.68188,-0.78467,0.04260,1.3053,2.3588,-0.8168
2420549067,0.02856,-1.01111,-0.15002,-8.9237,-3.8702,-0.2290,0.68054,-0.78418,0.04309,1.2443,2.4809,-0.7405
2420550067,0.04211,-1.00488,-0.13696,-8.8092,-3.7481,-0.5115,0.67920,-0.78357,0.04321,1.1679,2.5802,-0.7099
2420551067,0.04272,-0.99573,-0.13171,-8.3969,-3.9084,-0.8168,0.67859,-0.78296,0.04395,1.0687,2.6489,-0.6947
2420552066,0.03430,-0.99377,-0.12939,-8.0229,-4.1756,-0.9695,0.67773,-0.78223,0.04529,0.9618,2.6870,-0.6412
2420553067,0.03308,-0.99438,-0.13696,-7.9466,-4.5420,-0.9695,0.67651,-0.78174,0.04553,0.7328,2.7099,-0.5649
2420554066,0.02942,-1.00037,-0.13696,-7.8168,-4.6641,-0.9389,0.67627,-0.78186,0.04553,0.6260,2.7176,-0.5573
2420555066,0.02856,-1.00854,-0.13623,-7.2748,-4.6947,-1.0229,0.67517,-0.78198,0.04565,0.5115,2.6947,-0.5420
2420556064,0.02783,-1.01245,-0.14819,-6.6794,-4.7176,-1.1679,0.67346,-0.78125,0.04639,0.4046,2.6718,-0.5191
2420557067,0.02441,-1.00671,-0.16028,-6.9160,-4.6183,-1.0305,0.67236,-0.78064,0.04810,0.2824,2.6412,-0.4885
2420558066,0.02380,-1.00098,-0.16724,-7.8550,-4.4504,-0.6260,0.67224,-0.78088,0.04993,0.1832,2.6031,-0.4504
2420559064,0.01868,-0.99304,-0.17175,-8.7634,-4.2901,-0.2824,0.67236,-0.78149,0.05005,0.0840,2.5420,-0.3969
2420560062,0.02112,-0.98926,-0.16345,-9.1756,-3.9618,-0.0840,0.67249,-0.78198,0.04907,-0.0076,2.4580,-0.3130
2420561065,0.03369,-1.00525,-0.12549,-9.1145,-3.5802,0.0000,0.67334,-0.78235,0.04822,-0.0992,2.3664,-0.2290
2420562068,0.03967,-1.02661,-0.10718,-8.8244,-3.7634,-0.1603,0.67395,-0.78381,0.04810,-0.1832,2.2595,-0.1374
2420563067,0.03284,-1.03162,-0.12305,-8.4427,-4.1985,-0.5954,0.67407,-0.78540,0.04846,-0.2748,2.1374,-0.0992
2420564067,0.02625,-1.02820,-0.13281,-7.9924,-4.4046,-0.9542,0.67419,-0.78650,0.04919,-0.3588,2.0076,-0.0305
2420565066,0.02490,-1.02527,-0.12915,-7.6565,-4.4656,-1.2137,0.67346,-0.78723,0.05078,-0.3969,1.8931,0.0305
2420566066,0.02148,-1.01099,-0.13171,-7.3588,-4.5878,-1.4580,0.67285,-0.78784,0.05127,-0.4275,1.7939,0.0916
2420567066,0.02014,-0.99182,-0.13354,-6.9847,-4.5496,-1.6794,0.67310,-0.78845,0.05066,-0.4809,1.6794,0.1679
2420568067,0.02515,-0.98169,-0.12317,-6.7634,-4.3664,-1.6718,0.67297,-0.78870,0.05139,-0.5344,1.5420,0.2519
2420569066,0.02820,-0.97961,-0.12183,-7.0534,-4.3588,-1.4580,0.67261,-0.78809,0.05151,-0.5649,1.4275,0.3359
2420570066,0.02429,-0.98120,-0.14355,-7.5802,-4.5267,-1.1603,0.67236,-0.78748,0.05029,-0.5878,1.2824,0.3969
2420571066,0.01868,-0.98328,-0.15747,-7.9695,-4.5267,-0.9237,0.67249,-0.78784,0.04871,-0.6031,1.1298,0.4733
2420572066,0.01953,-0.98438,-0.14380,-8.2290,-4.4122,-0.7328,0.67297,-0.78955,0.04773,-0.5954,0.9542,0.5115
2420573063,0.02332,-0.98450,-0.13293,-8.4275,-4.5191,-0.5420,0.67358,-0.79138,0.04834,-0.6031,0.7863,0.5344
2420574062,0.02393,-0.98486,-0.13513,-8.4198,-4.6794,-0.3969,0.67334,-0.79224,0.04871,-0.6260,0.6565,0.5496
2420575065,0.02209,-0.98145,-0.13391,-8.2595,-4.6565,-0.3969,0.67285,-0.79248,0.04834,-0.6260,0.5344,0.5573
2420576068,0.01978,-0.98022,-0.13159,-8.1221,-4.5649,-0.3282,0.67310,-0.79285,0.04822,-0.5878,0.4198,0.5954
2420577067,0.01917,-0.99170,-0.14844,-8.0916,-4.5725,-0.1832,0.67419,-0.79285,0.04810,-0.5496,0.2977,0.6336
2420578067,0.01941,-1.00732,-0.16284,-7.8779,-4.4275,-0.2290,0.67517,-0.79211,0.04761,-0.5115,0.1908,0.6336
2420579066,0.02246,-1.00549,-0.15503,-7.5802,-4.2214,-0.5573,0.67578,-0.79175,0.04688,-0.4351,0.0763,0.6260
2420580066,0.02344,-0.99292,-0.14917,-7.3893,-4.2214,-0.7634,0.67566,-0.79187,0.04700,-0.3130,-0.0382,0.6107
2420581066,0.02014,-0.98901,-0.14795,-7.4198,-4.3817,-0.7099,0.67432,-0.79211,0.04785,-0.2137,-0.0992,0.5954
2420582064,0.02380,-0.98804,-0.14001,-7.3435,-4.3969,-0.6870,0.67334,-0.79297,0.04773,-0.1145,-0.1527,0.5802
2420583068,0.02844,-0.98267,-0.11938,-6.9160,-4.2595,-0.8168,0.67346,-0.79431,0.04736,-0.0076,-0.2290,0.5496
2420584067,0.02795,-0.99670,-0.10864,-6.3130,-4.3053,-0.7557,0.67346,-0.79504,0.04749,0.0992,-0.3053,0.5267
2420585066,0.02856,-1.03821,-0.13708,-6.2061,-4.6336,-0.5267,0.67371,-0.79456,0.04822,0.2214,-0.3664,0.5038
2420586064,0.02661,-1.06726,-0.16882,-6.6412,-4.7328,-0.4885,0.67419,-0.79395,0.04919,0.3359,-0.4351,0.4809
2420587064,0.02258,-1.05713,-0.16846,-7.2290,-4.5191,-0.7481,0.67456,-0.79395,0.04932,0.4275,-0.5038,0.4046
2420588064,0.01794,-1.03076,-0.16711,-7.5496,-4.5115,-0.9160,0.67383,-0.79419,0.04822,0.4885,-0.5649,0.3053
2420589064,0.01160,-1.01636,-0.17871,-7.7786,-4.6107,-0.7939,0.67236,-0.79419,0.04773,0.5420,-0.6107,0.2214
2420590064,0.01160,-1.01465,-0.17456,-8.0382,-4.4580,-0.6183,0.67175,-0.79407,0.04822,0.5878,-0.6718,0.1527
2420591067,0.02039,-1.00623,-0.14978,-8.3740,-4.0840,-0.6489,0.67175,-0.79358,0.04932,0.6260,-0.7634,0.0763
2420592067,0.02563,-0.98462,-0.13354,-8.3130,-3.9084,-0.8855,0.67175,-0.79358,0.04919,0.6565,-0.8550,-0.0153
2420593066,0.02319,-0.96265,-0.12439,-7.5878,-3.7863,-1.1985,0.67212,-0.79321,0.04834,0.6947,-0.9084,-0.0763
2420594066,0.02283,-0.97070,-0.12634,-6.5496,-3.8244,-1.1908,0.67261,-0.79236,0.04822,0.7176,-0.9389,-0.1298
2420595066,0.02295,-1.01025,-0.13928,-6.1374,-4.0000,-0.9237,0.67236,-0.79199,0.04785,0.7328,-0.9695,-0.1908
2420596064,0.02332,-1.03882,-0.15540,-6.4733,-4.3359,-0.7481,0.67224,-0.79248,0.04736,0.7252,-0.9847,-0.2672
2420597067,0.02747,-1.04395,-0.15967,-6.8168,-4.4504,-0.8550,0.67297,-0.79297,0.04651,0.7405,-0.9847,-0.3740
2420598066,0.02808,-1.04248,-0.15271,-6.6947,-4.5038,-0.9695,0.67407,-0.79236,0.04529,0.7786,-0.9618,-0.4962
2420599067,0.02563,-1.03271,-0.14697,-6.7481,-4.4733,-1.0534,0.67480,-0.79114,0.04480,0.8397,-0.9695,-0.6260
2420600066,0.01843,-1.00940,-0.14856,-7.3893,-4.5496,-1.0229,0.67517,-0.79028,0.04456,0.8626,-1.0229,-0.7481
2420601066,0.01477,-0.99414,-0.15405,-8.2214,-4.4656,-0.7786,0.67590,-0.78992,0.04395,0.8779,-1.0611,-0.8702
2420602066,0.01636,-0.99707,-0.15076,-8.6183,-4.3130,-0.5496,0.67615,-0.79102,0.04382,0.9237,-1.0611,-1.0000
2420603066,0.01611,-1.00525,-0.14600,-8.3130,-4.2061,-0.6565,0.67590,-0.79211,0.04517,0.9924,-1.0458,-1.1450
2420604064,0.01648,-1.01819,-0.15820,-7.7023,-4.3588,-0.8855,0.67590,-0.79126,0.04688,1.0611,-1.0611,-1.2901
2420605064,0.01624,-1.02722,-0.16394,-7.3282,-4.3282,-1.1603,0.67676,-0.79016,0.04736,1.0992,-1.0916,-1.4504
2420606064,0.01489,-1.00049,-0.14929,-7.2366,-4.2061,-1.5496,0.67786,-0.78906,0.04688,1.1221,-1.0992,-1.5725
