t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
2442047064,-0.00171,-0.98914,-0.15857,-8.6947,-3.7939,-1.0076,0.67126,-0.75916,0.17847,0.2595,1.2977,-3.0916
2442048064,-0.00500,-0.98169,-0.16028,-8.0076,-3.5954,-1.3969,0.67114,-0.75964,0.18005,0.2443,1.2290,-3.0611
2442049067,-0.00671,-0.95752,-0.16211,-7.4580,-3.4580,-1.7481,0.67212,-0.75977,0.17957,0.2214,1.1985,-3.0611
2442050066,-0.01538,-0.95642,-0.16772,-7.1069,-3.3740,-1.7328,0.67407,-0.75964,0.17847,0.1832,1.1603,-3.0382
2442051066,-0.01147,-0.97827,-0.17029,-7.0992,-3.1221,-1.5420,0.67407,-0.75940,0.17712,0.1527,1.1145,-3.0229
2442052066,-0.00232,-0.99097,-0.14917,-7.3282,-2.7863,-1.6107,0.67371,-0.75928,0.17627,0.1298,1.0840,-3.0076
2442053066,0.00659,-0.99707,-0.12939,-7.5649,-2.6183,-1.6947,0.67395,-0.75903,0.17603,0.1145,1.0687,-3.0076
2442054066,0.01294,-1.00952,-0.13293,-7.8473,-2.7176,-1.6031,0.67395,-0.75879,0.17578,0.0992,1.0534,-3.0153
2442055066,0.00940,-1.01294,-0.14526,-8.3893,-2.9313,-1.4733,0.67407,-0.75854,0.17529,0.0687,1.0687,-3.0153
2442056064,0.00525,-1.00134,-0.15503,-9.3511,-3.1221,-1.2061,0.67383,-0.75732,0.17542,0.0229,1.1145,-3.0305
2442057064,0.00574,-0.99377,-0.13806,-10.2901,-3.1450,-0.6947,0.67444,-0.75696,0.17542,-0.0229,1.1603,-3.0611
2442058064,0.01550,-0.99109,-0.11389,-10.6870,-3.3053,-0.3817,0.67627,-0.75732,0.17554,-0.0840,1.1908,-3.0763
2442059067,0.02991,-0.98535,-0.09900,-10.2061,-3.5191,-0.4198,0.67761,-0.75708,0.17603,-0.1298,1.2137,-3.0992
2442060067,0.02759,-0.98242,-0.10413,-9.3664,-3.9542,-0.6794,0.67822,-0.75708,0.17688,-0.1527,1.2443,-3.1603
2442061067,0.01343,-0.97900,-0.12561,-8.6718,-4.3359,-0.9695,0.67896,-0.75781,0.17810,-0.1679,1.3130,-3.2137
2442062066,0.00281,-0.97327,-0.15625,-8.3206,-4.6794,-1.2061,0.67969,-0.75867,0.17810,-0.1832,1.4046,-3.2672
2442063066,-0.00317,-0.98230,-0.17456,-7.7023,-4.5878,-1.3359,0.67969,-0.75867,0.17664,-0.1832,1.4885,-3.3282
2442064066,-0.01074,-0.99158,-0.16772,-6.7405,-4.2290,-1.7786,0.68030,-0.75830,0.17590,-0.1603,1.5573,-3.3969
2442065066,-0.01550,-0.98108,-0.15540,-5.8397,-3.7099,-2.3359,0.68127,-0.75842,0.17578,-0.1679,1.6183,-3.4427
2442066066,-0.01672,-0.97900,-0.15625,-5.7481,-3.4122,-2.3053,0.68176,-0.75952,0.17517,-0.1679,1.6794,-3.4962
2442067064,-0.01794,-1.00281,-0.16541,-6.5038,-3.0000,-1.7481,0.68274,-0.76074,0.17542,-0.1450,1.7557,-3.5649
2442068068,-0.00916,-1.03333,-0.16309,-7.4351,-2.5115,-1.3053,0.68372,-0.76172,0.17627,-0.1450,1.8321,-3.6260
2442069067,0.00012,-1.05090,-0.15979,-8.1145,-2.2443,-1.1298,0.68347,-0.76245,0.17676,-0.1603,1.9008,-3.6565
2442070066,0.00659,-1.04578,-0.15027,-8.7176,-2.2443,-1.1221,0.68250,-0.76245,0.17712,-0.1679,2.0000,-3.6489
2442071066,0.01965,-1.01709,-0.13037,-9.1374,-2.3740,-1.2061,0.68188,-0.76282,0.17737,-0.1603,2.1298,-3.6031
2442072066,0.03088,-0.98206,-0.09644,-9.2290,-2.6870,-1.2443,0.68176,-0.76392,0.17896,-0.1374,2.2595,-3.5038
2442073064,0.02954,-0.96411,-0.06848,-9.0611,-3.2901,-1.1374,0.68140,-0.76465,0.18115,-0.1069,2.3588,-3.4351
2442074068,0.02271,-0.97949,-0.08337,-8.6641,-4.1374,-1.0153,0.68115,-0.76526,0.18152,-0.0611,2.4427,-3.3664
2442075067,0.01221,-1.00952,-0.12305,-8.1603,-4.7634,-1.0840,0.68127,-0.76514,0.18054,-0.0076,2.5496,-3.2443
2442076066,0.00623,-1.02087,-0.13733,-7.6947,-4.7481,-1.4504,0.68127,-0.76416,0.18005,0.0382,2.6870,-3.0992
2442077063,0.00793,-1.01282,-0.13147,-7.1298,-4.5649,-1.9313,0.68115,-0.76245,0.18079,0.0840,2.8168,-2.9695
2442078068,0.00439,-1.01001,-0.14148,-6.6489,-4.5725,-2.1298,0.68054,-0.76025,0.18140,0.1298,2.9237,-2.8550
2442079066,-0.00403,-0.99976,-0.16467,-6.8473,-4.5420,-2.1145,0.67969,-0.75867,0.18115,0.1756,3.0000,-2.7481
2442080066,-0.01294,-0.98230,-0.17993,-7.4427,-4.2672,-1.9618,0.67920,-0.75696,0.18079,0.1985,3.0458,-2.6412
2442081066,-0.01343,-0.98279,-0.17883,-7.9466,-3.8321,-1.5954,0.67871,-0.75464,0.18091,0.1679,3.0992,-2.5267
2442082063,-0.00757,-1.00989,-0.18140,-8.1603,-3.6107,-1.1527,0.67834,-0.75256,0.18091,0.1221,3.1832,-2.3969
2442083064,-0.00647,-1.03186,-0.18823,-8.1985,-3.5115,-1.0916,0.67786,-0.75000,0.18213,0.0687,3.2748,-2.2443
2442084064,-0.00085,-1.02234,-0.17932,-8.3130,-3.3130,-1.2672,0.67700,-0.74744,0.18347,0.0000,3.3511,-2.1069
2442085068,0.00269,-1.00220,-0.16260,-8.6107,-3.3206,-1.2977,0.67505,-0.74622,0.18469,-0.1145,3.4427,-1.8931
2442086067,0.00049,-0.98340,-0.16370,-8.8550,-3.5725,-1.2519,0.67419,-0.74707,0.18652,-0.1832,3.4504,-1.8092
2442087066,0.00232,-0.97253,-0.15894,-8.4580,-3.5496,-1.3359,0.67358,-0.74731,0.18701,-0.2748,3.4656,-1.7710
2442088066,0.00659,-0.98242,-0.14197,-7.6412,-3.4351,-1.5344,0.67334,-0.74731,0.18616,-0.3740,3.4733,-1.7557
2442089066,0.00366,-0.99951,-0.15320,-7.1221,-3.5267,-1.8092,0.67358,-0.74744,0.18713,-0.4427,3.4809,-1.7405
2442090066,0.00049,-0.99609,-0.15222,-6.9466,-3.2748,-2.1756,0.67273,-0.74780,0.18909,-0.4809,3.4809,-1.7557
2442091066,0.00256,-0.98352,-0.12964,-6.9237,-3.0000,-2.3664,0.67090,-0.74780,0.19031,-0.5115,3.4504,-1.7710
2442092066,0.00562,-0.98560,-0.11792,-7.0534,-3.0153,-2.1679,0.66980,-0.74744,0.19080,-0.5420,3.3893,-1.8168
2442093066,0.00183,-0.99890,-0.14331,-7.2595,-3.3893,-1.8550,0.66858,-0.74695,0.19043,-0.5420,3.3206,-1.8931
2442094066,-0.00208,-0.99231,-0.15527,-7.4427,-3.3053,-1.8244,0.66724,-0.74622,0.18994,-0.5573,3.2366,-1.9847
2442095067,0.00244,-0.96338,-0.13489,-7.9237,-3.0611,-1.7405,0.66663,-0.74597,0.18909,-0.5878,3.1756,-2.0687
2442096066,0.00220,-0.94617,-0.11292,-8.2901,-3.1069,-1.3359,0.66565,-0.74683,0.18884,-0.5954,3.0840,-2.1527
2442097066,-0.00488,-0.94080,-0.11609,-8.3817,-3.5191,-0.9847,0.66504,-0.74768,0.18970,-0.5878,2.9771,-2.2595
2442098066,-0.00378,-0.95142,-0.12512,-8.1527,-3.6107,-0.7710,0.66431,-0.74829,0.19006,-0.5573,2.8779,-2.3664
2442099063,0.00183,-0.98328,-0.11548,-7.9618,-3.6107,-0.5573,0.66223,-0.74902,0.18921,-0.5267,2.7634,-2.4733
2442100067,0.00452,-1.00378,-0.11755,-7.8855,-3.7328,-0.5954,0.65991,-0.74939,0.18860,-0.4962,2.6336,-2.5725
2442101067,0.00146,-0.99060,-0.12646,-7.6947,-3.8473,-0.9771,0.65833,-0.74915,0.18933,-0.4504,2.4504,-2.6794
2442102067,-0.00134,-0.97375,-0.12012,-7.2824,-3.7023,-1.1756,0.65747,-0.74817,0.19031,-0.3740,2.2748,-2.7710
2442103067,0.00598,-0.97339,-0.10107,-7.0611,-3.5725,-1.0992,0.65771,-0.74731,0.19067,-0.2824,2.1145,-2.8550
2442104066,0.00525,-0.97583,-0.10693,-7.0458,-3.7481,-1.0687,0.65759,-0.74670,0.19092,-0.2061,1.9924,-2.9160
2442105066,0.00378,-0.98779,-0.11731,-6.9542,-3.7481,-1.0305,0.65735,-0.74622,0.19128,-0.1756,1.8702,-3.0153
2442106066,0.00977,-1.01001,-0.11804,-7.0000,-3.6641,-0.9924,0.65808,-0.74573,0.19141,-0.1450,1.7099,-3.1221
2442107066,0.00220,-1.01086,-0.13965,-7.8626,-4.0458,-1.0458,0.65869,-0.74451,0.19177,-0.0992,1.5191,-3.2061
2442108066,0.00159,-1.00098,-0.13635,-8.1603,-3.9771,-0.9618,0.65918,-0.74402,0.19141,-0.0534,1.3435,-3.2595
2442109066,0.00073,-0.98767,-0.11523,-8.4046,-3.9695,-0.8779,0.65979,-0.74402,0.19104,-0.0153,1.1832,-3.2824
2442110066,0.00037,-0.97461,-0.11401,-8.4962,-4.1221,-0.7176,0.66028,-0.74341,0.19165,0.0382,1.0305,-3.3206
2442111066,0.00317,-0.98694,-0.11450,-8.1908,-4.1069,-0.5038,0.66040,-0.74207,0.19238,0.1069,0.8626,-3.3435
2442112064,0.00732,-1.01086,-0.10315,-7.6947,-3.9466,-0.5420,0.66125,-0.74146,0.19250,0.1145,0.7099,-3.3359
2442113064,0.01172,-1.01355,-0.09485,-7.3282,-3.9847,-0.8550,0.66260,-0.74207,0.19275,0.0840,0.5802,-3.3206
2442114068,0.00830,-1.00000,-0.12244,-7.0840,-4.3435,-1.1221,0.66406,-0.74207,0.19409,0.0458,0.4656,-3.3053
2442115066,-0.00146,-0.99731,-0.14197,-6.8321,-4.4656,-1.2214,0.66614,-0.74133,0.19556,0.0076,0.3206,-3.2519
2442116066,-0.00098,-1.00793,-0.14380,-6.8092,-4.5344,-1.1756,0.66785,-0.74060,0.19592,-0.0153,0.1527,-3.1603
2442117066,0.00500,-1.00977,-0.14954,-7.0153,-4.5725,-1.2137,0.66846,-0.74072,0.19678,-0.0611,0.0229,-3.0687
2442118064,0.00476,-0.99158,-0.14539,-7.1221,-4.4580,-1.4427,0.66919,-0.74133,0.19885,-0.1069,-0.0611,-2.9924
2442119064,0.00317,-0.96814,-0.13354,-7.0458,-4.2366,-1.5802,0.67078,-0.74133,0.20056,-0.1679,-0.1679,-2.8626
2442120064,-0.00073,-0.96802,-0.14172,-7.2137,-4.2824,-1.2519,0.67249,-0.74121,0.20056,-0.2519,-0.2748,-2.7023
2442121068,-0.00842,-0.99634,-0.15662,-7.7939,-4.1985,-0.6641,0.67432,-0.74084,0.19946,-0.3511,-0.3588,-2.5496
2442122067,-0.00635,-1.02039,-0.14758,-8.3359,-3.8779,-0.4275,0.67603,-0.74036,0.19946,-0.4427,-0.4046,-2.4122
2442123067,0.00171,-1.01196,-0.13647,-8.3282,-3.6183,-0.6489,0.67676,-0.74011,0.19958,-0.5496,-0.4427,-2.2901
2442124066,0.00000,-0.99426,-0.13074,-7.7405,-3.6641,-0.8550,0.67725,-0.73987,0.19922,-0.6794,-0.4809,-2.1527
2442125066,0.00000,-0.98938,-0.13586,-7.3588,-3.8092,-0.7863,0.67773,-0.74060,0.19897,-0.7863,-0.5191,-2.0153
2442126064,0.00439,-0.99243,-0.12830,-7.5573,-3.9008,-0.5725,0.67859,-0.74170,0.19849,-0.8626,-0.5267,-1.8473
2442127063,0.00916,-1.00354,-0.11047,-7.8473,-4.0000,-0.3969,0.67981,-0.74170,0.19739,-0.9313,-0.5038,-1.6794
2442128068,0.01526,-1.02014,-0.12598,-7.7023,-4.3893,-0.4351,0.68042,-0.74097,0.19788,-0.9847,-0.5038,-1.5267
2442129067,0.01208,-1.03015,-0.14685,-7.1908,-4.5191,-0.7710,0.68018,-0.74060,0.19922,-1.0382,-0.5267,-1.4122
2442130066,0.00525,-1.01550,-0.14917,-6.9847,-4.5038,-1.1908,0.68079,-0.74170,0.19946,-1.0763,-0.5573,-1.2901
2442131067,-0.00122,-0.99719,-0.14868,-7.2595,-4.5725,-1.2366,0.68140,-0.74316,0.19861,-1.1069,-0.5496,-1.1756
2442132066,-0.00647,-0.99719,-0.15796,-7.8931,-4.7557,-0.9466,0.68152,-0.74426,0.19702,-1.1832,-0.5344,-1.0840
2442133066,-0.01038,-1.01270,-0.15479,-8.1908,-4.5878,-0.7557,0.68127,-0.74512,0.19592,-1.2366,-0.5267,-1.0076
2442134064,-0.00818,-1.02490,-0.13745,-8.0229,-4.2519,-0.9466,0.68140,-0.74597,0.19434,-1.2595,-0.4962,-0.9542
2442135068,-0.00867,-1.01489,-0.14478,-7.6718,-3.9542,-1.2977,0.68176,-0.74695,0.19324,-1.2672,-0.4427,-0.8702
2442136067,-0.01672,-0.99451,-0.15308,-7.4046,-3.5649,-1.4733,0.68152,-0.74805,0.19385,-1.2519,-0.3740,-0.7863
2442137066,-0.01245,-0.98730,-0.15662,-7.4656,-3.2290,-1.2595,0.68164,-0.74841,0.19409,-1.2137,-0.3206,-0.7328
2442138064,-0.00403,-0.99817,-0.13623,-7.7786,-2.9542,-0.8244,0.68298,-0.74890,0.19348,-1.1756,-0.2595,-0.7176
2442139064,0.00159,-1.00623,-0.11316,-8.1450,-3.0763,-0.5725,0.68530,-0.74963,0.19336,-1.1527,-0.2061,-0.7023
2442140063,0.00781,-1.01221,-0.11987,-8.0916,-3.3893,-0.5802,0.68677,-0.74988,0.19409,-1.1145,-0.1527,-0.7099
2442141068,0.01416,-1.01294,-0.11230,-7.6107,-3.5573,-0.7405,0.68713,-0.74976,0.19360,-1.0534,-0.0840,-0.7557
2442142067,0.01978,-1.00134,-0.08923,-7.2290,-3.7939,-0.9389,0.68762,-0.74976,0.19336,-0.9924,0.0000,-0.8092
2442143067,0.01721,-1.00037,-0.09412,-7.2672,-4.4504,-0.8702,0.68799,-0.75000,0.19385,-0.9618,0.0458,-0.8550
2442144066,0.00757,-1.01282,-0.13135,-7.7863,-5.0916,-0.6412,0.68823,-0.75049,0.19360,-0.9466,0.0611,-0.8702
2442145064,0.00720,-1.02832,-0.12329,-8.0458,-4.9771,-0.6260,0.68896,-0.75134,0.19336,-0.9237,0.0916,-0.9160
2442146067,0.01331,-1.02759,-0.11340,-7.9237,-4.9389,-0.9847,0.68909,-0.75159,0.19373,-0.8779,0.1221,-0.9924
2442147067,0.00537,-1.01709,-0.13074,-7.4580,-4.8702,-1.3206,0.68848,-0.75208,0.19373,-0.8550,0.1679,-1.0763
2442148067,-0.00537,-0.99744,-0.14062,-7.3359,-4.6794,-1.5954,0.68750,-0.75330,0.19360,-0.8321,0.2061,-1.1145
2442149066,-0.00708,-0.97400,-0.15039,-7.5191,-4.4046,-1.5802,0.68652,-0.75476,0.19385,-0.8015,0.2366,-1.1603
2442150063,-0.00671,-0.98059,-0.15747,-7.7099,-4.2366,-1.1832,0.68628,-0.75647,0.19397,-0.7557,0.2519,-1.2214
2442151067,-0.00500,-1.00488,-0.16907,-7.6107,-4.1756,-0.8931,0.68616,-0.75757,0.19397,-0.7023,0.2672,-1.2901
2442152066,0.00159,-1.02002,-0.16992,-7.2977,-4.0992,-0.9771,0.68616,-0.75818,0.19434,-0.6565,0.2977,-1.3664
2442153066,0.00427,-1.01184,-0.16467,-7.2366,-4.0611,-1.1450,0.68604,-0.75891,0.19519,-0.6031,0.3282,-1.4580
2442154066,-0.00122,-0.98987,-0.15088,-7.5038,-4.0763,-1.1221,0.68604,-0.75916,0.19580,-0.5344,0.3282,-1.5496
2442155064,-0.00574,-0.97437,-0.15662,-8.0229,-4.3130,-0.8702,0.68677,-0.75916,0.19629,-0.4504,0.3282,-1.6183
2442156064,-0.00635,-0.98657,-0.15735,-8.1679,-4.2672,-0.4351,0.68689,-0.75952,0.19629,-0.3588,0.3282,-1.6794
2442157064,-0.00342,-1.00940,-0.15137,-8.0000,-4.1298,-0.3435,0.68689,-0.76013,0.19617,-0.2595,0.3359,-1.7328
2442158068,0.00110,-1.00500,-0.15173,-7.7481,-3.9237,-0.7099,0.68665,-0.76038,0.19641,-0.1603,0.3359,-1.8397
2442159067,0.00818,-0.99438,-0.13501,-7.5802,-3.7099,-0.9695,0.68616,-0.76099,0.19690,-0.0534,0.3588,-1.9618
2442160066,0.00696,-0.99890,-0.13354,-7.5954,-3.8244,-0.9847,0.68701,-0.76050,0.19702,0.0458,0.3664,-2.0534
2442161066,-0.00220,-1.00085,-0.15479,-7.7786,-4.0458,-1.0840,0.68835,-0.75903,0.19592,0.1679,0.4046,-2.1221
2442162067,-0.00610,-0.98926,-0.16455,-7.9847,-3.9237,-1.2519,0.68848,-0.75867,0.19556,0.3053,0.4504,-2.1756
2442163066,-0.00073,-0.98572,-0.13208,-7.7710,-3.5344,-1.2748,0.68884,-0.75854,0.19629,0.4198,0.4580,-2.2366
2442164066,0.01025,-0.99243,-0.11572,-7.3206,-3.5649,-1.2748,0.68896,-0.75745,0.19678,0.5267,0.4809,-2.2748
2442165066,0.01050,-0.99402,-0.11890,-6.9084,-3.7328,-1.2748,0.68921,-0.75659,0.19739,0.6412,0.5038,-2.2901
2442166066,0.00647,-0.99988,-0.11731,-7.0076,-3.9542,-1.0916,0.68982,-0.75671,0.19727,0.7710,0.5496,-2.2977
2442167064,0.00745,-1.00403,-0.13159,-7.6641,-4.2290,-0.7634,0.68933,-0.75647,0.19714,0.8855,0.5878,-2.3206
2442168068,0.00391,-0.99438,-0.14014,-8.1298,-4.4275,-0.5573,0.68884,-0.75623,0.19690,0.9847,0.6183,-2.3053
2442169067,0.00391,-0.98572,-0.13855,-7.9389,-4.4733,-0.5115,0.68896,-0.75549,0.19592,1.0916,0.6412,-2.2824
2442170066,0.00464,-0.99426,-0.13599,-7.5115,-4.5344,-0.4580,0.68921,-0.75476,0.19531,1.1832,0.6794,-2.2519
2442171066,0.00415,-0.99683,-0.13538,-7.5649,-4.5420,-0.5191,0.69006,-0.75415,0.19604,1.2977,0.7405,-2.2443
2442172066,0.00183,-0.97229,-0.12415,-7.9160,-4.3588,-0.6947,0.69128,-0.75427,0.19763,1.4046,0.7939,-2.2672
2442173066,-0.00073,-0.97119,-0.11816,-7.9237,-4.2061,-0.6107,0.69153,-0.75513,0.19812,1.5038,0.8244,-2.2901
2442174064,-0.00342,-1.01172,-0.14075,-7.6947,-4.2137,-0.3511,0.69080,-0.75574,0.19714,1.5954,0.8397,-2.3206
2442175068,-0.00879,-1.04053,-0.15173,-7.5573,-4.0153,-0.4962,0.69043,-0.75635,0.19641,1.6794,0.8397,-2.3206
2442176066,-0.00854,-1.02527,-0.15198,-7.7023,-3.8702,-0.9695,0.69080,-0.75659,0.19604,1.7634,0.8626,-2.3130
2442177066,-0.00696,-0.99695,-0.13562,-7.8931,-3.7023,-1.0687,0.69141,-0.75684,0.19519,1.8321,0.9160,-2.3206
2442178066,-0.00452,-0.98511,-0.12207,-8.1221,-3.8626,-0.8092,0.69092,-0.75720,0.19482,1.9008,0.9618,-2.3511
2442179066,-0.00293,-0.98682,-0.12219,-8.1069,-4.0000,-0.5496,0.69067,-0.75745,0.19482,1.9695,0.9695,-2.3511
2442180064,0.00171,-1.00378,-0.11279,-7.9008,-3.9924,-0.3969,0.69165,-0.75793,0.19543,2.0458,0.9695,-2.3206
2442181064,0.00671,-1.01331,-0.11487,-7.7481,-4.0687,-0.4733,0.69360,-0.75659,0.19678,2.1832,1.0305,-2.2672
2442182064,0.00330,-1.00513,-0.12439,-7.6107,-4.3053,-0.6718,0.69360,-0.75635,0.19763,2.2519,1.0305,-2.2443
2442183067,-0.00208,-1.00159,-0.14502,-7.5038,-4.5496,-0.7023,0.69263,-0.75781,0.19763,2.2901,1.0611,-2.2290
2442184067,-0.00940,-1.00366,-0.15906,-7.6031,-4.7252,-0.5878,0.69092,-0.75964,0.19653,2.3435,1.0840,-2.2290
2442185067,-0.01111,-0.99353,-0.16248,-7.8473,-4.7786,-0.5878,0.69080,-0.76099,0.19580,2.4122,1.0763,-2.2137
2442186066,0.00195,-0.98669,-0.14307,-7.5115,-4.4656,-0.6870,0.69128,-0.76184,0.19629,2.4580,1.0458,-2.2137
2442187066,0.00635,-0.99133,-0.12427,-6.7863,-4.2519,-0.9008,0.69116,-0.76282,0.19751,2.5191,1.0153,-2.2214
2442188066,-0.00232,-0.98486,-0.14380,-6.5878,-4.2748,-1.1374,0.69116,-0.76404,0.19897,2.5649,1.0229,-2.2061
2442189066,-0.01306,-0.97827,-0.17139,-7.0153,-4.2519,-1.0458,0.69189,-0.76428,0.20056,2.6260,1.0458,-2.1679
2442190066,-0.01819,-0.99255,-0.18921,-7.5420,-4.0229,-0.6641,0.69324,-0.76404,0.20117,2.7099,1.0763,-2.1374
2442191064,-0.01880,-1.00488,-0.18323,-7.7634,-3.6947,-0.5267,0.69421,-0.76392,0.20203,2.8321,1.1069,-2.1450
2442192068,-0.01196,-0.99524,-0.15381,-7.6260,-3.4427,-0.6412,0.69434,-0.76404,0.20459,2.9847,1.1527,-2.1832
2442193067,-0.00745,-0.98279,-0.14099,-7.2824,-3.5420,-0.6412,0.69495,-0.76538,0.20667,3.1374,1.2137,-2.1985
2442194066,-0.00867,-0.98376,-0.14331,-6.9924,-3.6336,-0.4809,0.69531,-0.76758,0.20618,3.2748,1.2748,-2.1985
2442195066,-0.00378,-0.99316,-0.14392,-7.1603,-3.6870,-0.2214,0.69568,-0.76855,0.20557,3.4046,1.3282,-2.2290
2442196064,-0.00122,-1.01147,-0.13843,-7.6718,-3.7557,0.0992,0.69641,-0.76807,0.20593,3.5420,1.4046,-2.2901
