t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
523012068,-0.26257,-1.03052,0.24097,25.6107,3.9695,26.9237,0.52490,-0.86047,0.15381,-1.9924,-3.5038,1.4046
523013068,-0.27332,-1.07019,0.21362,22.5496,3.8244,28.5191,0.52295,-0.86011,0.15491,-1.9847,-3.5573,1.4656
523014068,-0.29089,-1.13123,0.18713,20.7634,3.7634,29.1450,0.52148,-0.86084,0.15674,-2.0000,-3.5649,1.5496
523015067,-0.31335,-1.17517,0.14490,22.7405,3.7405,27.9084,0.52148,-0.86194,0.15881,-2.0000,-3.5725,1.6107
523016068,-0.32336,-1.19531,0.09961,25.1985,4.2519,25.9237,0.52087,-0.86279,0.16211,-1.9924,-3.5878,1.6718
523017068,-0.32568,-1.15002,0.06409,24.6183,5.2672,24.3053,0.51843,-0.86426,0.16528,-1.9924,-3.6183,1.7252
523018068,-0.31152,-1.03601,0.05054,22.2214,6.3206,23.3359,0.51477,-0.86633,0.16687,-1.9847,-3.6565,1.8015
523019067,-0.29150,-0.95532,0.06018,21.1679,6.5878,23.0076,0.51196,-0.86829,0.16846,-1.9618,-3.7023,1.9084
523020067,-0.27783,-0.97046,0.08411,21.9389,6.2214,23.0458,0.51001,-0.87146,0.17065,-1.9008,-3.7405,2.0534
523021068,-0.26733,-1.01477,0.09802,22.4427,6.0458,23.1298,0.50769,-0.87463,0.17224,-1.8168,-3.7939,2.2366
523022067,-0.26953,-1.00574,0.08240,21.1603,6.3053,23.3893,0.50574,-0.87708,0.17334,-1.7252,-3.8550,2.4275
523023067,-0.27856,-0.94653,0.06946,19.1832,7.0611,24.0000,0.50342,-0.87952,0.17456,-1.6260,-3.9237,2.6412
523024068,-0.29358,-0.88416,0.10339,18.5954,7.8779,24.8855,0.50049,-0.88293,0.17566,-1.5115,-4.0458,2.8779
523025068,-0.35181,-1.09021,0.24622,19.2366,8.1145,27.5191,0.49548,-0.89160,0.17456,-1.1527,-4.3893,3.3664
523026067,-0.44080,-2.00000,0.52747,19.1908,8.3740,33.0153,0.49182,-0.89612,0.17346,-0.9008,-4.6107,3.6489
523027067,-0.43335,-2.00000,0.90051,17.0229,10.2595,33.8626,0.48853,-0.90149,0.17102,-0.6107,-4.8397,3.9466
523028068,-0.20349,-2.00000,1.44922,13.1908,18.3740,21.2595,0.48694,-0.90869,0.16748,-0.2214,-5.0916,4.2901
523029068,0.09412,-2.00000,1.99994,8.7252,26.3435,1.7939,0.48608,-0.91626,0.16272,0.2672,-5.3588,4.6718
523030067,0.31628,-1.90308,1.99994,1.8702,23.1603,-9.8168,0.48499,-0.92395,0.15808,0.8321,-5.6641,5.0611
523031067,0.53809,-1.66760,1.99994,-2.6183,7.0153,-12.3893,0.48352,-0.93372,0.15332,1.4580,-6.0000,5.4885
523032067,0.62476,-2.00000,1.99994,1.2901,-21.5878,-17.4885,0.48181,-0.94556,0.14697,2.1298,-6.3588,5.9466
523033067,0.66809,-2.00000,1.88721,7.5573,-50.7099,-31.6489,0.48047,-0.95764,0.13782,2.8473,-6.8015,6.4351
523034067,0.57361,-1.25232,1.40186,5.6641,-75.0687,-46.8168,0.48047,-0.96948,0.12830,3.6031,-7.3130,6.9618
523035067,0.19434,0.57581,0.84790,1.5191,-94.2519,-49.2443,0.48157,-0.98181,0.11975,4.4122,-7.8855,7.4885
523036067,-0.04370,1.55933,0.47192,7.9313,-102.9847,-34.9695,0.48303,-0.99548,0.10938,5.2595,-8.4809,7.9924
523037067,-0.24988,1.16235,0.10144,17.1069,-104.0382,-11.4733,0.48474,-1.00916,0.09656,6.1221,-9.0840,8.5038
523038068,-0.67102,0.16089,-0.67224,15.8626,-95.6641,10.6107,0.48718,-1.02258,0.08191,7.0305,-9.6947,9.0229
523039067,-1.05676,-0.40332,-1.51135,5.3893,-72.6718,24.5115,0.49011,-1.03699,0.06738,8.0229,-10.3206,9.5344
523040067,-1.21094,-0.27161,-1.91101,-8.5954,-43.2595,33.3130,0.49231,-1.05298,0.05493,9.0992,-10.9618,10.0229
523041067,-1.18689,-0.01050,-1.97253,-22.2824,-20.3969,42.6107,0.49463,-1.06946,0.04150,10.2824,-11.6260,10.4962
523042067,-1.14319,-0.20886,-1.95544,-32.2977,-8.4962,52.1450,0.49646,-1.08618,0.02612,11.5573,-12.2901,10.9695
523043067,-0.99023,-0.95593,-1.66882,-41.0382,0.8168,57.1908,0.49780,-1.10327,0.00903,12.9618,-12.9389,11.4122
523044068,-0.67517,-1.72498,-1.01782,-53.6031,12.3359,54.6794,0.49988,-1.12024,-0.01025,14.4809,-13.5267,11.8244
523045068,-0.42334,-1.96143,-0.49146,-67.1374,20.8779,46.5267,0.50293,-1.13782,-0.03052,16.0840,-14.0382,12.2061
523046068,-0.24695,-1.55298,-0.22498,-68.7099,25.4122,34.8702,0.50610,-1.15576,-0.05188,17.7710,-14.5191,12.5573
523047067,-0.06592,-0.88928,0.00244,-47.1221,24.6718,21.2137,0.50903,-1.17395,-0.07471,19.5267,-14.9695,12.8855
523048068,0.01477,-0.62207,0.16089,-10.8168,17.2061,9.5878,0.51147,-1.19226,-0.09888,21.3053,-15.3359,13.1756
523049067,0.02783,-0.92712,0.30798,15.9237,7.9237,3.9237,0.51331,-1.20984,-0.12341,23.0305,-15.6336,13.4198
523050068,0.01624,-1.27502,0.37854,26.2214,-0.4427,1.2137,0.51514,-1.22620,-0.14880,24.7023,-15.8779,13.6031
523051068,-0.10742,-1.21851,0.22571,35.7023,-6.7710,-3.5954,0.51758,-1.24109,-0.17590,26.3435,-16.0763,13.7328
523052068,-0.24756,-0.85840,0.07263,52.4351,-10.2519,-9.2366,0.52112,-1.25500,-0.20325,27.9237,-16.2443,13.8168
523053067,-0.27393,-0.47925,0.12048,62.5496,-10.5573,-9.5191,0.52490,-1.26709,-0.23120,29.3969,-16.4046,13.8473
523054068,-0.25244,-0.21265,0.11523,49.4733,-8.6489,-0.8168,0.52771,-1.27747,-0.25891,30.7176,-16.5191,13.8321
523055068,-0.28333,-0.07605,-0.01697,16.7786,-3.9847,13.6489,0.52881,-1.28638,-0.28625,31.8473,-16.6107,13.7634
523056068,-0.27332,-0.14868,-0.02490,-11.3435,1.2595,26.5802,0.52893,-1.29236,-0.31396,32.8015,-16.6718,13.5725
523057067,-0.15820,-0.40503,0.16101,-20.2137,4.2519,32.7023,0.52881,-1.29504,-0.34155,33.5878,-16.6565,13.3053
523058067,-0.07324,-0.67883,0.30237,-19.5802,1.3206,34.5115,0.52856,-1.29431,-0.36841,34.1527,-16.6183,12.9847
523059067,-0.05554,-0.78821,0.24695,-20.7099,-4.0229,34.9695,0.52808,-1.29187,-0.39490,34.5496,-16.5954,12.6260
523060065,-0.02673,-0.70190,0.19983,-20.0458,-6.8626,34.2595,0.52722,-1.28857,-0.42212,34.7481,-16.5496,12.1756
523061068,0.01196,-0.57080,0.27356,-8.7863,-9.3893,31.3359,0.52563,-1.28406,-0.44983,34.7786,-16.4275,11.6412
523062068,0.04700,-0.51819,0.46021,12.5573,-11.9084,26.4122,0.52417,-1.27881,-0.47620,34.6412,-16.2290,11.0305
523063068,0.04993,-0.57166,0.59473,30.2137,-13.5267,22.7176,0.52368,-1.27271,-0.50195,34.3206,-16.0305,10.3359
523064067,-0.01050,-0.61377,0.53381,35.6565,-13.6870,21.6870,0.52441,-1.26794,-0.52917,33.6794,-15.8779,9.4962
523065068,-0.08167,-0.60657,0.34619,39.4733,-14.1985,20.3893,0.52527,-1.26929,-0.55408,32.6565,-15.7252,8.4580
523066067,-0.16711,-0.67261,0.19678,49.4656,-17.8321,17.7634,0.52551,-1.27979,-0.57593,31.3282,-15.5649,7.2214
523067068,-0.23645,-0.80969,0.19165,54.1069,-23.3588,16.5344,0.52209,-1.28918,-0.59924,29.8702,-15.4427,5.7023
523068068,-0.24585,-0.90198,0.21570,47.1832,-27.3282,17.8626,0.51233,-1.28455,-0.62573,28.4580,-15.3969,4.2061
523069068,-0.30042,-0.88721,0.11963,38.0382,-29.9924,19.4733,0.49878,-1.27258,-0.65601,27.2214,-15.4122,3.3053
523070068,-0.36267,-0.76025,0.02551,37.7863,-31.6565,19.4275,0.48572,-1.26221,-0.69092,26.1145,-15.4809,3.0840
523071068,-0.35278,-0.64441,0.04846,45.5878,-32.0687,19.0687,0.47400,-1.25293,-0.72754,24.9542,-15.6260,3.1450
523072068,-0.37366,-0.70459,-0.03369,48.8015,-32.3130,21.6794,0.46216,-1.24231,-0.76245,23.5878,-15.8702,3.2137
523073067,-0.42395,-0.87793,-0.22351,41.0229,-30.0229,26.7634,0.45117,-1.23035,-0.79419,21.9389,-16.2137,3.2443
523074067,-0.44275,-0.98877,-0.31641,33.9008,-26.0992,29.9847,0.44128,-1.21875,-0.82349,19.9695,-16.7176,3.3053
523075068,-0.44653,-1.05798,-0.28540,36.1985,-22.7481,29.5038,0.43213,-1.20813,-0.85400,17.7405,-17.3969,3.4351
523076067,-0.47107,-1.19153,-0.27356,42.3053,-21.0763,27.2366,0.42334,-1.19702,-0.88501,15.2824,-18.1679,3.6107
523077067,-0.52917,-1.42627,-0.35413,44.8473,-19.0229,24.8473,0.41443,-1.18579,-0.91406,12.6031,-19.0153,3.8321
523078067,-0.55432,-1.66565,-0.35303,43.3893,-14.4580,21.6565,0.40662,-1.17468,-0.94275,9.6947,-19.9542,4.0763
523079068,-0.57629,-1.66687,-0.14612,41.5191,-9.3053,16.5802,0.39966,-1.16211,-0.97180,6.5954,-20.9542,4.3435
523080067,-0.92139,-1.82019,0.31482,44.1832,-7.9618,14.6183,0.39319,-1.14758,-0.99878,3.2977,-21.9847,4.5802
523081068,-1.35889,-2.00000,1.99994,54.3969,-5.9313,29.7634,0.38770,-1.13135,-1.02283,-0.2061,-23.0534,4.7634
523082068,-1.10205,-2.00000,1.99994,64.2672,33.1832,46.5038,0.38245,-1.11401,-1.04468,-3.9237,-24.1679,4.8550
523083068,0.41150,-2.00000,1.99994,61.5420,85.2443,21.3435,0.37756,-1.09534,-1.06458,-7.8855,-25.2748,4.8855
523084068,1.99994,-2.00000,1.99994,14.1145,80.6947,-59.1450,0.37415,-1.07568,-1.08350,-12.1374,-26.3511,4.8702
523085068,1.99994,-1.84656,0.52673,-45.3740,-7.7786,-161.9847,0.37268,-1.05591,-1.10168,-16.6718,-27.4580,4.8168
523086067,0.66968,1.99994,-1.83813,-74.1832,-119.6183,-207.0916,0.37317,-1.03674,-1.11963,-21.4275,-28.6107,4.7252
523087067,1.39954,1.99994,0.38818,-64.6489,-143.2061,-156.3511,0.37463,-1.01892,-1.13831,-26.3435,-29.7481,4.5878
523088065,1.99994,1.99994,1.99994,5.5878,-207.3588,-57.0611,0.37683,-1.00232,-1.15784,-31.3969,-30.8244,4.3588
523089069,1.91626,-1.52039,1.99994,134.2366,-250.1374,-9.6870,0.37878,-0.98669,-1.17810,-36.5725,-31.7786,4.0458
523090068,-2.00000,-2.00000,-0.64783,250.1298,-250.1374,-44.7328,0.38086,-0.97241,-1.19849,-41.8702,-32.6031,3.7099
523091068,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-72.4962,0.38416,-0.95850,-1.21912,-47.2214,-33.3053,3.3435
523092068,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-22.8397,0.38708,-0.94507,-1.23987,-52.5496,-33.8931,2.9466
523093068,-2.00000,-2.00000,-2.00000,226.9695,-250.1374,47.8473,0.38928,-0.93250,-1.25916,-57.8626,-34.2977,2.5344
523094068,-2.00000,-2.00000,-2.00000,250.1298,-198.4046,64.8626,0.39270,-0.92114,-1.27783,-63.1603,-34.4962,2.1298
523095068,-2.00000,-2.00000,-2.00000,250.1298,-105.0305,57.7786,0.39624,-0.91199,-1.29663,-68.4198,-34.4962,1.7252
523096068,-2.00000,-2.00000,-2.00000,214.0000,-67.7863,68.0458,0.39917,-0.90442,-1.31458,-73.5878,-34.2595,1.3206
523097068,-2.00000,-2.00000,-2.00000,37.2443,6.0992,89.4275,0.40393,-0.89807,-1.32959,-78.6107,-33.7557,0.9237
523098068,-2.00000,-2.00000,-1.86060,-103.5878,90.0305,81.2824,0.41003,-0.89392,-1.34192,-83.4962,-33.0458,0.5725
523099068,-1.76111,-2.00000,-1.97241,-203.9008,115.5496,44.4504,0.41626,-0.89404,-1.35583,-88.2977,-32.1298,0.3053
523100067,-0.73608,-2.00000,-1.48450,-250.1374,141.4656,-19.1832,0.42371,-0.89917,-1.37000,-92.9847,-30.9771,0.1374
523101067,-0.62646,-2.00000,0.61682,-250.1374,129.9542,-86.2137,0.43201,-0.90686,-1.38123,-97.5878,-29.5802,0.0534
523102068,0.36584,-2.00000,1.84180,-193.2977,97.5038,-120.9313,0.44055,-0.91589,-1.38953,-102.0992,-27.9695,0.0153
523103068,1.57593,-0.64905,1.99994,-108.9771,50.2214,-133.3511,0.44861,-0.92603,-1.39575,-106.5267,-26.1679,0.0000
523104068,1.02063,0.37219,1.99994,26.5725,-45.6794,-150.9160,0.45654,-0.93616,-1.40112,-110.9160,-24.1832,0.0305
523105067,0.10889,-0.04504,1.46191,175.3206,-120.5038,-175.7023,0.46436,-0.94568,-1.40759,-115.2824,-22.0153,0.1450
523106067,-0.20361,-0.74487,0.64404,248.4427,-154.5954,-186.9542,0.47168,-0.95569,-1.41406,-119.6412,-19.6947,0.3282
523107068,-1.16577,-0.65356,-0.86487,250.1298,-180.7328,-181.9542,0.47876,-0.96619,-1.41895,-123.9771,-17.2214,0.5573
523108067,-2.00000,0.09619,-2.00000,246.5802,-177.7099,-170.5344,0.48633,-0.97693,-1.42261,-128.2595,-14.5573,0.8550
523109067,-1.99011,0.59058,-2.00000,212.0840,-147.8931,-148.8092,0.49329,-0.98865,-1.42554,-132.4733,-11.6947,1.1832
523110067,-2.00000,0.16907,-2.00000,135.6794,-112.8931,-116.0000,0.49927,-1.00146,-1.42725,-136.6183,-8.7099,1.5344
523111068,-2.00000,-0.70020,-2.00000,5.8702,-59.4656,-72.7786,0.50488,-1.01514,-1.42810,-140.6565,-5.6183,1.8702
523112068,-1.81213,-0.69495,-2.00000,-165.0076,21.3206,-26.0153,0.51001,-1.02832,-1.42969,-144.5725,-2.3893,2.2137
523113067,-0.92578,0.20496,-2.00000,-250.1374,88.0992,5.8397,0.51379,-1.04150,-1.43201,-148.3740,0.9695,2.5573
523114068,-0.93298,1.51831,-2.00000,-250.1374,104.1908,17.1069,0.51672,-1.05542,-1.43457,-152.0534,4.4198,2.9160
523115064,-0.76453,1.99994,-2.00000,-250.1374,100.5725,24.3130,0.52014,-1.07043,-1.43750,-155.5038,7.9695,3.2901
523116069,-0.37817,1.51379,-1.86108,-187.5573,64.3588,43.5878,0.52356,-1.08691,-1.44043,-158.6947,11.6489,3.6260
523117068,-0.10901,-0.16760,-0.86255,-97.8702,59.6947,18.4504,0.52563,-1.10388,-1.44263,-161.6260,15.4580,3.8931
523118068,-0.03674,-0.93201,-0.07300,30.2214,50.2061,-29.6183,0.52686,-1.12170,-1.44482,-164.2595,19.3435,4.0916
523119068,-0.35510,-0.40149,-0.89954,105.7863,39.5191,-63.8626,0.52771,-1.14026,-1.44666,-166.5954,23.3359,4.2748
523120067,-0.99011,-0.04895,-1.85840,93.4275,37.0458,-60.5191,0.52881,-1.15942,-1.44897,-168.6260,27.4427,4.4122
523121068,-1.32690,-1.56287,-1.97498,52.7023,48.0534,-35.7939,0.52942,-1.17981,-1.45215,-170.2748,31.6718,4.4046
523122068,-0.84131,-2.00000,-1.19629,17.8550,65.0992,-22.4275,0.52930,-1.19934,-1.45435,-171.5420,36.0153,4.2519
523123068,-0.60754,-2.00000,-0.71936,-23.7710,62.4427,-25.6336,0.52942,-1.21814,-1.45654,-172.4351,40.4809,3.9924
523124067,-0.90088,-0.80981,-0.96680,-82.4504,57.4885,-20.7863,0.52844,-1.25378,-1.45776,-173.0076,49.9237,3.0763
523125067,-0.77283,0.52161,-1.22839,-163.5344,69.0229,5.7939,0.52869,-1.26941,-1.45679,-172.7405,54.9389,2.4504
523126068,-0.39282,-0.46033,-1.62280,-233.2290,73.4122,38.2137,0.52930,-1.28357,-1.45593,-172.0916,60.1603,1.7328
523127068,-0.56213,-2.00000,-2.00000,-237.2977,55.2214,42.1069,0.52991,-1.29565,-1.45496,-171.0611,65.5649,0.9084
523128067,-0.76758,-2.00000,-2.00000,-195.0687,39.6260,13.1221,0.53040,-1.30969,-1.45068,-169.6641,71.2901,0.0687
523129068,-0.86853,-2.00000,-2.00000,-176.8092,34.3969,-16.6489,0.53101,-1.32471,-1.44385,-167.9771,77.2443,-0.9008
523130068,-1.65063,0.21997,-2.00000,-177.7099,31.5954,-27.0992,0.53015,-1.33643,-1.43713,-166.0153,83.2443,-2.0229
523131068,-2.00000,1.21143,-2.00000,-156.8779,44.0687,-21.6260,0.52905,-1.34644,-1.42871,-163.8168,89.3359,-3.2290
523132068,-1.86768,0.20227,-2.00000,-121.1908,90.0229,-11.0916,0.52832,-1.35522,-1.41919,-161.3969,95.6565,-4.4885
523133067,-1.02136,-1.35889,-1.76404,-121.8473,130.8779,-0.4962,0.52661,-1.36292,-1.40857,-158.7863,102.1908,-5.7557
523134067,-1.54370,-1.45361,-2.00000,-178.1374,149.0916,9.7176,0.52429,-1.37012,-1.39844,-156.0611,108.8855,-7.0687
523135067,-2.00000,0.16626,-2.00000,-233.9008,175.1832,17.3053,0.52173,-1.37463,-1.38940,-153.2443,115.7252,-8.3817
523136068,-1.81091,1.70532,-2.00000,-233.8931,194.2901,22.3664,0.51855,-1.37976,-1.37817,-150.3435,122.7634,-9.6641
523137068,-1.62769,1.55811,-2.00000,-209.2748,179.5878,32.3740,0.51562,-1.38525,-1.36316,-147.4351,129.8855,-11.0534
523138068,-1.28979,0.41455,-2.00000,-202.0916,157.5038,41.7023,0.51245,-1.38733,-1.34741,-144.5725,137.0229,-12.5954
523139067,-0.61450,-0.22449,-1.75159,-193.6489,148.4656,36.4656,0.50854,-1.38757,-1.33215,-141.7710,144.2061,-14.1756
523140067,-0.55554,0.16333,-1.35242,-167.7176,143.6718,18.4962,0.50427,-1.38721,-1.31702,-138.9924,151.4809,-15.6947
523141068,-0.62280,1.18726,-1.37476,-130.1603,152.2977,-0.2824,0.49988,-1.38696,-1.30188,-136.2748,158.8397,-17.1908
523142067,-0.55994,1.89075,-1.11072,-92.2672,168.1450,-8.6260,0.49561,-1.38599,-1.28699,-133.6260,166.2748,-18.7176
523143067,-0.78564,1.68286,-1.52039,-72.3359,175.2214,-3.2366,0.49158,-1.38318,-1.27148,-131.0534,173.7481,-20.3130
523144067,-0.98438,1.20605,-2.00000,-72.4733,172.1450,7.3206,0.48840,-1.37915,-1.25464,-128.5954,181.2290,-21.8931
523145068,-1.60535,0.98438,-2.00000,-69.9160,154.3740,16.3435,0.48389,-1.37463,-1.23706,-126.2595,188.6870,-23.4580
523146068,-1.89868,0.69617,-2.00000,-62.1985,148.9160,27.1756,0.47888,-1.36890,-1.21887,-124.0534,196.0992,-25.0000
523147068,-1.25415,0.32581,-2.00000,-81.2214,160.5496,47.7786,0.47412,-1.36328,-1.19971,-121.9924,203.4809,-26.5267
523148068,-1.78870,-0.07898,-2.00000,-132.4733,142.4198,79.1450,0.46802,-1.35730,-1.18030,-120.0840,210.8626,-28.0611
523149068,-2.00000,-0.40247,-2.00000,-170.9466,135.4962,101.9695,0.46252,-1.35059,-1.16064,-118.3435,218.1985,-29.6031
523150068,-2.00000,-0.24951,-2.00000,-175.6565,163.1985,107.0992,0.45715,-1.34375,-1.14087,-116.7405,225.4733,-31.1450
523151068,-2.00000,0.47595,-2.00000,-170.2214,198.4198,104.0382,0.45117,-1.33716,-1.12219,-115.2214,232.6641,-32.6794
523152068,-2.00000,0.69971,-2.00000,-124.0382,249.5878,88.1908,0.44556,-1.33142,-1.10303,-113.7481,239.8015,-34.2061
523153067,-2.00000,-0.12695,-2.00000,-29.4427,250.1298,51.0840,0.43970,-1.32617,-1.08069,-112.3511,246.8855,-35.7328
523154067,-2.00000,-1.68359,-2.00000,21.2977,250.1298,21.9618,0.43311,-1.32117,-1.05664,-111.0305,250.1298,-37.2901
523155067,-2.00000,-2.00000,-2.00000,17.7328,250.1298,-4.9847,0.42554,-1.31616,-1.03113,-109.7481,250.1298,-38.8550
523156067,-2.00000,-1.29443,-2.00000,35.0458,250.1298,-40.6870,0.41724,-1.31104,-1.00220,-108.4962,250.1298,-40.3969
523157067,-2.00000,-0.60254,-2.00000,77.4351,250.1298,-69.6718,0.40784,-1.30579,-0.97131,-107.2748,250.1298,-41.9008
523158067,-2.00000,0.02698,-2.00000,98.5267,250.1298,-79.1221,0.39807,-1.30115,-0.93909,-106.1527,250.1298,-43.4351
523159068,-2.00000,0.61365,-2.00000,84.9618,250.1298,-62.5649,0.38867,-1.29541,-0.90454,-105.1679,250.1298,-45.0229
523160067,-2.00000,0.77332,-2.00000,37.4046,250.1298,-25.2290,0.37805,-1.28809,-0.86829,-104.2824,250.1298,-46.6260
523161067,-2.00000,0.38232,-2.00000,-17.6183,250.1298,12.1527,0.36536,-1.28052,-0.82983,-103.5191,250.1298,-48.2137
523162068,-1.37708,-0.38049,-0.42542,-50.1908,250.1298,34.6336,0.35278,-1.27185,-0.78882,-102.9313,250.1298,-49.8015
523163068,-1.31934,-0.55420,0.52686,-68.8015,250.1298,44.8931,0.34033,-1.26172,-0.74622,-102.5267,250.1298,-51.4351
523164067,-1.25513,0.38428,-0.47437,-85.5420,250.1298,50.4733,0.32764,-1.25220,-0.70105,-102.3282,250.1298,-53.1145
523165067,-1.39526,1.79236,-0.86841,-90.0076,250.1298,53.5115,0.31567,-1.24292,-0.65344,-102.3282,250.1298,-54.8168
523166067,-0.92395,1.99994,1.31165,-57.4809,250.1298,47.4504,0.30298,-1.23352,-0.60352,-102.5344,250.1298,-56.5420
523167067,0.53650,1.99994,1.99994,14.0916,250.1298,34.7939,0.28845,-1.22473,-0.55042,-102.9313,250.1298,-58.3206
523168065,-0.28748,1.76245,1.56116,86.0763,250.1298,24.7481,0.27405,-1.21606,-0.49524,-103.4809,250.1298,-60.1374
523169069,-2.00000,0.22986,-2.00000,114.4962,250.1298,19.9084,0.25989,-1.20764,-0.43884,-104.1603,250.1298,-62.0153
523170067,-2.00000,-0.21045,-2.00000,118.3664,250.1298,13.0916,0.24524,-1.19934,-0.38245,-104.9542,250.1298,-63.9466
523171067,-2.00000,0.34570,-2.00000,127.5420,250.1298,3.5496,0.22937,-1.19238,-0.32544,-105.8473,250.1298,-65.9313
523172068,-2.00000,1.17151,-2.00000,151.1374,250.1298,-3.3206,0.21265,-1.18640,-0.26672,-106.8244,250.1298,-67.9313
523173067,-2.00000,1.47693,-2.00000,175.9237,250.1298,5.5038,0.19531,-1.18042,-0.20813,-107.8626,250.1298,-69.9389
523174068,-2.00000,-0.15674,-1.92432,166.5573,250.1298,38.1069,0.17761,-1.17590,-0.14990,-108.9160,250.1298,-71.9847
523175068,-2.00000,-2.00000,-2.00000,101.7557,250.1298,74.0534,0.16113,-1.17310,-0.09131,-109.9389,250.1298,-74.0458
523176068,-2.00000,-2.00000,-1.56824,32.9466,250.1298,82.0305,0.14453,-1.17102,-0.03223,-110.8931,250.1298,-76.1145
523177068,-2.00000,-2.00000,-0.18176,11.0000,250.1298,64.7023,0.12744,-1.16882,0.02637,-111.7634,250.1298,-78.1450
523178068,-1.79395,-2.00000,1.99994,7.5420,250.1298,48.0305,0.11133,-1.16614,0.08350,-112.5573,250.1298,-80.1374
523179068,-0.94043,-2.00000,1.99994,-19.5878,250.1298,51.7863,0.09595,-1.16370,0.14197,-113.3053,250.1298,-82.0382
