t_us,m1_ax_g,m1_ay_g,m1_az_g,m1_gx_dps,m1_gy_dps,m1_gz_dps,m2_ax_g,m2_ay_g,m2_az_g,m2_gx_dps,m2_gy_dps,m2_gz_dps
729979067,-1.08105,-2.00000,-0.81885,8.0534,84.2672,14.2748,0.00525,-0.24609,-1.06628,7.3740,10.8931,-13.7176
729980067,-1.12732,-2.00000,-0.62854,26.3664,71.6489,-19.6718,0.00464,-0.24829,-1.06494,7.3817,9.4962,-13.6718
729981068,-0.44800,-2.00000,0.62622,70.5725,68.6718,-69.5344,0.00403,-0.25085,-1.06287,7.5344,8.1145,-13.5878
729982067,-0.04822,0.02039,1.16113,93.3282,54.2748,-97.2595,0.00452,-0.25330,-1.06091,7.8244,6.7557,-13.4885
729983067,0.14478,0.35059,0.68555,93.9389,37.7939,-96.6718,0.00549,-0.25525,-1.05896,8.2672,5.4733,-13.3588
729984068,0.29321,-1.02795,0.78406,107.5191,23.0611,-93.5115,0.00671,-0.25806,-1.05627,8.8702,4.2748,-13.1832
729985067,0.12097,-2.00000,1.06274,124.8473,5.6412,-97.5191,0.00867,-0.26172,-1.05408,9.6412,3.1298,-12.9847
729986068,-0.23535,-1.48804,0.51013,115.1145,-2.0076,-98.9237,0.01050,-0.26489,-1.05212,10.5878,2.0153,-12.7481
729987068,-0.49658,0.28516,-0.21899,89.8550,2.3817,-87.7481,0.01196,-0.26794,-1.05017,11.6870,0.9389,-12.4733
729988068,-0.30505,1.44897,-0.26440,64.7252,8.1450,-58.1527,0.01367,-0.27161,-1.04895,12.9160,-0.0458,-12.1679
729989068,-0.07837,1.06433,0.27295,18.9160,6.3130,-14.8092,0.01599,-0.27478,-1.04846,14.2672,-0.9313,-11.8473
729990068,-0.17102,-0.16064,0.28674,-38.6260,-1.3359,20.8168,0.01868,-0.27625,-1.04712,15.7634,-1.7405,-11.4962
729991068,-0.27454,-0.99194,-0.18298,-58.7023,-2.3969,26.6565,0.02124,-0.27722,-1.04578,17.3664,-2.4809,-11.1298
729992068,-0.29846,-0.79272,-0.51746,-38.5038,-8.0305,7.0153,0.02405,-0.27832,-1.04651,19.0611,-3.1756,-10.7405
729993068,-0.45239,0.17310,-1.05981,-25.7023,-28.1603,-14.4046,0.02710,-0.27881,-1.04797,20.8321,-3.8092,-10.3130
729994068,-0.76135,1.15454,-1.63818,-30.1450,-51.1756,-24.8702,0.02917,-0.27869,-1.04907,22.6489,-4.3664,-9.8855
729995068,-0.95496,1.25610,-1.81726,-14.0153,-62.9695,-32.8015,0.03076,-0.27747,-1.04871,24.4885,-4.8244,-9.4885
729996068,-0.97803,0.40857,-1.66821,33.5420,-61.0687,-46.8550,0.03223,-0.27563,-1.04810,26.3740,-5.1832,-9.0687
729997068,-1.16772,-0.40967,-1.89221,76.9618,-51.6718,-61.2290,0.03406,-0.27429,-1.04810,28.2977,-5.4809,-8.6336
729998068,-1.40759,-0.40393,-2.00000,92.0534,-28.7786,-66.2137,0.03650,-0.27246,-1.04761,30.2214,-5.7328,-8.1908
729999068,-1.31250,0.02771,-2.00000,82.9160,11.5420,-58.0763,0.03894,-0.27014,-1.04736,32.1221,-5.9389,-7.7557
730000068,-1.06250,0.00940,-2.00000,59.2977,47.1679,-39.0458,0.04236,-0.26807,-1.04614,34.0229,-6.0687,-7.2901
730001067,-0.97107,-0.33423,-1.99829,37.5725,59.8092,-21.3282,0.04626,-0.26721,-1.04395,35.9084,-6.1679,-6.8473
730002067,-0.99292,-0.43518,-1.93188,29.6412,57.9084,-14.0382,0.04944,-0.26721,-1.04272,37.7634,-6.1908,-6.4122
730003067,-0.82898,-0.36548,-1.38123,20.8702,55.1985,-13.2824,0.05273,-0.26721,-1.04175,39.5954,-6.1221,-5.9771
730004068,-0.46912,-0.23462,-0.51855,-6.2137,51.1069,-11.2672,0.05664,-0.26770,-1.04089,41.4275,-5.9771,-5.5725
730005067,-0.19495,-0.03198,0.03516,-34.3359,38.7252,-8.9695,0.06030,-0.26746,-1.04126,43.2824,-5.7939,-5.1756
730006067,-0.04236,0.10205,0.17749,-35.3969,21.2595,-13.5420,0.06409,-0.26636,-1.04333,45.1450,-5.5267,-4.7786
730007067,0.07520,0.01172,0.20837,-14.4733,4.2748,-25.0229,0.06860,-0.26562,-1.04602,47.0382,-5.1679,-4.3817
730008068,0.07300,-0.16187,0.03955,6.7634,-10.3817,-36.7023,0.07239,-0.26526,-1.04797,48.9695,-4.7634,-4.0305
730009068,-0.08093,-0.13599,-0.31812,19.4122,-19.9237,-42.9237,0.07959,-0.26917,-1.05127,53.0229,-3.7481,-3.3664
730010068,-0.23975,0.01709,-0.63550,24.3511,-22.4351,-42.7939,0.08301,-0.27295,-1.05359,55.1221,-3.1527,-3.1069
730011067,-0.33325,0.06018,-0.88904,24.2977,-17.9160,-38.1450,0.08643,-0.27771,-1.05701,57.2977,-2.4656,-2.8931
730012067,-0.45667,-0.00879,-1.13745,23.7099,-10.2595,-31.7481,0.08850,-0.28333,-1.06165,59.5267,-1.7328,-2.6794
730013068,-0.57104,-0.06189,-1.22437,24.3053,-1.6260,-25.8244,0.08875,-0.28992,-1.06750,61.8168,-0.9771,-2.4504
730014067,-0.57922,-0.12695,-1.04004,19.7863,7.4809,-19.8092,0.08936,-0.29761,-1.07227,64.1603,-0.1985,-2.2443
730015068,-0.56628,-0.25610,-0.85535,6.3053,13.6031,-13.6947,0.09106,-0.30615,-1.07715,66.5802,0.6260,-2.0687
730016068,-0.56445,-0.33594,-0.83801,-5.5420,15.3511,-11.8473,0.09241,-0.31543,-1.08374,69.0992,1.4580,-1.9084
730017067,-0.38269,-0.23340,-0.70764,3.6183,3.0534,-28.3130,0.09290,-0.32507,-1.09070,71.6794,2.3130,-1.7481
730018068,-0.29626,-0.12585,-0.53198,14.0916,-8.5496,-39.3893,0.09290,-0.33582,-1.09814,74.3435,3.1679,-1.5954
730019068,-0.23486,-0.01428,-0.39575,21.3664,-16.0611,-47.2214,0.09253,-0.34814,-1.10645,77.1221,4.0534,-1.4275
730020068,-0.21179,0.01965,-0.35693,22.1985,-17.8931,-49.7023,0.09229,-0.36060,-1.11597,80.0076,4.9847,-1.2595
730021068,-0.23267,0.02832,-0.45081,18.0687,-15.1832,-47.1298,0.09229,-0.37207,-1.12610,82.9237,5.9313,-1.1069
730022067,-0.28821,0.07996,-0.64624,12.9008,-10.2137,-40.8550,0.09204,-0.38281,-1.13501,85.8779,6.8931,-0.9771
730023067,-0.34473,0.14136,-0.79968,7.7405,-5.0382,-32.6794,0.09119,-0.39270,-1.14343,89.0458,7.8626,-0.8321
730024067,-0.35291,0.12976,-0.78882,2.6183,-1.8397,-24.3053,0.09033,-0.40186,-1.15271,92.4809,8.8855,-0.6641
730025067,-0.32727,0.01758,-0.69263,-1.5649,-2.9542,-17.2290,0.09070,-0.41040,-1.16235,96.0611,9.9847,-0.5267
730026067,-0.28333,-0.11804,-0.57410,-2.9084,-7.4351,-13.7710,0.09204,-0.41809,-1.17041,99.6794,11.1298,-0.4046
730027068,-0.24194,-0.21045,-0.45215,0.6718,-14.3893,-16.0000,0.09351,-0.42505,-1.17639,103.3359,12.3511,-0.2977
730028068,-0.22253,-0.28284,-0.37805,10.1221,-22.8321,-23.5878,0.09558,-0.43176,-1.18115,107.0458,13.6718,-0.2061
730029068,-0.24548,-0.36267,-0.41016,22.7328,-32.2366,-33.9008,0.09644,-0.43762,-1.18555,110.7939,15.0687,-0.1527
730030067,-0.34497,-0.45361,-0.59448,32.2824,-41.1450,-43.6107,0.09680,-0.44104,-1.18896,114.5954,16.6031,-0.1221
730031068,-0.48303,-0.52966,-0.86182,34.4656,-46.4275,-50.7252,0.09863,-0.44214,-1.19177,118.4656,18.2824,-0.1069
730032067,-0.58350,-0.46985,-1.04199,30.4351,-45.5420,-54.6489,0.10205,-0.44141,-1.19263,122.3740,20.0763,-0.0916
730033068,-0.61731,-0.22131,-1.06921,23.4809,-39.1679,-54.7099,0.10693,-0.43872,-1.19116,126.2824,22.0000,-0.1374
730034068,-0.63770,0.06897,-1.07031,14.5573,-30.8855,-50.0153,0.11316,-0.43567,-1.18811,130.1756,24.0840,-0.2443
730035067,-0.65247,0.22693,-1.09180,3.8855,-22.1908,-41.4809,0.12000,-0.43323,-1.18420,134.0763,26.3740,-0.3893
730036068,-0.61584,0.20862,-1.04126,-6.4580,-14.2137,-32.0076,0.12708,-0.43115,-1.18103,138.0153,28.8702,-0.6107
730037068,-0.53406,0.08789,-0.90918,-13.3282,-9.5420,-25.0916,0.13501,-0.43018,-1.17664,142.0153,31.5420,-0.8702
730038068,-0.41394,-0.01990,-0.75110,-13.7252,-9.6870,-23.1527,0.14343,-0.43103,-1.17065,146.0916,34.4198,-1.1756
730039068,-0.30200,-0.05383,-0.61523,-6.7099,-15.4809,-25.9771,0.15259,-0.43311,-1.16589,150.2901,37.5420,-1.5267
730040067,-0.24487,-0.05115,-0.51746,4.7939,-25.2214,-31.4351,0.16284,-0.43713,-1.16174,154.6870,40.9008,-1.9008
730041067,-0.22400,-0.08862,-0.44800,15.5038,-35.1145,-37.2061,0.17371,-0.44446,-1.15686,159.3359,44.4427,-2.2824
730042068,-0.26001,-0.17700,-0.46057,22.1679,-42.9771,-41.9924,0.18591,-0.45471,-1.15320,164.2748,48.1832,-2.7099
730043067,-0.37085,-0.22986,-0.61121,24.8931,-47.9237,-45.6260,0.19800,-0.46753,-1.15210,169.5649,52.1527,-3.1832
730044067,-0.50757,-0.17725,-0.86096,24.0382,-49.4809,-47.8321,0.20898,-0.48254,-1.15332,175.2519,56.3588,-3.6947
730045068,-0.63135,-0.05652,-1.08899,19.1985,-47.9160,-47.6641,0.21960,-0.49915,-1.15454,181.3740,60.7786,-4.1985
730046067,-0.71289,0.04016,-1.17944,11.5573,-43.3740,-45.0153,0.23083,-0.51782,-1.15601,188.0000,65.3664,-4.6870
730047068,-0.74109,0.05957,-1.16003,3.7023,-37.0153,-40.9924,0.24207,-0.53821,-1.15967,195.1603,70.1069,-5.1527
730048067,-0.74329,0.03149,-1.13855,-3.1374,-30.5344,-36.8244,0.25134,-0.55908,-1.16406,202.8855,75.0000,-5.5725
730049067,-0.68555,0.03369,-1.09729,-8.2901,-24.3206,-33.4275,0.25989,-0.58118,-1.16809,211.1832,80.0534,-5.9695
730050068,-0.54883,0.10217,-0.94836,-10.8244,-19.7099,-31.0305,0.26855,-0.60498,-1.17139,220.0687,85.2290,-6.3511
730051068,-0.38464,0.18152,-0.71643,-10.1527,-18.6718,-29.3206,0.27686,-0.62842,-1.17505,229.5420,90.5878,-6.7176
730052068,-0.23889,0.20410,-0.50159,-5.8779,-21.7863,-28.4962,0.28381,-0.65076,-1.18103,239.5878,96.1298,-7.0534
730053067,-0.15869,0.16663,-0.38367,1.2443,-28.3435,-29.0840,0.29016,-0.67188,-1.18811,250.1298,101.7939,-7.3588
730054068,-0.14514,0.11328,-0.37427,8.9160,-36.3359,-31.2748,0.29651,-0.69153,-1.19543,250.1298,107.5191,-7.6336
730055068,-0.17456,0.08398,-0.42151,16.0382,-44.0840,-34.7939,0.30176,-0.70996,-1.20300,250.1298,113.3206,-7.8855
730056068,-0.25354,0.07263,-0.49573,23.9542,-51.0076,-39.2748,0.30530,-0.72803,-1.21021,250.1298,119.1985,-8.1145
730057067,-0.42859,0.01257,-0.49805,32.7939,-56.3588,-43.4427,0.30786,-0.74670,-1.21692,250.1298,125.1298,-8.3359
730058068,-0.46472,-0.45459,-0.20972,40.0611,-56.7328,-44.2214,0.30884,-0.76526,-1.22449,250.1298,131.1298,-8.5267
730059068,0.13416,-0.48999,0.94263,48.5038,-41.0992,-48.3053,0.30823,-0.78235,-1.23291,250.1298,137.1527,-8.6641
730060068,0.92432,0.95508,1.99994,93.7023,-24.8321,-65.7176,0.30823,-0.79834,-1.24243,250.1298,143.2214,-8.7405
730061068,1.62720,1.99994,1.99994,212.7099,-24.0000,-97.5954,0.30859,-0.81433,-1.25232,250.1298,149.3053,-8.7176
730062067,1.99994,1.99463,1.99994,250.1298,-33.9160,-136.9237,0.30713,-0.83081,-1.25989,250.1298,155.3817,-8.6183
730063068,1.99994,1.20959,1.99994,250.1298,-94.3817,-157.4733,0.30396,-0.84668,-1.26746,250.1298,161.4656,-8.4427
730064068,1.99994,0.18140,1.99994,250.1298,-198.4733,-164.5191,0.30066,-0.86206,-1.27600,250.1298,167.5725,-8.1985
730065067,1.65002,-0.90967,1.99994,250.1298,-250.1374,-171.0305,0.29663,-0.87683,-1.28357,250.1298,173.6336,-7.9008
730066067,-0.04248,-1.78589,0.47961,250.1298,-250.1374,-169.8931,0.29248,-0.89160,-1.28967,250.1298,179.6489,-7.5115
730067068,-1.51587,-1.60535,-1.97229,250.1298,-250.1374,-166.1145,0.28857,-0.90637,-1.29565,250.1298,185.6718,-7.0153
730068067,-2.00000,-0.55872,-2.00000,250.1298,-250.1374,-172.5038,0.28284,-0.92041,-1.30298,250.1298,191.6794,-6.4198
730069068,-2.00000,0.46045,-2.00000,250.1298,-250.1374,-154.3206,0.27600,-0.93359,-1.31042,250.1298,197.6412,-5.7328
730070068,-2.00000,0.94275,-2.00000,250.1298,-250.1374,-103.0305,0.26965,-0.94641,-1.31726,250.1298,203.5344,-4.9389
730071067,-2.00000,0.42737,-2.00000,250.1298,-250.1374,-61.0305,0.26404,-0.95886,-1.32520,250.1298,209.3435,-4.0611
730072068,-2.00000,-0.66895,-2.00000,249.2901,-230.9084,-59.1374,0.25867,-0.97070,-1.33508,250.1298,215.0992,-3.1069
730073067,-2.00000,-1.50916,-2.00000,250.1298,-149.4427,-79.4198,0.25281,-0.98181,-1.34558,250.1298,220.8168,-2.0916
730074067,-2.00000,-1.38232,-2.00000,250.1298,-139.5802,-119.7481,0.24695,-0.99353,-1.35388,250.1298,226.5115,-0.9389
730075068,-2.00000,-1.22668,-2.00000,250.1298,-138.8321,-161.1374,0.24170,-1.00793,-1.35986,250.1298,232.0916,0.3511
730076068,-2.00000,-1.21814,-2.00000,250.1298,-103.7023,-175.3053,0.23682,-1.02295,-1.36731,250.1298,237.5191,1.7328
730077067,-2.00000,-0.68738,-2.00000,250.1298,-64.3435,-161.0153,0.23242,-1.03772,-1.37683,250.1298,242.8397,3.1679
730078067,-2.00000,-0.29858,-2.00000,250.1298,-19.8015,-145.3588,0.22900,-1.05286,-1.38733,250.1298,248.0840,4.6412
730079068,-2.00000,-0.62524,-2.00000,250.1298,62.8550,-131.5802,0.22595,-1.06836,-1.39832,250.1298,250.1298,6.1374
730080068,-0.81921,-1.28333,-0.73547,250.1298,146.1679,-110.8244,0.22144,-1.08179,-1.40771,250.1298,250.1298,7.6412
730081067,-0.24573,-1.07056,0.18542,216.5267,174.7328,-87.0000,0.21680,-1.09375,-1.41663,250.1298,250.1298,9.2443
730082068,0.40479,-0.32910,1.06921,182.7252,161.6641,-71.5573,0.21277,-1.10730,-1.42798,250.1298,250.1298,10.9389
730083068,1.31494,-0.16064,1.99994,184.1527,113.3282,-68.2977,0.20911,-1.12244,-1.43958,250.1298,250.1298,12.6641
730084068,1.68250,-0.86499,1.99994,199.7863,33.5878,-75.1527,0.20703,-1.13733,-1.45129,250.1298,250.1298,14.4275
730085068,1.54993,-1.43811,1.99994,214.3893,-54.9695,-90.0229,0.20496,-1.15149,-1.46423,250.1298,250.1298,16.2214
730086068,1.53784,-1.06140,1.99994,217.7176,-125.3969,-106.6794,0.20337,-1.16504,-1.47620,250.1298,250.1298,18.0305
730087067,1.24487,-0.13647,1.99994,204.8244,-170.3053,-113.4885,0.20227,-1.17871,-1.48743,250.1298,250.1298,19.8702
730088068,0.55481,0.55103,1.95264,191.7328,-193.1985,-108.0000,0.20081,-1.19312,-1.49780,250.1298,250.1298,21.7252
730089068,0.65759,1.41296,1.79492,191.6260,-190.0458,-97.7481,0.19861,-1.20715,-1.50830,250.1298,250.1298,23.5725
730090068,1.99994,1.99994,1.99994,232.9618,-156.3588,-97.6641,0.19666,-1.22009,-1.52014,250.1298,250.1298,25.4504
730091068,1.99994,1.99994,1.99994,250.1298,-101.9924,-114.6336,0.19580,-1.23279,-1.53223,250.1298,250.1298,27.3206
730092068,1.99994,1.99994,1.99994,250.1298,-61.6412,-164.0687,0.19482,-1.24463,-1.54456,250.1298,250.1298,29.1679
730093068,1.99994,1.99994,1.99994,250.1298,-81.8931,-221.4427,0.19336,-1.25586,-1.55688,250.1298,250.1298,30.9847
730094068,1.99994,1.99994,1.99994,250.1298,-188.6870,-250.1374,0.19177,-1.26709,-1.56921,250.1298,250.1298,32.7863
730095068,1.99994,1.99994,1.99994,250.1298,-250.1374,-250.1374,0.18982,-1.27844,-1.58215,250.1298,250.1298,34.5649
730096067,1.99994,0.36035,1.99994,250.1298,-250.1374,-250.1374,0.18860,-1.29004,-1.59473,250.1298,250.1298,36.2977
730097067,-1.04590,-2.00000,0.86072,250.1298,-250.1374,-250.1374,0.18799,-1.30127,-1.60791,250.1298,250.1298,37.9237
730098067,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.1374,0.18762,-1.31177,-1.62146,250.1298,250.1298,39.4351
730099068,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.1374,0.18738,-1.32190,-1.63354,250.1298,250.1298,40.8397
730100068,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-171.5573,0.18823,-1.33154,-1.64502,250.1298,250.1298,42.0763
730101068,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-39.1069,0.18994,-1.34033,-1.65625,250.1298,250.1298,43.1374
730102064,-2.00000,-1.20422,-2.00000,239.0992,-250.1374,63.3359,0.19250,-1.34802,-1.66614,250.1298,250.1298,44.0000
730103068,-2.00000,1.99994,-2.00000,203.7176,-116.0916,91.4809,0.19666,-1.35461,-1.67554,250.1298,250.1298,44.6260
730104068,-2.00000,1.99994,-2.00000,250.1298,227.8550,79.5191,0.20251,-1.35962,-1.68542,250.1298,250.1298,45.0153
730105068,0.27832,1.99994,0.90088,250.1298,250.1298,9.7786,0.21021,-1.36194,-1.69556,250.1298,250.1298,45.1756
730106067,1.99994,-1.70264,1.99994,250.1298,250.1298,-111.1908,0.23376,-1.35657,-1.71301,250.1298,250.1298,44.6794
730107067,1.99994,-2.00000,1.99994,250.1298,182.0992,-234.2901,0.24805,-1.35120,-1.71838,250.1298,250.1298,43.9542
730108065,1.99994,-2.00000,1.99994,250.1298,-250.1374,-250.1374,0.26294,-1.34302,-1.72266,250.1298,250.1298,42.8855
730109069,1.99994,-2.00000,1.99994,250.1298,-250.1374,-250.1374,0.27930,-1.33191,-1.72607,250.1298,250.1298,41.4427
730110067,0.20984,-1.93420,0.99451,250.1298,-250.1374,-250.1374,0.29700,-1.31812,-1.72729,250.1298,250.1298,39.6412
730111068,0.08252,-2.00000,1.99994,250.1298,-250.1374,-250.1374,0.31506,-1.30090,-1.72571,250.1298,250.1298,37.4809
730112068,-1.23877,-2.00000,0.95361,250.1298,-250.1374,-250.1374,0.33447,-1.28027,-1.72144,250.1298,250.1298,34.9618
730113067,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.1374,0.35547,-1.25720,-1.71484,250.1298,250.1298,32.0840
730114068,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-133.3282,0.37805,-1.23413,-1.70593,250.1298,250.1298,28.8550
730115068,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-29.3206,0.39819,-1.20508,-1.69836,250.1298,250.1298,25.3053
730116068,-2.00000,0.17273,-2.00000,168.2748,-151.9924,48.9008,0.41479,-1.17065,-1.68970,250.1298,250.1298,21.4046
730117068,-2.00000,1.99994,-2.00000,174.2595,87.0840,77.0153,0.43396,-1.14197,-1.67432,250.1298,250.1298,17.1298
730118068,-0.10400,1.99994,0.86206,250.1298,250.1298,40.8244,0.45337,-1.11658,-1.66040,250.1298,250.1298,12.5115
730119068,1.99994,1.99994,1.99994,250.1298,250.1298,-45.7328,0.47046,-1.08960,-1.64612,250.1298,250.1298,7.5649
730120067,1.99994,1.99994,1.99994,250.1298,169.0992,-161.9008,0.48730,-1.06604,-1.62671,250.1298,250.1298,2.3130
730121067,1.99994,1.49158,1.99994,250.1298,-222.5802,-250.1374,0.50195,-1.04517,-1.60999,250.1298,250.1298,-3.1908
730122065,1.99994,-1.01697,1.99994,250.1298,-250.1374,-250.1374,0.51489,-1.02393,-1.59155,250.1298,250.1298,-8.9618
730123065,1.99994,-1.20618,1.99994,250.1298,-250.1374,-250.1374,0.52649,-1.00659,-1.57251,250.1298,250.1298,-15.0153
730124063,1.99994,1.68176,1.99994,250.1298,-250.1374,-250.1374,0.53418,-0.99182,-1.55505,250.1298,250.1298,-21.2901
730125066,1.99994,1.99994,1.99994,250.1298,-250.1374,-250.1374,0.53882,-0.97705,-1.53491,250.1298,250.1298,-27.8168
730126068,1.99994,0.94983,1.99994,250.1298,-250.1374,-250.1374,0.54028,-0.96399,-1.51660,250.1298,250.1298,-34.5191
730127068,-1.72278,-2.00000,0.90820,250.1298,-250.1374,-250.1374,0.53931,-0.95203,-1.49756,250.1298,250.1298,-41.3588
730128068,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.1374,0.53699,-0.93958,-1.47498,250.1298,250.1298,-48.2977
730129064,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-223.2824,0.53064,-0.92664,-1.45374,250.1298,250.1298,-55.3053
730130069,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-200.7405,0.51978,-0.91443,-1.43115,250.1298,250.1298,-62.3740
730131064,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-199.9847,0.50537,-0.90137,-1.40698,250.1298,250.1298,-69.4962
730132069,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-230.8168,0.48828,-0.88770,-1.38306,250.1298,250.1298,-76.5878
730133064,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.0229,0.46826,-0.87415,-1.35864,250.1298,250.1298,-83.6641
730134065,-2.00000,-0.73865,-2.00000,250.1298,-250.1374,-202.1450,0.44556,-0.85876,-1.33374,250.1298,250.1298,-90.7023
730135069,-2.00000,-0.54163,-2.00000,250.1298,-250.1374,-161.8931,0.42151,-0.84265,-1.30786,250.1298,250.1298,-97.6489
730136064,-2.00000,-1.61658,-2.00000,250.1298,-16.6489,-227.2214,0.39551,-0.82556,-1.28259,250.1298,250.1298,-104.4733
730137069,-1.14685,-2.00000,1.13025,250.1298,200.0305,-250.1374,0.36731,-0.80664,-1.25525,250.1298,250.1298,-111.0840
730138068,1.85168,-0.94690,1.99994,250.1298,202.9389,-250.1374,0.33752,-0.78760,-1.22437,250.1298,250.1298,-117.4809
730139067,1.99994,1.82812,1.99994,250.1298,4.5496,-250.1374,0.30640,-0.76892,-1.19214,250.1298,250.1298,-123.6641
730140067,1.99994,1.99994,1.99994,250.1298,-250.1374,-250.1374,0.27527,-0.75085,-1.15796,250.1298,250.1298,-129.6107
730141067,1.99994,-0.55139,1.99994,250.1298,-250.1374,-250.1374,0.24414,-0.73291,-1.12207,250.1298,250.1298,-135.2672
730142065,1.99994,-2.00000,1.99994,250.1298,-250.1374,-250.1374,0.21167,-0.71350,-1.08752,250.1298,250.1298,-140.6107
730143069,1.80371,-2.00000,1.99994,250.1298,-250.1374,-250.1374,0.17859,-0.69373,-1.05273,250.1298,250.1298,-145.5649
730144068,1.25378,-2.00000,1.99994,250.1298,-250.1374,-250.1374,0.14526,-0.67554,-1.01685,250.1298,250.1298,-150.0992
730145068,0.65955,1.70081,1.99994,250.1298,-250.1374,-250.1374,0.11182,-0.65967,-0.97925,250.1298,250.1298,-154.2366
730146068,-2.00000,0.03955,1.99994,250.1298,-250.1374,-250.1374,0.07812,-0.64429,-0.93982,250.1298,250.1298,-157.9695
730147068,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.1374,0.04456,-0.62915,-0.90076,250.1298,250.1298,-161.2672
730148068,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.1374,0.01147,-0.61682,-0.86243,250.1298,250.1298,-164.1221
730149064,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.1374,-0.02161,-0.60852,-0.82471,250.1298,250.1298,-166.5344
730150064,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.1374,-0.05334,-0.60278,-0.78601,250.1298,250.1298,-168.5420
730151065,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.1374,-0.08276,-0.59875,-0.74622,250.1298,250.1298,-170.2061
730152065,-2.00000,-2.00000,-2.00000,250.1298,-250.1374,-250.1374,-0.11035,-0.59729,-0.70752,250.1298,250.1298,-171.5649
730153065,-2.00000,-0.99292,-2.00000,250.1298,-250.1374,-250.1374,-0.13647,-0.59851,-0.67090,250.1298,250.1298,-172.6107
730154065,-2.00000,-0.68201,-2.00000,250.1298,-250.1374,-250.1374,-0.16162,-0.60193,-0.63611,250.1298,250.1298,-173.3817
730155065,-2.00000,-2.00000,-2.00000,250.1298,-118.8855,-250.1374,-0.18567,-0.60681,-0.60352,250.1298,250.1298,-173.8855
730156065,-2.00000,-2.00000,-1.49597,250.1298,72.5115,-250.1374,-0.20801,-0.61328,-0.57227,250.1298,250.1298,-174.1679
730157064,-0.18604,-1.88098,1.99994,250.1298,90.0534,-250.1374,-0.22913,-0.62097,-0.54272,250.1298,250.1298,-174.2366
730158069,1.84814,1.99994,1.99994,250.1298,-5.2061,-250.1374,-0.24841,-0.62903,-0.51440,250.1298,250.1298,-174.1298
